tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
327584,1,-200267888,Pseudoalteromonadaceae bacterium A136,"",bacteria,false,,,,0.08716122610549781,2,,,95.782,101.0,10^-51.635,,,,,,,,,,,,,,,,,,0
-200267889,2,-200267889,non-genus-specific reads in family Colwelliaceae,,bacteria,false,,,,5.839802149068354,134,,,95.1251,148.377,10^-78.7287,,,,,,,,,,,,,,,,,"[2026726, 1704085, 532752, 532751, 497800, 490733, 309854]",0
2026726,1,-200267889,Colwelliaceae bacterium,"",bacteria,false,,,,0.7844510349494803,18,,,97.4661,148.786,10^-83.9046,,,,,,,,,,,,,,,,,,0
1704085,1,-200267889,Colwelliaceae bacterium D8,"",bacteria,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
532752,1,-200267889,Colwelliaceae bacterium ACEMC 17-3,"",bacteria,false,,,,0.04358061305274891,1,,,98.667,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
532751,1,-200267889,Colwelliaceae bacterium ACEMC 13-8,"",bacteria,false,,,,1.7432245221099563,40,,,97.7104,140.857,10^-78.886,,,,,,,,,,,,,,,,,,0
497800,1,-200267889,Colwelliaceae bacterium AK17-004,"",bacteria,false,,,,0.04358061305274891,1,,,95.333,150.0,10^-80.2248,,,,,,,,,,,,,,,,,,0
490733,1,-200267889,Colwelliaceae bacterium 04OKA-12-54,"",bacteria,false,,,,0.04358061305274891,1,,,93.333,150.0,10^-76.1077,,,,,,,,,,,,,,,,,,0
309854,1,-200267889,uncultured Colwelliaceae bacterium,"",bacteria,false,,,,3.1378041397979213,72,,,93.1357,149.821,10^-75.5935,,,,,,,,,,,,,,,,,,0
-200267890,2,-200267890,non-genus-specific reads in family Shewanellaceae,,bacteria,false,,,,0.7844510349494803,18,,,98.2868,149.625,10^-86.0584,,,,,,,,,,,,,,,,,"[2060962, 532964, 532963, 532962]",0
2060962,1,-200267890,Shewanellaceae bacterium,"",bacteria,false,,,,0.04358061305274891,1,,,95.333,150.0,10^-80.2248,,,,,,,,,,,,,,,,,,0
532964,1,-200267890,Shewanellaceae bacterium ACEMC 15-4,"",bacteria,false,,,,0.21790306526374453,5,,,98.6666,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
532963,1,-200267890,Shewanellaceae bacterium ACEMC 15-2,"",bacteria,false,,,,0.08716122610549781,2,,,98.333,150.0,10^-86.4004,,,,,,,,,,,,,,,,,,0
532962,1,-200267890,Shewanellaceae bacterium ACEMC 15-10,"",bacteria,false,,,,0.43580613052748907,10,,,98.407,149.25,10^-86.0595,,,,,,,,,,,,,,,,,,0
-200267892,2,-200267892,non-genus-specific reads in family Ferrimonadaceae,,bacteria,false,,,,0.04358061305274891,1,,,94.0,150.0,10^-77.48,,,,,,,,,,,,,,,,,[650240],0
650240,1,-200267892,Ferrimonadaceae bacterium 3tb11,"",bacteria,false,,,,0.04358061305274891,1,,,94.0,150.0,10^-77.48,,,,,,,,,,,,,,,,,,0
-200267894,2,-200267894,non-genus-specific reads in family Psychromonadaceae,,bacteria,false,,,,0.04358061305274891,1,,,92.0,150.0,10^-73.3629,,,,,,,,,,,,,,,,,[646441],0
646441,1,-200267894,uncultured Psychromonadaceae bacterium,"",bacteria,false,,,,0.04358061305274891,1,,,92.0,150.0,10^-73.3629,,,,,,,,,,,,,,,,,,0
-200292628,2,-200292628,non-genus-specific reads in family Anaerolineaceae,,bacteria,false,,,,2.1354500395846965,49,,,95.9024,138.205,10^-74.9571,,,,,,22.05179020469095,506,,,74.2303,55.5893,10^-26.1156,,,,,"[2024896, 1971725, 310067]",0
2024896,1,-200292628,Anaerolineaceae bacterium,"",bacteria,false,,,,0.39222551747474016,9,,,88.5406,98.8889,10^-38.3373,,,,,,21.833887139427205,501,2,468,74.6369,55.0561,10^-26.2209,,,,,,0
1971725,1,-200292628,Anaerolineaceae bacterium 4572_5.2,"",bacteria,false,,,,,,,,,,,,,,,,0.21790306526374453,5,,,65.5292,67.0,10^-23.8622,,,,,,0
310067,1,-200292628,uncultured Anaerolineaceae bacterium,"",bacteria,false,,,,1.7432245221099563,40,,,98.111,150.0,10^-85.943,,,,,,,,,,,,,,,,,,0
-200293841,2,-200293841,non-genus-specific reads in family Rhabdolaimidae,,eukaryota,false,,,,0.17432245221099563,4,,,95.7393,141.75,10^-71.8661,,,,,,,,,,,,,,,,,[452278],0
452278,1,-200293841,uncultured Rhabdolaimus,"",eukaryota,false,,,,0.17432245221099563,4,,,95.7393,141.75,10^-71.8661,,,,,,,,,,,,,,,,,,0
-200320796,2,-200320796,non-genus-specific reads in family Thermoleophilaceae,,bacteria,false,,,,,,,,,,,,,,,,0.17432245221099563,4,,,64.3,47.0,10^-9.01048,,,,,[2732252],0
2732252,1,-200320796,Thermoleophilaceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.17432245221099563,4,,,64.3,47.0,10^-9.01048,,,,,,0
-200325674,2,-200325674,non-genus-specific reads in family Vampyrellidae,,eukaryota,false,,,,114.35552865041313,2624,,,96.47,142.641,10^-77.9372,,,,,,,,,,,,,,,,,[2588357],0
2588357,1,-200325674,Vampyrellidae sp.,"",eukaryota,false,,,,114.35552865041313,2624,,,96.47,142.641,10^-77.9372,,,,,,,,,,,,,,,,,,0
-200332161,2,-200332161,non-genus-specific reads in family Solibacteraceae,,bacteria,false,,,,0.6101285827384847,14,,,97.9445,150.0,10^-85.5999,,,,,,,,,,,,,,,,,[498749],0
498749,1,-200332161,uncultured Solibacteraceae bacterium,"",bacteria,false,,,,0.6101285827384847,14,,,97.9445,150.0,10^-85.5999,,,,,,,,,,,,,,,,,,0
-200332247,2,-200332247,non-genus-specific reads in family Trueperaceae,,bacteria,false,,,,0.04358061305274891,1,,,97.368,38.0,10^-12.2026,,,,,,0.04358061305274891,1,,,76.7,30.0,10^-5.42481,,,,,[2026798],0
2026798,1,-200332247,Trueperaceae bacterium,"",bacteria,false,,,,0.04358061305274891,1,,,97.368,38.0,10^-12.2026,,,,,,0.04358061305274891,1,,,76.7,30.0,10^-5.42481,,,,,,0
-200335928,2,-200335928,non-genus-specific reads in family Xanthobacteraceae,,bacteria,false,,,,0.13074183915824672,3,,,89.2895,136.0,10^-61.0565,,,,,,0.5665479696857358,13,,,64.4667,45.3333,10^-9.69832,,,,,"[2021379, 491146]",0
2021379,1,-200335928,Xanthobacteraceae bacterium,"",bacteria,false,,,,0.08716122610549781,2,,,85.246,122.0,10^-46.0052,,,,,,0.5665479696857358,13,,,64.4667,45.3333,10^-9.69832,,,,,,0
491146,1,-200335928,uncultured Xanthobacteraceae bacterium,"",bacteria,false,,,,0.04358061305274891,1,,,93.333,150.0,10^-76.1077,,,,,,,,,,,,,,,,,,0
-200335929,2,-200335929,non-genus-specific reads in family Erythrobacteraceae,,bacteria,false,,,,17.345083994994067,398,,,97.3839,143.874,10^-80.5106,,,,,,0.17432245221099563,4,,,88.75,48.75,10^-20.1224,,,,,"[3019912, 2026738, 1778460, 1778459, 1778458, 1778457, 1778454, 1778453, 1778452, 1666908, 1567259, 1567257, 1567255, 1567253, 1567252, 1567251, 1567250, 1081154, 346640]",0
3019912,1,-200335929,Erythrobacteraceae bacterium WH01K,"",bacteria,false,,,,1.438160230740714,33,,,87.3816,102.091,10^-38.8741,,,,,,0.13074183915824672,3,,,91.8,48.6667,10^-20.8744,,,,,,0
2026738,1,-200335929,Erythrobacteraceae bacterium,"",bacteria,false,,,,1.7868051351627052,41,,,99.0497,149.692,10^-87.6682,,,,,,,,,,,,,,,,,,0
1778460,1,-200335929,Erythrobacteraceae bacterium LSUCC0267,"",bacteria,false,,,,0.30506429136924235,7,,,97.6665,150.0,10^-85.0281,,,,,,,,,,,,,,,,,,0
1778459,1,-200335929,Erythrobacteraceae bacterium LSUCC0240,"",bacteria,false,,,,0.17432245221099563,4,,,98.2865,148.0,10^-85.034,,,,,,,,,,,,,,,,,,0
1778458,1,-200335929,Erythrobacteraceae bacterium LSUCC0236,"",bacteria,false,,,,0.17432245221099563,4,,,97.6665,150.0,10^-85.0281,,,,,,,,,,,,,,,,,,0
1778457,1,-200335929,Erythrobacteraceae bacterium LSUCC0212,"",bacteria,false,,,,0.08716122610549781,2,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
1778454,1,-200335929,Erythrobacteraceae bacterium LSUCC0109,"",bacteria,false,,,,0.17432245221099563,4,,,99.0867,142.75,10^-83.1644,,,,,,,,,,,,,,,,,,0
1778453,1,-200335929,Erythrobacteraceae bacterium LSUCC0107,"",bacteria,false,,,,0.21790306526374453,5,,,97.8333,150.0,10^-85.3712,,,,,,,,,,,,,,,,,,0
1778452,1,-200335929,Erythrobacteraceae bacterium LSUCC0092,"",bacteria,false,,,,0.13074183915824672,3,,,98.6665,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
1666908,1,-200335929,Erythrobacteraceae bacterium HL-111,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,79.6,49.0,10^-17.8665,,,,,,0
1567259,1,-200335929,Erythrobacteraceae bacterium MOLA 1506,"",bacteria,false,,,,0.5665479696857358,13,1,6,98.3305,145.077,10^-74.4809,,,,,,,,,,,,,,,,,,0
1567257,1,-200335929,Erythrobacteraceae bacterium MOLA 1461,"",bacteria,false,,,,0.13074183915824672,3,,,96.8827,149.667,10^-82.7418,,,,,,,,,,,,,,,,,,0
1567255,1,-200335929,Erythrobacteraceae bacterium MOLA 1456,"",bacteria,false,,,,0.39222551747474016,9,,,97.2,150.0,10^-84.0674,,,,,,,,,,,,,,,,,,0
1567253,1,-200335929,Erythrobacteraceae bacterium MOLA 1431,"",bacteria,false,,,,3.224965365903419,74,,,98.2973,150.111,10^-86.4001,,,,,,,,,,,,,,,,,,0
1567252,1,-200335929,Erythrobacteraceae bacterium MOLA 1430,"",bacteria,false,,,,0.34864490442199125,8,,,98.473,144.429,10^-81.9093,,,,,,,,,,,,,,,,,,0
1567251,1,-200335929,Erythrobacteraceae bacterium MOLA 1429,"",bacteria,false,,,,2.832739848428679,65,,,98.7435,150.0,10^-87.245,,,,,,,,,,,,,,,,,,0
1567250,1,-200335929,Erythrobacteraceae bacterium MOLA 1417,"",bacteria,false,,,,0.34864490442199125,8,,,98.5714,148.429,10^-85.817,,,,,,,,,,,,,,,,,,0
1081154,1,-200335929,Erythrobacteraceae bacterium PE-R2A-74,"",bacteria,false,,,,0.13074183915824672,3,,,98.6665,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
346640,1,-200335929,uncultured Erythrobacteraceae bacterium,"",bacteria,false,,,,4.8810286619078775,112,,,99.2126,149.786,10^-87.9695,,,,,,,,,,,,,,,,,,0
-200339961,2,-200339961,non-genus-specific reads in family Katablepharidaceae,,eukaryota,false,,,,69.59823904524,1597,,,99.8264,198.609,10^-99.1002,,,,,,,,,,,,,,,,,[340052],0
340052,1,-200339961,uncultured Katablepharidaceae,"",eukaryota,false,,,,69.59823904524,1597,1,1547,99.8264,198.609,10^-99.1002,,,,,,,,,,,,,,,,,,0
-200340079,2,-200340079,non-genus-specific reads in family Frontoniidae,,eukaryota,false,,,,2.78915923537593,64,,,97.8518,150.0,10^-85.4093,,,,,,,,,,,,,,,,,[1683235],0
1683235,1,-200340079,Frontoniidae sp. aAcq1,"",eukaryota,false,,,,2.78915923537593,64,,,97.8518,150.0,10^-85.4093,,,,,,,,,,,,,,,,,,0
-200361424,2,-200361424,non-genus-specific reads in family Ebriacea,,eukaryota,false,,,,0.13074183915824672,3,,,98.5983,121.667,10^-68.2232,,,,,,,,,,,,,,,,,[1549800],0
1549800,1,-200361424,uncultured Ebria,"",eukaryota,false,,,,0.13074183915824672,3,,,98.5983,121.667,10^-68.2232,,,,,,,,,,,,,,,,,,0
-200388449,2,-200388449,non-genus-specific reads in family Ktedonobacteraceae,,bacteria,false,,,,,,,,,,,,,,,,0.17432245221099563,4,,,71.975,40.25,10^-10.1626,,,,,[2740538],0
2740538,1,-200388449,Ktedonobacteraceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.17432245221099563,4,,,71.975,40.25,10^-10.1626,,,,,,0
-200403651,2,-200403651,non-genus-specific reads in family Pfiesteriaceae,,eukaryota,false,,,,541.2276335020887,12419,,,99.9712,355.017,10^-304.222,,,,,,,,,,,,,,,,,"[671422, 93832]",0
671422,1,-200403651,Pfiesteriaceae sp. CCMP1835,"",eukaryota,false,,,,0.13074183915824672,3,,,96.889,150.0,10^-83.427,,,,,,,,,,,,,,,,,,0
93832,1,-200403651,Pfiesteria-like dinoflagellate sp.,"",eukaryota,false,,,,541.0968916629305,12416,2,12372,99.9741,355.208,10^-304.428,,,,,,,,,,,,,,,,,,0
-200407032,2,-200407032,non-genus-specific reads in family Nitrospinaceae,,bacteria,false,,,,0.08716122610549781,2,,,97.6665,150.0,10^-85.0281,,,,,,,,,,,,,,,,,[407034],0
407034,1,-200407032,uncultured Nitrospinaceae bacterium,"",bacteria,false,,,,0.08716122610549781,2,,,97.6665,150.0,10^-85.0281,,,,,,,,,,,,,,,,,,0
-200412447,2,-200412447,non-genus-specific reads in family Criblamydiaceae,,bacteria,false,,,,0.04358061305274891,1,,,98.276,116.0,10^-63.868,,,,,,,,,,,,,,,,,[2072704],0
2072704,1,-200412447,uncultured Criblamydiaceae bacterium,"",bacteria,false,,,,0.04358061305274891,1,,,98.276,116.0,10^-63.868,,,,,,,,,,,,,,,,,,0
-200415002,2,-200415002,non-genus-specific reads in family Puniceicoccaceae,,bacteria,false,,,,0.9151928741077271,21,,,98.2916,150.0,10^-86.3147,,,,,,1.0895153263187227,25,,,61.3987,69.8333,10^-14.4601,,,,,"[2615108, 2026784, 1101446]",0
2615108,1,-200415002,Puniceicoccaceae bacterium HaHa3166,"",bacteria,false,,,,0.21790306526374453,5,,,99.1665,150.0,10^-88.1159,,,,,,,,,,,,,,,,,,0
2026784,1,-200415002,Puniceicoccaceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,1.0895153263187227,25,1,20,61.3987,69.8333,10^-14.4601,,,,,,0
1101446,1,-200415002,uncultured Puniceicoccaceae bacterium,"",bacteria,false,,,,0.6972898088439825,16,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
-200449719,2,-200449719,non-genus-specific reads in family Granulosicoccaceae,,bacteria,false,,,,0.21790306526374453,5,,,96.0,150.0,10^-81.5971,,,,,,,,,,,,,,,,,[1072516],0
1072516,1,-200449719,uncultured Granulosicoccaceae bacterium,"",bacteria,false,,,,0.21790306526374453,5,,,96.0,150.0,10^-81.5971,,,,,,,,,,,,,,,,,,0
-200449732,2,-200449732,non-genus-specific reads in family Litorivicinaceae,,bacteria,false,,,,,,,,,,,,,,,,0.5665479696857358,13,,,95.4231,48.6154,10^-22.3513,,,,,[2510333],0
2510333,1,-200449732,Litorivicinaceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.5665479696857358,13,,,95.4231,48.6154,10^-22.3513,,,,,,0
-200475964,2,-200475964,non-genus-specific reads in family Caldilineaceae,,bacteria,false,,,,0.39222551747474016,9,,,97.1944,139.125,10^-78.2991,,,,,,1.394579617687965,32,,,73.1179,43.0,10^-12.4812,,,,,"[2614250, 543031]",0
2614250,1,-200475964,Caldilineaceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,1.394579617687965,32,,,73.1179,43.0,10^-12.4812,,,,,,0
543031,1,-200475964,uncultured Caldilineaceae bacterium,"",bacteria,false,,,,0.39222551747474016,9,,,97.1944,139.125,10^-78.2991,,,,,,,,,,,,,,,,,,0
-200513556,2,-200513556,non-genus-specific reads in family Syntrophorhabdaceae,,bacteria,false,,,,0.04358061305274891,1,,,93.204,103.0,10^-48.1373,,,,,,,,,,,,,,,,,[513582],0
513582,1,-200513556,uncultured Syntrophorhabdaceae bacterium,"",bacteria,false,,,,0.04358061305274891,1,,,93.204,103.0,10^-48.1373,,,,,,,,,,,,,,,,,,0
-200543314,2,-200543314,non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis,,bacteria,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,[543366],0
543366,1,-200543314,uncultured Clostridiales Family XIII bacterium,"",bacteria,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
-200549779,2,-200549779,non-genus-specific reads in family Mimiviridae,,viruses,false,,,,,,,,,,,,,,,,4.096577626958397,94,,,52.294,109.0,10^-32.6326,,,,,[2487766],0
2487766,1,-200549779,Faunusvirus sp.,"",viruses,false,,,,,,,,,,,,,,,,4.096577626958397,94,1,94,52.294,109.0,10^-32.6326,,,,,,0
-200558415,2,-200558415,non-genus-specific reads in family Marinilabiliaceae,,bacteria,false,,,,0.13074183915824672,3,,,94.3335,150.0,10^-78.1662,,,,,,0.04358061305274891,1,,,74.5,47.0,10^-13.5719,,,,,"[2816965, 2053574]",0
2816965,1,-200558415,Marinilabiliaceae bacterium A049,"",bacteria,false,,,,0.13074183915824672,3,,,94.3335,150.0,10^-78.1662,,,,,,,,,,,,,,,,,,0
2053574,1,-200558415,Marinilabiliaceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,74.5,47.0,10^-13.5719,,,,,,0
-200563798,2,-200563798,non-genus-specific reads in family Cyclobacteriaceae,,bacteria,false,,,,17.127180929730322,393,,,99.4195,149.439,10^-88.061,,,,,,,,,,,,,,,,,[906971],0
906971,1,-200563798,uncultured Cyclobacteriaceae bacterium,"",bacteria,false,,,,17.127180929730322,393,,,99.4195,149.439,10^-88.061,,,,,,,,,,,,,,,,,,0
-200563835,2,-200563835,non-genus-specific reads in family Chitinophagaceae,,bacteria,false,,,,2.832739848428679,65,,,92.786,115.378,10^-42.039,,,,,,0.43580613052748907,10,,,56.7684,82.125,10^-25.7176,,,,,"[1869212, 866510]",0
1869212,1,-200563835,Chitinophagaceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.43580613052748907,10,1,9,56.7684,82.125,10^-25.7176,,,,,,0
866510,1,-200563835,uncultured Chitinophagaceae bacterium,"",bacteria,false,,,,2.832739848428679,65,1,56,92.786,115.378,10^-42.039,,,,,,,,,,,,,,,,,,0
-200563843,2,-200563843,non-genus-specific reads in family Rhodothermaceae,,bacteria,false,,,,0.7408704218967315,17,,,98.1981,143.286,10^-82.2162,,,,,,0.26148367831649344,6,,,70.45,41.0,10^-8.1967,,,,,"[2026787, 1779382, 1196023, 927589]",0
2026787,1,-200563843,Rhodothermaceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.26148367831649344,6,,,70.45,41.0,10^-8.1967,,,,,,0
1779382,1,-200563843,Rhodothermaceae bacterium RA,"",bacteria,false,,,,0.04358061305274891,1,,,92.727,55.0,10^-19.59,,,,,,,,,,,,,,,,,,0
1196023,1,-200563843,Rhodothermaceae bacterium SAORIC-26,"",bacteria,false,,,,0.17432245221099563,4,,,96.2383,150.333,10^-82.2824,,,,,,,,,,,,,,,,,,0
927589,1,-200563843,uncultured Rhodothermaceae bacterium,"",bacteria,false,,,,0.5229673566329869,12,,,99.3332,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
-200568386,2,-200568386,non-genus-specific reads in family Nevskiaceae,,bacteria,false,,,,1.0895153263187227,25,,,97.4885,146.6,10^-82.5004,,,,,,,,,,,,,,,,,[694021],0
694021,1,-200568386,uncultured Sinobacteraceae bacterium,"",bacteria,false,,,,1.0895153263187227,25,,,97.4885,146.6,10^-82.5004,,,,,,,,,,,,,,,,,,0
-200589343,2,-200589343,non-genus-specific reads in family Geminigeraceae,,eukaryota,false,,,,0.04358061305274891,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,[589353],0
589353,1,-200589343,uncultured marine Geminigeraceae,"",eukaryota,false,,,,0.04358061305274891,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
-200597359,2,-200597359,non-genus-specific reads in family Kiloniellaceae,,bacteria,false,,,,0.26148367831649344,6,,,99.3332,148.4,10^-87.3659,,,,,,0.21790306526374453,5,,,75.28,48.4,10^-14.2164,,,,,[2480820],0
2480820,1,-200597359,Kiloniellaceae bacterium,"",bacteria,false,,,,0.26148367831649344,6,,,99.3332,148.4,10^-87.3659,,,,,,0.21790306526374453,5,,,75.28,48.4,10^-14.2164,,,,,,0
-200610283,2,-200610283,non-genus-specific reads in family Aegisthidae,,eukaryota,false,,,,0.08716122610549781,2,,,92.667,150.0,10^-74.7353,,,,,,,,,,,,,,,,,[2509008],0
2509008,1,-200610283,Aegisthidae gen. sp. 2 SK-2019,"",eukaryota,false,,,,0.08716122610549781,2,,,92.667,150.0,10^-74.7353,,,,,,,,,,,,,,,,,,0
-200610316,2,-200610316,non-genus-specific reads in family Tetragonicipitidae,,eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,[2031050],0
2031050,1,-200610316,Tetragonicipitidae sp. DZMB699,"",eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,,0
-200610328,2,-200610328,non-genus-specific reads in family Thaumatopsyllidae,,eukaryota,false,,,,0.04358061305274891,1,,,94.0,150.0,10^-77.48,,,,,,,,,,,,,,,,,[2586252],0
2586252,1,-200610328,Thaumatopsyllidae sp. 707DZMB,"",eukaryota,false,,,,0.04358061305274891,1,,,94.0,150.0,10^-77.48,,,,,,,,,,,,,,,,,,0
-200642599,2,-200642599,non-genus-specific reads in family Lobulomycetaceae,,eukaryota,false,,,,0.17432245221099563,4,,,96.1667,150.0,10^-81.9402,,,,,,,,,,,,,,,,,[2268987],0
2268987,1,-200642599,[Zygorhizidium] affluens,"",eukaryota,false,,,,0.17432245221099563,4,,,96.1667,150.0,10^-81.9402,,,,,,,,,,,,,,,,,,0
-200649777,2,-200649777,non-genus-specific reads in family Synergistaceae,,bacteria,false,,,,0.08716122610549781,2,,,93.0,150.0,10^-75.4215,,,,,,5.752640922962856,132,,,69.8407,48.6977,10^-11.7901,,,,,"[2053624, 860786]",0
2053624,1,-200649777,Synergistaceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,5.752640922962856,132,,,69.8407,48.6977,10^-11.7901,,,,,,0
860786,1,-200649777,uncultured Synergistaceae bacterium,"",bacteria,false,,,,0.08716122610549781,2,,,93.0,150.0,10^-75.4215,,,,,,,,,,,,,,,,,,0
-200655351,2,-200655351,non-genus-specific reads in family Cohaesibacteraceae,,bacteria,false,,,,0.13074183915824672,3,,,99.3335,150.0,10^-88.459,,,,,,,,,,,,,,,,,"[1349088, 1349081]",0
1349088,1,-200655351,Cohaesibacteraceae bacterium GUDS1287,"",bacteria,false,,,,0.08716122610549781,2,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
1349081,1,-200655351,Cohaesibacteraceae bacterium GUDS1231,"",bacteria,false,,,,0.04358061305274891,1,,,98.667,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
-200666507,2,-200666507,non-genus-specific reads in family Phycisphaeraceae,,bacteria,false,,,,0.8280316480022293,19,,,95.1507,127.75,10^-67.7031,,,,,,0.958773487160476,22,,,63.2105,47.2105,10^-10.4154,,,,,"[2026777, 904980]",0
2026777,1,-200666507,Phycisphaeraceae bacterium,"",bacteria,false,,,,0.5665479696857358,13,,,94.7535,124.182,10^-65.4845,,,,,,0.958773487160476,22,,,63.2105,47.2105,10^-10.4154,,,,,,0
904980,1,-200666507,uncultured Phycisphaeraceae bacterium,"",bacteria,false,,,,0.26148367831649344,6,,,96.0246,135.6,10^-72.5839,,,,,,,,,,,,,,,,,,0
-200742031,2,-200742031,non-genus-specific reads in family Salinisphaeraceae,,bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,63.3,49.0,10^-9.79317,,,,,[2026789],0
2026789,1,-200742031,Salinisphaeraceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,63.3,49.0,10^-9.79317,,,,,,0
-200795749,2,-200795749,non-genus-specific reads in family Ignavibacteriaceae,,bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,64.6,48.0,10^-9.95078,,,,,[2651163],0
2651163,1,-200795749,Ignavibacteriaceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,64.6,48.0,10^-9.95078,,,,,,0
-200990719,2,-200990719,non-genus-specific reads in family Christensenellaceae,,bacteria,false,,,,0.39222551747474016,9,,,99.2383,150.0,10^-88.2629,,,,,,,,,,,,,,,,,[1229255],0
1229255,1,-200990719,uncultured Christensenellaceae bacterium,"",bacteria,false,,,,0.39222551747474016,9,,,99.2383,150.0,10^-88.2629,,,,,,,,,,,,,,,,,,0
-201003044,2,-201003044,non-genus-specific reads in family Diploneidaceae,,eukaryota,false,,,,0.13074183915824672,3,,,97.9997,150.0,10^-85.7143,,,,,,,,,,,,,,,,,[2126270],0
2126270,1,-201003044,Diploneidaceae sp.,"",eukaryota,false,,,,0.13074183915824672,3,,,97.9997,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
-201003106,2,-201003106,non-genus-specific reads in family Scoliotropidaceae,,eukaryota,false,,,,0.17432245221099563,4,,,93.5553,150.0,10^-76.5651,,,,,,,,,,,,,,,,,[1629881],0
1629881,1,-201003106,Scoliotropidaceae sp. 98,"",eukaryota,false,,,,0.17432245221099563,4,,,93.5553,150.0,10^-76.5651,,,,,,,,,,,,,,,,,,0
-201027875,2,-201027875,non-genus-specific reads in family Ichthyobodonidae,,eukaryota,false,,,,1.7432245221099563,40,,,98.359,150.0,10^-86.4532,,,,,,,,,,,,,,,,,"[2607540, 1074010, 582440, 582439, 503832, 503809, 503808, 503802]",0
2607540,1,-201027875,Perkinsiella-like sp.,"",eukaryota,false,,,,1.394579617687965,32,,,98.6668,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
1074010,1,-201027875,Perkinsiella-like sp. PLO/DE4A,"",eukaryota,false,,,,0.08716122610549781,2,,,96.0,150.0,10^-81.5971,,,,,,,,,,,,,,,,,,0
582440,1,-201027875,Perkinsiella-like sp. PLO/GD-D1-3,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
582439,1,-201027875,Perkinsiella-like sp. PLO/GD-D1-2,"",eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,,0
503832,1,-201027875,Perkinsiella-like sp. PLO/WT2708/I,"",eukaryota,false,,,,0.04358061305274891,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
503809,1,-201027875,Perkinsiella-like sp. PLO/LITHON,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
503808,1,-201027875,Perkinsiella-like sp. PLO/GILLRICH3/I,"",eukaryota,false,,,,0.04358061305274891,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
503802,1,-201027875,Perkinsiella-like sp. PLO/AFSM11,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
