Genus,ocean,pam_rel_abd
Mesodinium,4,2.532929508381812e-07
Mesocriconema,4,2.532929508381812e-07
Meru,4,2.532929508381812e-07
Araneus,4,2.532929508381812e-07
Mermithida,4,2.532929508381812e-07
Leviapseudes,4,2.532929508381812e-07
Papillibacter,4,2.532929508381812e-07
Panagrolaimus,4,2.532929508381812e-07
Synalpheus,4,2.532929508381812e-07
Certesia,4,2.532929508381812e-07
Streptosporangium,4,2.532929508381812e-07
Eustigmatales,4,2.532929508381812e-07
Dethiosulfovibrio,4,2.532929508381812e-07
Sthenaridea,4,2.532929508381812e-07
Stereopsis,4,2.532929508381812e-07
Perlomyia,4,2.532929508381812e-07
Peripatoides,4,2.532929508381812e-07
Vampirovibrionales,4,2.532929508381812e-07
Vallitalea,4,2.532929508381812e-07
Ustilentyloma,4,2.532929508381812e-07
Stylochlamydium,4,2.532929508381812e-07
Strombidium,4,2.532929508381812e-07
Hydnochaete,4,2.532929508381812e-07
Pseudoleptotrichia,4,2.532929508381812e-07
Pseudhalenchus,4,2.532929508381812e-07
Hyalosynedra,4,2.532929508381812e-07
Huntiella,4,2.532929508381812e-07
Alatina,4,2.532929508381812e-07
Desmoscolex,4,2.532929508381812e-07
Archaias,4,2.532929508381812e-07
Subsaxibacter,4,2.532929508381812e-07
Joostella,4,2.532929508381812e-07
Salicola,4,2.532929508381812e-07
Sacculospora,4,2.532929508381812e-07
Zoothamnium,4,2.532929508381812e-07
Colpoda,4,2.532929508381812e-07
Kosakonia,4,2.532929508381812e-07
endosymbionts4,4,2.532929508381812e-07
Zamolgus,4,2.532929508381812e-07
Paratheuma,4,2.532929508381812e-07
Globisporangium,4,2.532929508381812e-07
Salinirubrum,4,2.532929508381812e-07
Ectobius,4,2.532929508381812e-07
Candidatus Zinderia,4,2.532929508381812e-07
Anaerophaga,4,2.532929508381812e-07
Murmidius,4,2.532929508381812e-07
Blastodinium,4,2.532929508381812e-07
Colacium,4,2.532929508381812e-07
pool,3,1.899697131286359e-07
Zehria,3,1.899697131286359e-07
Anadenobolus,3,1.899697131286359e-07
Mortierella,3,1.899697131286359e-07
Hermetia,3,1.899697131286359e-07
Herbiconiux,3,1.899697131286359e-07
Amphisolenia,3,1.899697131286359e-07
Bicosoeca,3,1.899697131286359e-07
Henosepilachna,3,1.899697131286359e-07
Schaalia,3,1.899697131286359e-07
Scenopinus,3,1.899697131286359e-07
Isocapnia,3,1.899697131286359e-07
Buxbaumia,3,1.899697131286359e-07
Cyanobium,3,1.899697131286359e-07
Curnon,3,1.899697131286359e-07
Cephenemyia,3,1.899697131286359e-07
Cephalothrix,3,1.899697131286359e-07
Petunia,3,1.899697131286359e-07
Perna,3,1.899697131286359e-07
Peritromus,3,1.899697131286359e-07
Vanniopsis,3,1.899697131286359e-07
Vahinius,3,1.899697131286359e-07
Pseudanabaena,3,1.899697131286359e-07
Hungactinomyxon,3,1.899697131286359e-07
Megacyllene,3,1.899697131286359e-07
Sulfurisoma,3,1.899697131286359e-07
Alaninema,3,1.899697131286359e-07
Ailadinium,3,1.899697131286359e-07
Haloarchaeobius,3,1.899697131286359e-07
Hallella,3,1.899697131286359e-07
Archaeoglobus,3,1.899697131286359e-07
Chaetospermum,3,1.899697131286359e-07
Dendrothrips,3,1.899697131286359e-07
Pannonibacter,3,1.899697131286359e-07
Paludicella,3,1.899697131286359e-07
Gastromyxum,3,1.899697131286359e-07
Letharia,3,1.899697131286359e-07
Dendromunna,3,1.899697131286359e-07
Ceuthophilus,3,1.899697131286359e-07
Cetomya,3,1.899697131286359e-07
Stomiopeltis,3,1.899697131286359e-07
Stomatobaculum,3,1.899697131286359e-07
Halopseudomonas,3,1.899697131286359e-07
Eutintinnus,3,1.899697131286359e-07
Desulfurococcus,3,1.899697131286359e-07
Sticholotis,3,1.899697131286359e-07
Stylonema,3,1.899697131286359e-07
Leptophrys,3,1.899697131286359e-07
Leptopalaemon,3,1.899697131286359e-07
Staurotheca,3,1.899697131286359e-07
Stakelama,3,1.899697131286359e-07
Nonionella,3,1.899697131286359e-07
Capitellida,3,1.899697131286359e-07
Capitella,3,1.899697131286359e-07
Chromadoropsis,3,1.899697131286359e-07
Mesorhabditis,3,1.899697131286359e-07
Mesognatharia,3,1.899697131286359e-07
Chone,3,1.899697131286359e-07
Pseudotetracha,3,1.899697131286359e-07
Pseudostomella,3,1.899697131286359e-07
Arachnocampa,3,1.899697131286359e-07
Ligilactobacillus,3,1.899697131286359e-07
Licmophora,3,1.899697131286359e-07
Levicoleps,3,1.899697131286359e-07
Ureaplasma,3,1.899697131286359e-07
Protomyces,3,1.899697131286359e-07
Meioglossus,3,1.899697131286359e-07
Desmochloris,3,1.899697131286359e-07
Hymenocotta,3,1.899697131286359e-07
Megaceros,3,1.899697131286359e-07
Prosobothrium,3,1.899697131286359e-07
Proschizorhynchus,3,1.899697131286359e-07
Dicranochaete,3,1.899697131286359e-07
Brachonella,3,1.899697131286359e-07
Metamonius,3,1.899697131286359e-07
Pseudoparamoeba,3,1.899697131286359e-07
Cholus,3,1.899697131286359e-07
Choanotaenia,3,1.899697131286359e-07
Dexiogyia,3,1.899697131286359e-07
Stenoplax,3,1.899697131286359e-07
Aliatypus,3,1.899697131286359e-07
Ptychomnion,3,1.899697131286359e-07
Venenivibrio,3,1.899697131286359e-07
Vejdovskya,3,1.899697131286359e-07
Varicosporium,3,1.899697131286359e-07
Varibaculum,3,1.899697131286359e-07
Penthorum,3,1.899697131286359e-07
Penicillidia,3,1.899697131286359e-07
Lenti-02,3,1.899697131286359e-07
Clonorchis,3,1.899697131286359e-07
Pseudotremella,3,1.899697131286359e-07
Ptychoderidae,3,1.899697131286359e-07
Eurhynchus,3,1.899697131286359e-07
Eulimnichus,3,1.899697131286359e-07
Eulichas,3,1.899697131286359e-07
Nyctotheroides,3,1.899697131286359e-07
Extensimonas,3,1.899697131286359e-07
Falsirhodobacter,3,1.899697131286359e-07
Maritrema,3,1.899697131286359e-07
Brevibucca,3,1.899697131286359e-07
Ianiropsis,3,1.899697131286359e-07
Hypseocharis,3,1.899697131286359e-07
Hallangia,3,1.899697131286359e-07
Armatimonas,3,1.899697131286359e-07
Tasmanoperla,3,1.899697131286359e-07
Tesarius,3,1.899697131286359e-07
Eucoleus,3,1.899697131286359e-07
Pyrgillus,3,1.899697131286359e-07
Difflugia,3,1.899697131286359e-07
Didymodactylos,3,1.899697131286359e-07
Diatrypasimilis,3,1.899697131286359e-07
Capillaria,3,1.899697131286359e-07
Purpureocillium,3,1.899697131286359e-07
Octosporella,3,1.899697131286359e-07
Ferrovibrio,3,1.899697131286359e-07
Brebissonia,3,1.899697131286359e-07
Margolisianum,3,1.899697131286359e-07
Tenuipalpus,3,1.899697131286359e-07
Telsimia,3,1.899697131286359e-07
Massagris,3,1.899697131286359e-07
Phaeacidiphilus,3,1.899697131286359e-07
Harpellomyces,3,1.899697131286359e-07
Spinocerylon,3,1.899697131286359e-07
Spilostethus,3,1.899697131286359e-07
Alkanibacter,3,1.899697131286359e-07
Dilacra,3,1.899697131286359e-07
Eudistoma,3,1.899697131286359e-07
Prorhynchus,3,1.899697131286359e-07
Favosipora,3,1.899697131286359e-07
Crustorhabditis,3,1.899697131286359e-07
PB79,3,1.899697131286359e-07
Aureimonas,3,1.899697131286359e-07
Candidatus Methanoperedens,3,1.899697131286359e-07
Candidatus Kleidoceria,3,1.899697131286359e-07
Chytriodinium,3,1.899697131286359e-07
Clintonia,3,1.899697131286359e-07
Glossomastix,3,1.899697131286359e-07
Cellulosimicrobium,3,1.899697131286359e-07
Pelagodinium,3,1.899697131286359e-07
Bradabyssa,3,1.899697131286359e-07
Dicyrtomina,3,1.899697131286359e-07
Ranzovius,3,1.899697131286359e-07
Bathyphantes,3,1.899697131286359e-07
Terebratulida,3,1.899697131286359e-07
Oenococcus,3,1.899697131286359e-07
Brighamia,3,1.899697131286359e-07
Thalassionema,3,1.899697131286359e-07
Halammovortex,3,1.899697131286359e-07
Baeomyces,3,1.899697131286359e-07
Backusella,3,1.899697131286359e-07
Flatbergium,3,1.899697131286359e-07
Cystobasidium,3,1.899697131286359e-07
Caldanaerobacter,3,1.899697131286359e-07
Nesidiocoris,3,1.899697131286359e-07
Nephtys,3,1.899697131286359e-07
Allobenedenia,3,1.899697131286359e-07
Rathayibacter,3,1.899697131286359e-07
Ercella,3,1.899697131286359e-07
Chilodonella,3,1.899697131286359e-07
Hololepta,3,1.899697131286359e-07
Caldivirga,3,1.899697131286359e-07
Philesia,3,1.899697131286359e-07
Phialemonium,3,1.899697131286359e-07
Cyprinodon,3,1.899697131286359e-07
Thermocrinis,3,1.899697131286359e-07
Theatops,3,1.899697131286359e-07
Thalassospira,3,1.899697131286359e-07
Neottialges,3,1.899697131286359e-07
Neorhizobium,3,1.899697131286359e-07
Neolentinus,3,1.899697131286359e-07
Chamaebotrys,3,1.899697131286359e-07
Allas,3,1.899697131286359e-07
Sphaerodes,3,1.899697131286359e-07
Antliarhinus,3,1.899697131286359e-07
Halosydna,3,1.899697131286359e-07
Nesticus,3,1.899697131286359e-07
Filisoma,3,1.899697131286359e-07
Polystoma,3,1.899697131286359e-07
Polysphondylium,3,1.899697131286359e-07
Polycladida,3,1.899697131286359e-07
Phanerothecium,3,1.899697131286359e-07
Phalacroma,3,1.899697131286359e-07
Parageobacillus,3,1.899697131286359e-07
Paracercomonas,3,1.899697131286359e-07
Avicennia,3,1.899697131286359e-07
Campodea,3,1.899697131286359e-07
Cornuvesica,3,1.899697131286359e-07
Clostridiisalibacter,3,1.899697131286359e-07
Diploneis,3,1.899697131286359e-07
Bothriocera,3,1.899697131286359e-07
Candidatus Hepatobacter,3,1.899697131286359e-07
Candidatus Hamiltonella,3,1.899697131286359e-07
Philobythoides,3,1.899697131286359e-07
Aulacoseira,3,1.899697131286359e-07
Oonopoides,3,1.899697131286359e-07
Aphidius,3,1.899697131286359e-07
Sorogena,3,1.899697131286359e-07
Solidosagitta,3,1.899697131286359e-07
Siparuna,3,1.899697131286359e-07
Sinomonas,3,1.899697131286359e-07
Diplopeltula,3,1.899697131286359e-07
Wellcomia,3,1.899697131286359e-07
Pedinella,3,1.899697131286359e-07
Omalium,3,1.899697131286359e-07
Oligosphaeraceae,3,1.899697131286359e-07
Oligacanthorhynchus,3,1.899697131286359e-07
Flabellia,3,1.899697131286359e-07
Madapolystoma,3,1.899697131286359e-07
Macrolabrum,3,1.899697131286359e-07
Eosentomon,3,1.899697131286359e-07
Neodesmus,3,1.899697131286359e-07
Neocalanus,3,1.899697131286359e-07
Neobulgaria,3,1.899697131286359e-07
Rhynchostoma,3,1.899697131286359e-07
Hoeflea,3,1.899697131286359e-07
Histioteuthis,3,1.899697131286359e-07
Histiona,3,1.899697131286359e-07
Metriocampa,3,1.899697131286359e-07
Methyloferula,3,1.899697131286359e-07
Discoteuthis,3,1.899697131286359e-07
Discorsopagurus,3,1.899697131286359e-07
Rhotana,3,1.899697131286359e-07
Gaillardinia,3,1.899697131286359e-07
Phlegmariurus,3,1.899697131286359e-07
Philonthus,3,1.899697131286359e-07
Actinorhabdospora,3,1.899697131286359e-07
Macracanthorhynchus,3,1.899697131286359e-07
Cymodoce,3,1.899697131286359e-07
Cymbocarpa,3,1.899697131286359e-07
Oncerometopus,3,1.899697131286359e-07
Pleurotus,3,1.899697131286359e-07
Pleurotheciella,3,1.899697131286359e-07
Flavonifractor,3,1.899697131286359e-07
Lactarius,3,1.899697131286359e-07
Komagataella,3,1.899697131286359e-07
Knufia,3,1.899697131286359e-07
Geotoga,3,1.899697131286359e-07
Acanthometra,3,1.899697131286359e-07
Xanthocarpia,3,1.899697131286359e-07
Williamsoniiplasma,3,1.899697131286359e-07
Paraiptasia,3,1.899697131286359e-07
Ambrosiozyma,3,1.899697131286359e-07
Doliolum,3,1.899697131286359e-07
Nemocapnia,3,1.899697131286359e-07
Nematobothrium,3,1.899697131286359e-07
Neidium,3,1.899697131286359e-07
Nausitora,3,1.899697131286359e-07
Siansivirga,3,1.899697131286359e-07
Heterodrilus,3,1.899697131286359e-07
Heterococcus,3,1.899697131286359e-07
Heterocaecilius,3,1.899697131286359e-07
Microthamniales,3,1.899697131286359e-07
Sheraphelenchus,3,1.899697131286359e-07
Risungbinella,3,1.899697131286359e-07
Rhoicosphenia,3,1.899697131286359e-07
Lagenaria,3,1.899697131286359e-07
Onuxodon,3,1.899697131286359e-07
Flavivirga,3,1.899697131286359e-07
Asteromphalus,3,1.899697131286359e-07
Ilybius,3,1.899697131286359e-07
Actinastrum,3,1.899697131286359e-07
Trachydiscus,3,1.899697131286359e-07
Toxoplasma,3,1.899697131286359e-07
Torpedospora,3,1.899697131286359e-07
Aspidogastridae,3,1.899697131286359e-07
Lingulamoeba,3,1.899697131286359e-07
Andreaea,3,1.899697131286359e-07
Ancyromonas,3,1.899697131286359e-07
Roseisalinus,3,1.899697131286359e-07
Serinibacter,3,1.899697131286359e-07
Senobasis,3,1.899697131286359e-07
Semiscolex,3,1.899697131286359e-07
Amphiareus,3,1.899697131286359e-07
Dorylaimellus,3,1.899697131286359e-07
Dorcatoma,3,1.899697131286359e-07
Nassarius,3,1.899697131286359e-07
Narceoheterozercon,3,1.899697131286359e-07
Nanolpium,3,1.899697131286359e-07
Anaerosalibacter,3,1.899697131286359e-07
Bensingtonia,3,1.899697131286359e-07
Sciarosoma,3,1.899697131286359e-07
Entalophoroecia,3,1.899697131286359e-07
Dolichodorus,3,1.899697131286359e-07
Ditaxis,3,1.899697131286359e-07
Distolabrellus,3,1.899697131286359e-07
Chloronema,3,1.899697131286359e-07
Chloroherpeton,3,1.899697131286359e-07
Beggiatoa,3,1.899697131286359e-07
Candidatus Stammerula,3,1.899697131286359e-07
Phorcysia,3,1.899697131286359e-07
Tuxedo,3,1.899697131286359e-07
Cladiopsocus,3,1.899697131286359e-07
Cyclidiopsis,3,1.899697131286359e-07
Orchidantha,3,1.899697131286359e-07
Orbiniidae,3,1.899697131286359e-07
Orbinia,3,1.899697131286359e-07
Haemaphysalis,3,1.899697131286359e-07
Fossombronia,3,1.899697131286359e-07
Pasteurellaceae,3,1.899697131286359e-07
Passalurus,3,1.899697131286359e-07
Parvularcula,3,1.899697131286359e-07
Partenskyella,3,1.899697131286359e-07
Xerosaprinus,3,1.899697131286359e-07
Glaesserella,3,1.899697131286359e-07
Hexabathynella,3,1.899697131286359e-07
Asteromyzostomum,3,1.899697131286359e-07
Tubulipora,3,1.899697131286359e-07
Schizoporella,3,1.899697131286359e-07
Hematodinium,3,1.899697131286359e-07
S0134,3,1.899697131286359e-07
Dumortiera,3,1.899697131286359e-07
Paraurostyla,3,1.899697131286359e-07
Buddenbrockia,3,1.899697131286359e-07
Trichophaea,3,1.899697131286359e-07
Trichodesma,3,1.899697131286359e-07
Clavibacter,3,1.899697131286359e-07
Placoneis,3,1.899697131286359e-07
Placidia,3,1.899697131286359e-07
Pisolithus,3,1.899697131286359e-07
Piscicola,3,1.899697131286359e-07
Aturus,3,1.899697131286359e-07
Multivalvulida,3,1.899697131286359e-07
Conocephalum,3,1.899697131286359e-07
Xylechinosomus,3,1.899697131286359e-07
Paralepidonotus,3,1.899697131286359e-07
Morella,3,1.899697131286359e-07
Sarcophyte,3,1.899697131286359e-07
Sandaracinobacter,3,1.899697131286359e-07
Dypsocus,3,1.899697131286359e-07
Trypodendron,3,1.899697131286359e-07
Pinus,3,1.899697131286359e-07
Phymatotrichopsis,3,1.899697131286359e-07
primary,3,1.899697131286359e-07
Camarops,3,1.899697131286359e-07
Calypogeia,3,1.899697131286359e-07
Calophyllum,3,1.899697131286359e-07
Lachnum,3,1.899697131286359e-07
Urosporidium,3,1.899697131286359e-07
AB-539-J10,3,1.899697131286359e-07
Congregibacter,3,1.899697131286359e-07
Conchariidae,3,1.899697131286359e-07
Krohnitta,3,1.899697131286359e-07
[Bacteroides],3,1.899697131286359e-07
euascomycete,3,1.899697131286359e-07
Scenedesmus,3,1.899697131286359e-07
Parapharyngiella,3,1.899697131286359e-07
Yaniella,3,1.899697131286359e-07
Paraturbanella,3,1.899697131286359e-07
Echinamoeba,3,1.899697131286359e-07
Salisaeta,3,1.899697131286359e-07
Salininema,3,1.899697131286359e-07
Edwardsiella,3,1.899697131286359e-07
Myoschiston,3,1.899697131286359e-07
endosymbionts5,2,1.266464754190906e-07
Acanthoceras,2,1.266464754190906e-07
Koronacantha,2,1.266464754190906e-07
Korotnevella,2,1.266464754190906e-07
[Agitococcus],2,1.266464754190906e-07
Zantedeschia,2,1.266464754190906e-07
Zanchius,2,1.266464754190906e-07
Zamia,2,1.266464754190906e-07
Coprobacillus,2,1.266464754190906e-07
Copiatestes,2,1.266464754190906e-07
Conopeum,2,1.266464754190906e-07
Xylosandrus,2,1.266464754190906e-07
Xiphosura,2,1.266464754190906e-07
Parlibellus,2,1.266464754190906e-07
Paraopisthosyllis,2,1.266464754190906e-07
Paranebalia,2,1.266464754190906e-07
Paramunnopsis,2,1.266464754190906e-07
Paraiberobathynella,2,1.266464754190906e-07
Myriolecis,2,1.266464754190906e-07
Myopea,2,1.266464754190906e-07
Myonera,2,1.266464754190906e-07
Mycoplasmopsis,2,1.266464754190906e-07
Eirene,2,1.266464754190906e-07
Anaerolineaceae,2,1.266464754190906e-07
Anaeroglobus,2,1.266464754190906e-07
Muscodor,2,1.266464754190906e-07
Muribacter,2,1.266464754190906e-07
Mucroberotha,2,1.266464754190906e-07
Blastocladiella,2,1.266464754190906e-07
Echinoplectanum,2,1.266464754190906e-07
Echinogammarus,2,1.266464754190906e-07
Echinofabricia,2,1.266464754190906e-07
Ellerbeckia,2,1.266464754190906e-07
Emticicia,2,1.266464754190906e-07
Empoasca,2,1.266464754190906e-07
Empedobacter,2,1.266464754190906e-07
Emcibacter,2,1.266464754190906e-07
Elsinoe,2,1.266464754190906e-07
Elodea,2,1.266464754190906e-07
Bixa,2,1.266464754190906e-07
Hesperocyparis,2,1.266464754190906e-07
Herpetomonas,2,1.266464754190906e-07
Mycolicibacterium,2,1.266464754190906e-07
Musculus,2,1.266464754190906e-07
Eldenia,2,1.266464754190906e-07
Elaeomyxa,2,1.266464754190906e-07
Myrmekioderma,2,1.266464754190906e-07
Biemna,2,1.266464754190906e-07
Biddulphia,2,1.266464754190906e-07
Myzostoma,2,1.266464754190906e-07
Mysis,2,1.266464754190906e-07
Hemitoma,2,1.266464754190906e-07
Hemidinium,2,1.266464754190906e-07
Scenedesmaceae,2,1.266464754190906e-07
Saturnius,2,1.266464754190906e-07
Sargentodoxa,2,1.266464754190906e-07
Sarcinochrysidales,2,1.266464754190906e-07
Sarapidus,2,1.266464754190906e-07
Anaerobacillus,2,1.266464754190906e-07
Amphritea,2,1.266464754190906e-07
Endoraecium,2,1.266464754190906e-07
Endeavouria,2,1.266464754190906e-07
Rurikoplites,2,1.266464754190906e-07
Chlamydonellopsis,2,1.266464754190906e-07
Chlamydonella,2,1.266464754190906e-07
Chlamydomyxa,2,1.266464754190906e-07
Eneoptera,2,1.266464754190906e-07
Enemella,2,1.266464754190906e-07
Drosophyllum,2,1.266464754190906e-07
Heppia,2,1.266464754190906e-07
Hepatoxylon,2,1.266464754190906e-07
Montipora,2,1.266464754190906e-07
Monomastix,2,1.266464754190906e-07
Dorylaimoides,2,1.266464754190906e-07
Amphiroa,2,1.266464754190906e-07
Sabussowia,2,1.266464754190906e-07
Sabulodinium,2,1.266464754190906e-07
Sabatieria,2,1.266464754190906e-07
Naegleria,2,1.266464754190906e-07
Nacobbus,2,1.266464754190906e-07
Nabis,2,1.266464754190906e-07
Bittacus,2,1.266464754190906e-07
Anaerospora,2,1.266464754190906e-07
Rossellomorea,2,1.266464754190906e-07
Mixia,2,1.266464754190906e-07
Mitosporidium,2,1.266464754190906e-07
Miratemnus,2,1.266464754190906e-07
Mirabilicoxa,2,1.266464754190906e-07
Schistomysis,2,1.266464754190906e-07
Duploperaclistus,2,1.266464754190906e-07
SPG12-401-411-B5,2,1.266464754190906e-07
Heliamoeba,2,1.266464754190906e-07
Hegewaldia,2,1.266464754190906e-07
Anguinata,2,1.266464754190906e-07
Bonellia,2,1.266464754190906e-07
Bombilactobacillus,2,1.266464754190906e-07
Bodo,2,1.266464754190906e-07
Hevansia,2,1.266464754190906e-07
Heth,2,1.266464754190906e-07
Heterostelium,2,1.266464754190906e-07
Scorpiones,2,1.266464754190906e-07
Scolothrips,2,1.266464754190906e-07
Scoliopleura,2,1.266464754190906e-07
Sclerogryllus,2,1.266464754190906e-07
Scleractinia,2,1.266464754190906e-07
Nanopsocus,2,1.266464754190906e-07
Nannizziopsis,2,1.266464754190906e-07
Enterobius,2,1.266464754190906e-07
Ensis,2,1.266464754190906e-07
Dolerocypria,2,1.266464754190906e-07
Doenitzius,2,1.266464754190906e-07
Dixoniella,2,1.266464754190906e-07
Ditangium,2,1.266464754190906e-07
Distromium,2,1.266464754190906e-07
Seira,2,1.266464754190906e-07
Seinonella,2,1.266464754190906e-07
Scutuloidea,2,1.266464754190906e-07
Begonia,2,1.266464754190906e-07
Candidatus Xenolissoclinum,2,1.266464754190906e-07
Candidatus Thioglobus,2,1.266464754190906e-07
Anthocephalum,2,1.266464754190906e-07
Anteholosticha,2,1.266464754190906e-07
Serpula,2,1.266464754190906e-07
Semicytherura,2,1.266464754190906e-07
Sellimonas,2,1.266464754190906e-07
Amischa,2,1.266464754190906e-07
Aminicella,2,1.266464754190906e-07
Americamysis,2,1.266464754190906e-07
Donacia,2,1.266464754190906e-07
Dollfusiella,2,1.266464754190906e-07
Entodinium,2,1.266464754190906e-07
Enteromyxum,2,1.266464754190906e-07
Nemoura,2,1.266464754190906e-07
Nemertinoides,2,1.266464754190906e-07
Negativicoccus,2,1.266464754190906e-07
Alterococcus,2,1.266464754190906e-07
Simocephalus,2,1.266464754190906e-07
Signiphora,2,1.266464754190906e-07
Siamoglaris,2,1.266464754190906e-07
Shinella,2,1.266464754190906e-07
Heterochaerus,2,1.266464754190906e-07
Milnesium,2,1.266464754190906e-07
Micrura,2,1.266464754190906e-07
Microxysma,2,1.266464754190906e-07
Microstomoeca,2,1.266464754190906e-07
Enorma,2,1.266464754190906e-07
Rochia,2,1.266464754190906e-07
Robertmurraya,2,1.266464754190906e-07
Robertkochia,2,1.266464754190906e-07
Anthoxanthum,2,1.266464754190906e-07
Rickera,2,1.266464754190906e-07
Ricinus,2,1.266464754190906e-07
Neognathophausia,2,1.266464754190906e-07
Neoechinorhynchus,2,1.266464754190906e-07
Neodangemannia,2,1.266464754190906e-07
Neobothriocephalus,2,1.266464754190906e-07
Neoassilina,2,1.266464754190906e-07
Neoactinomyxum,2,1.266464754190906e-07
Microglena,2,1.266464754190906e-07
Microcosmus,2,1.266464754190906e-07
Microcephalothrips,2,1.266464754190906e-07
Microcalicium,2,1.266464754190906e-07
Micoletzkya,2,1.266464754190906e-07
Micippa,2,1.266464754190906e-07
Hirsutocythere,2,1.266464754190906e-07
Alysiella,2,1.266464754190906e-07
Rhabdocoma,2,1.266464754190906e-07
Rhabdobacter,2,1.266464754190906e-07
Hexatylus,2,1.266464754190906e-07
Metromonas,2,1.266464754190906e-07
Bothrogonia,2,1.266464754190906e-07
Diploschistes,2,1.266464754190906e-07
Rhynchobrunnera,2,1.266464754190906e-07
Rhopilema,2,1.266464754190906e-07
Epipogium,2,1.266464754190906e-07
Epicyliosoma,2,1.266464754190906e-07
Epiactis,2,1.266464754190906e-07
Ephedra,2,1.266464754190906e-07
Entyloma,2,1.266464754190906e-07
Anorus,2,1.266464754190906e-07
Paratya,2,1.266464754190906e-07
Pauropus,2,1.266464754190906e-07
Pauesia,2,1.266464754190906e-07
Pasimachus,2,1.266464754190906e-07
Parviterribacter,2,1.266464754190906e-07
Parvibaculum,2,1.266464754190906e-07
Paroncomegas,2,1.266464754190906e-07
Lasiopogon,2,1.266464754190906e-07
Knemidokoptes,2,1.266464754190906e-07
Xenoprorhynchus,2,1.266464754190906e-07
Xenophilus,2,1.266464754190906e-07
Xenokrohnia,2,1.266464754190906e-07
Acetivibrio,2,1.266464754190906e-07
Australophlebotomus,2,1.266464754190906e-07
Ausejanus,2,1.266464754190906e-07
Neohygrocybe,2,1.266464754190906e-07
Challengeron,2,1.266464754190906e-07
Diphyllidea,2,1.266464754190906e-07
Diopisthoporus,2,1.266464754190906e-07
Dinotoperla,2,1.266464754190906e-07
Sisyra,2,1.266464754190906e-07
Sinuolinea,2,1.266464754190906e-07
Sinistrostrombidium,2,1.266464754190906e-07
Rhodosorus,2,1.266464754190906e-07
Rhodopila,2,1.266464754190906e-07
Rhodocytophaga,2,1.266464754190906e-07
Rhizorhapis,2,1.266464754190906e-07
Rhizophagus,2,1.266464754190906e-07
Rhinomonas,2,1.266464754190906e-07
Rhabdonema,2,1.266464754190906e-07
Netrium,2,1.266464754190906e-07
Nesiotinus,2,1.266464754190906e-07
Nephasoma,2,1.266464754190906e-07
Reophax,2,1.266464754190906e-07
Diplocoelus,2,1.266464754190906e-07
Bosmaella,2,1.266464754190906e-07
Bornetella,2,1.266464754190906e-07
Boreophyllum,2,1.266464754190906e-07
HotSeep-1,2,1.266464754190906e-07
Hoplorhynchus,2,1.266464754190906e-07
Holostephanus,2,1.266464754190906e-07
Chattonella,2,1.266464754190906e-07
Charagochilus,2,1.266464754190906e-07
Neotermes,2,1.266464754190906e-07
Neokeronopsis,2,1.266464754190906e-07
Alloascoidea,2,1.266464754190906e-07
Renicola,2,1.266464754190906e-07
Reiterina,2,1.266464754190906e-07
Raymondia,2,1.266464754190906e-07
Erythrobasidium,2,1.266464754190906e-07
Childia,2,1.266464754190906e-07
Cheliplana,2,1.266464754190906e-07
Methanoplanus,2,1.266464754190906e-07
Candidatus Rosenkranzia,2,1.266464754190906e-07
Candidatus Puchtella,2,1.266464754190906e-07
Spathula,2,1.266464754190906e-07
Sowerbyella,2,1.266464754190906e-07
Aonchotheca,2,1.266464754190906e-07
Antrodiaetus,2,1.266464754190906e-07
Reticulomyxa,2,1.266464754190906e-07
Raabeia,2,1.266464754190906e-07
Niarchos,2,1.266464754190906e-07
Neuroptera,2,1.266464754190906e-07
Batophora,2,1.266464754190906e-07
Bathysciadium,2,1.266464754190906e-07
Bathypalaemonetes,2,1.266464754190906e-07
Bathypalaemonella,2,1.266464754190906e-07
Bathylaimus,2,1.266464754190906e-07
Haptosquilla,2,1.266464754190906e-07
Spiniferodinium,2,1.266464754190906e-07
Sphenophorus,2,1.266464754190906e-07
Sphenoderia,2,1.266464754190906e-07
Sphaerularia,2,1.266464754190906e-07
Sphaerospora,2,1.266464754190906e-07
Aphistogoniulus,2,1.266464754190906e-07
Eudiagogus,2,1.266464754190906e-07
Eucomonympha,2,1.266464754190906e-07
Eucocconeis,2,1.266464754190906e-07
Eucheilota,2,1.266464754190906e-07
Pyramimonas,2,1.266464754190906e-07
Pycnoporellus,2,1.266464754190906e-07
Candidatus Paraholospora,2,1.266464754190906e-07
Huanghella,2,1.266464754190906e-07
Howardula,2,1.266464754190906e-07
Bradynectes,2,1.266464754190906e-07
Brachyconidiella,2,1.266464754190906e-07
Brachyalara,2,1.266464754190906e-07
Dictyosphaerium,2,1.266464754190906e-07
Canicola,2,1.266464754190906e-07
Canetellia,2,1.266464754190906e-07
Halosarpheia,2,1.266464754190906e-07
Nicrophorus,2,1.266464754190906e-07
Nicothoe,2,1.266464754190906e-07
Punctastriata,2,1.266464754190906e-07
Ptychopetalum,2,1.266464754190906e-07
Spizellomyces,2,1.266464754190906e-07
Aliquandostipitaceae,2,1.266464754190906e-07
Spirodysteria,2,1.266464754190906e-07
Spirobranchus,2,1.266464754190906e-07
Haplosyllis,2,1.266464754190906e-07
Aquamicrobium,2,1.266464754190906e-07
Apocarchesium,2,1.266464754190906e-07
