,class,read count,relative error
1902,Hyphochytriomycetes,10000000,
1903,Ichthyosporea,10000000,0.5006966492088263
1904,Ichthyostraca,10000000,
1905,Ignavibacteria,10000000,0.17130991124418649
1906,Imbricatea,10000000,0.34773214583010337
1907,Insecta,10000000,0.02716958671847729
1908,Insthoviricetes,10000000,
1909,Jungermanniopsida,10000000,0.434079336981646
1910,Kickxellomycetes,10000000,0.2830530680772193
1911,Kinetoplastea,10000000,0.14376083097486494
1912,Kiritimatiellia,10000000,0.2786670153390422
1913,Klebsormidiophyceae,10000000,0.24634218647843015
1914,Ktedonobacteria,10000000,0.5431130398044623
1915,Laboulbeniomycetes,10000000,
1916,Lecanoromycetes,10000000,0.5004089230413572
1917,Lentisphaeria,10000000,0.10530783154258576
1918,Leotiomycetes,10000000,0.131553148729114
1919,Lichinomycetes,10000000,
1920,Limnochordia,10000000,0.40705083178161283
1921,Lingulata,10000000,0.35318675910764724
1922,Lipomycetes,10000000,0.5460479112460254
1923,Litostomatea,10000000,1.0819500251714387
1924,Longimicrobiia,10000000,0.221948642342556
1925,Lycopodiopsida,10000000,0.4973332198684199
1926,Magnoliopsida,10000000,0.019767185207774922
1927,Malacostraca,10000000,0.08376194349609423
1928,Malasseziomycetes,10000000,0.23261685440774996
1929,Malgrandaviricetes,10000000,0.46621582219429547
1930,Mamiellophyceae,10000000,0.009055322522021918
1931,Marchantiopsida,10000000,0.5551633591562836
1932,Maveriviricetes,10000000,
1933,Mediophyceae,10000000,0.11835518118018969
1934,Megaviricetes,10000000,0.10699111698181143
1935,Merostomata,10000000,0.6252728535658012
1936,Mesostigmatophyceae,10000000,0.37293396484083696
1937,Methanobacteria,10000000,0.6699853533234532
1938,Methanococci,10000000,0.5063044978434074
1939,Methanomicrobia,10000000,0.21402684632873686
1940,Methanonatronarchaeia,10000000,
1941,Methanopyri,10000000,
1942,Methylacidiphilae,10000000,0.4954763793126023
1943,Microbotryomycetes,10000000,0.24447235694246763
1944,Mixiomycetes,10000000,0.002074471000440622
1945,Mollicutes,10000000,0.12727951633551782
1946,Moniliellomycetes,10000000,
1947,Monoblepharidomycetes,10000000,
1948,Monogenea,10000000,
1949,Mortierellomycetes,10000000,0.23835078464873666
1950,Mucoromycetes,10000000,0.19692188796096124
1951,Myxococcia,10000000,0.061237968465767866
1952,Myxozoa,10000000,
1953,Naldaviricetes,10000000,
1954,Nanobdellia,10000000,
1955,Nassophorea,10000000,0.9892257575304226
1956,Nebulidea,10000000,0.0002106774440068425
1957,Negativicutes,10000000,0.5981023682040548
1958,Neocallimastigomycetes,10000000,
1959,Neolectomycetes,10000000,
1960,Nephroselmidophyceae,10000000,0.7247275484449206
1961,Nitriliruptoria,10000000,0.2230123834994969
1962,Nitrososphaeria,10000000,0.05937940407675909
1963,Nitrospinia,10000000,0.2932213049960952
1964,Nitrospiria,10000000,0.14891377044248338
1965,Oligoflexia,10000000,0.48331374109708797
1966,Oligohymenophorea,10000000,0.3536370093174371
1967,Oligosphaeria,10000000,
1968,Olisthodiscophyceae,10000000,0.4002233393130567
1969,Olpidiomycetes,10000000,
1970,Opitutia,10000000,0.06935141485256503
1971,Orbiliomycetes,10000000,0.0006205993136772629
1972,Ostracoda,10000000,0.029594169451280114
1973,Palaeacanthocephala,10000000,
1974,Palmophyllophyceae,10000000,0.0009116858903559783
1975,Papovaviricetes,10000000,
1976,Pararotatoria,10000000,
1977,Pauropoda,10000000,
1978,Pedinophyceae,10000000,0.20809331055811794
1979,Pelagophyceae,10000000,0.1622932236777377
1980,Pezizomycetes,10000000,0.47873672851013577
1981,Phaeophyceae,10000000,0.23688255183118376
1982,Phaeosacciophyceae,10000000,
1983,Phaeothamniophyceae,10000000,
1984,Phycisphaerae,10000000,0.028766314902675266
1985,Phylactolaemata,10000000,
1986,Phyllopharyngea,10000000,0.12128094431598958
1987,Physodermatomycetes,10000000,
1988,Phytomyxea,10000000,0.5458108939296362
1989,Pichiomycetes,10000000,0.19638584194788586
1990,Picocystophyceae,10000000,
1991,Picomonadea,10000000,
1992,Pilidiophora,10000000,0.5583153845313927
1993,Pinguiophyceae,10000000,
1994,Pinopsida,10000000,0.12948969969370855
1995,Pisoniviricetes,10000000,
1996,Planctomycetia,10000000,0.040976866460056126
1997,Pneumocystomycetes,10000000,0.2511538644503017
1998,Pokkesviricetes,10000000,0.46905339131759377
1999,Polintoviricetes,10000000,
2000,Polychaeta,10000000,0.0726203104586351
2001,Polycystinea,10000000,0.001055858764826669
2002,Polyplacophora,10000000,
2003,Polypodiopsida,10000000,0.6323268070160627
2004,Polytrichopsida,10000000,0.7078360805388649
2005,Prasinodermophyceae,10000000,
2006,Priapulimorpha,10000000,0.49778470043010836
2007,Promethearchaeia,10000000,0.34393434376546383
2008,Prostomatea,10000000,0.49985113228018074
2009,Protura,10000000,
2010,Pucciniomycetes,10000000,0.5855910084692129
2011,Pycnogonida,10000000,
2012,Pyramimonadophyceae,10000000,0.20539700876462869
2013,Quintoviricetes,10000000,
2014,Raphidophyceae,10000000,0.03534393214982713
2015,Remipedia,10000000,
2016,Repensiviricetes,10000000,
2017,Revtraviricetes,10000000,0.9708333973429475
2018,Rhabditophora,10000000,0.23067204393770407
2019,Rhodellophyceae,10000000,0.47575660222546545
2020,Rhodothermia,10000000,0.04728923066105041
2021,Rhynchonellata,10000000,
2022,Rubrobacteria,10000000,0.16446020355216215
2023,Saccharomycetes,10000000,0.14020393965254352
2024,Sagittoidea,10000000,
2025,Saprospiria,10000000,0.09352368591509075
2026,Sareomycetes,10000000,
2027,Schizosaccharomycetes,10000000,0.4006220807065909
2028,Scyphozoa,10000000,0.00201096518556746
2029,Sipuncula,10000000,
2030,Sordariomycetes,10000000,0.05450092839308545
2031,Spartobacteria,10000000,
2032,Sphagnopsida,10000000,0.4739397480662189
2033,Sphingobacteriia,10000000,0.04636920996289962
2034,Spirochaetia,10000000,0.110972720487502
2035,Spirotrichea,10000000,0.1932712248412891
2036,Staurozoa,10000000,0.31010169260203685
2037,Stelpaviricetes,10000000,
2038,Stylonematophyceae,10000000,0.7345791297184412
2039,Symphyla,10000000,
2040,Synergistia,10000000,0.43124053092025577
2041,Syntrophia,10000000,0.45124989688206063
2042,Syntrophobacteria,10000000,0.3040048705145106
2043,Syntrophorhabdia,10000000,
2044,Synurophyceae,10000000,0.39375115271385747
2045,Taphrinomycetes,10000000,0.4336903737554026
2046,Tectiliviricetes,10000000,0.6662553950549224
2047,Tentaculata,10000000,
2048,Tepidiformia,10000000,0.4961764908251288
2049,Terriglobia,10000000,0.13939808597135772
2050,Terrimicrobiia,10000000,
2051,Tetraphidopsida,10000000,
2052,Thecofilosea,10000000,0.2564714166828549
2053,Thecostraca,10000000,0.15446557428604574
2054,Theionarchaea,10000000,
2055,Thermoanaerobaculia,10000000,0.2829413380000919
2056,Thermococci,10000000,0.421993052204026
2057,Thermodesulfobacteria,10000000,0.26209450619170105
2058,Thermodesulfobiia,10000000,0.557946669893469
2059,Thermodesulfovibrionia,10000000,0.4688658802951692
2060,Thermoflexia,10000000,0.3482336900347489
2061,Thermoleophilia,10000000,0.0680018037597842
2062,Thermomicrobia,10000000,0.4630998757546305
2063,Thermoplasmata,10000000,0.41382453214997383
2064,Thermoprotei,10000000,0.39515281676047526
2065,Thermosulfidibacteria,10000000,0.8434920547627971
2066,Thermotogae,10000000,0.15520758835181606
2067,Tichowtungiia,10000000,0.2544278247585819
2068,Tissierellia,10000000,0.36532698688713167
2069,Trebouxiophyceae,10000000,0.3871723115350862
2070,Trematoda,10000000,0.25619470190723503
2071,Tremellomycetes,10000000,0.17034107104436816
2072,Trigonopsidomycetes,10000000,
2073,Udeonychophora,10000000,
2074,Ulvophyceae,10000000,0.28203130605824245
2075,Umbelopsidomycetes,10000000,0.6917473339991197
2076,Uniplacotomia,10000000,0.2447991705568278
2077,Ustilaginomycetes,10000000,0.19425653806658136
2078,Vampirovibriophyceae,10000000,
2079,Variosea,10000000,0.0006324091756551959
2080,Verrucomicrobiia,10000000,0.012324078159227798
2081,Vicinamibacteria,10000000,0.19318648648688988
2082,Vulcanimicrobiia,10000000,0.46521200682479863
2083,Wallemiomycetes,10000000,
2084,Xanthophyceae,10000000,0.0018455860447376573
2085,Xylobotryomycetes,10000000,
2086,Xylonomycetes,10000000,0.3475006554506895
2087,Zetaproteobacteria,10000000,0.34904936949170035
2088,Zoopagomycetes,10000000,
2089,Zygnemophyceae,10000000,0.365139174158627
