,Class,read count,relative error
2280,Elusimicrobia,1000000,
2281,Gemmatimonadia,1000000,0.37216146378239345
2282,uncultured euryarchaeote  ,1000000,0.43301270189221935
2283,SB-5,1000000,0.9676198058342226
2284,Cephalopoda,1000000,
2285,LD1-PB3,1000000,0.1571348402636773
2286,Dehalococcoidia,1000000,0.39999999999999997
2287,Candidatus Roizmanbacteria,1000000,
2288,Longimicrobia,1000000,0.45825756949558405
2289,Gymnolaemata,1000000,0.28688765527462345
2290,Zetaproteobacteria,1000000,0.32868410517886304
2291,Entomophthoromycetes,1000000,0.4788933524023972
2292,Candidatus Beckwithbacteria,1000000,
2293,LD1-PA32,1000000,0.4663213712685437
2294,FGL7S,1000000,
2295,uncultured candidate division JS1 bacterium,1000000,0.0
2296,S0134 terrestrial group,1000000,0.3353457132644524
2297,Nitrospinia,1000000,0.31578947368421056
2298,Nitriliruptoria,1000000,0.34641016151377546
2299,Nucleophaga,1000000,
2300,Bangiophyceae,1000000,
2301,19c-33,1000000,0.5439282932204212
2302,Raphidophyceae,1000000,0.43301270189221935
2303,bacterium enrichment culture clone,1000000,0.8081220356417685
2304,AT-s3-28,1000000,0.1087856586440842
2305,Terrestrial Hot Spring Gp(THSCG),1000000,0.8999540851465151
2306,Subgroup 17,1000000,0.7692307692307694
2307,Fimbriimonadia,1000000,0.642824346533225
2308,Subgroup 15,1000000,0.12371791482634843
2309,Ichthyostraca,1000000,
2310,uncultured organism  ,1000000,0.39999999999999997
2311,Saccharimonadia,1000000,0.5
2312,Pseudonosematidae,1000000,0.3605656092571602
2313,WCHA1-57,1000000,0.0
2314,Monoblepharidomycetes,1000000,
2315,Defferrisomatia,1000000,0.12856486930664496
2316,Candidatus Azambacteria,1000000,0.28284271247461906
2317,Priapulimorpha,1000000,
2318,Dipodascomycetes,1000000,0.5656854249492379
2319,Plagiopylea,1000000,
2320,Limnochordia,1000000,0.7131973913518905
2321,Latescibacteria,1000000,0.7071067811865476
2322,AK31,1000000,0.24743582965269684
2323,uncultured euryarchaeote,1000000,0.4074501503251655
2324,Aphelidea,1000000,
2325,uncultured Microgenomates group bacterium ,1000000,0.49215295678475035
2326,Kazan-3A-21,1000000,0.1571348402636773
2327,Candidatus Giovannonibacteria,1000000,0.30900827029565264
2328,Ichthyosporea,1000000,0.2020305089104421
2329,SJA-15,1000000,
2330,uncultured Candidatus Saccharibacteria bacterium ,1000000,
2331,uncultured archaeon Arc.212  ,1000000,0.0
2332,SPOTSOCT00m83,1000000,
2333,TK10,1000000,0.34641016151377546
2334,Deferribacteres,1000000,0.28688765527462345
2335,Aigarchaeota Unknown Order,1000000,
2336,marine sediment,1000000,0.4000000000000001
2337,SBR2076,1000000,0.0
2338,Collembola,1000000,
2339,20a-9,1000000,0.0
2340,Eutardigrada,1000000,
2341,Thaumarchaeota Unknown Order,1000000,
2342,Wallemiomycetes,1000000,
2343,ML635J-21,1000000,
2344,South African Gold Mine Gp,1000000,
2345,P1-31,1000000,
2346,AK59,1000000,0.0
2347,uncultured bacterium ,1000000,
2348,MD2898-B26,1000000,
2349,uncultured archaeon ,1000000,0.0
2350,marine metagenome ,1000000,
2351,Umbelopsidomycetes,1000000,
2352,Glomeromycetes,1000000,
2353,Candidatus Peribacteria,1000000,
2354,Charophyceae,1000000,
2355,Mucoromycetes,1000000,
2356,Abditibacteriia,1000000,0.0
2357,Mamiellophyceae,1000000,0.0
2358,Exobasidiomycetes,1000000,
2359,Glaucocystophyceae,1000000,
2360,WPS-2,1000000,
2361,Vampirivibrionia,1000000,
2362,Chrysophyceae,1000000,
2363,Kapabacteria,1000000,
2364,Abditibacteria,1000000,
2365,Diapherotrites Unknown Order,1000000,
2366,028H05-P-BN-P5,1000000,
2367,SM1A07,1000000,
2368,H26-1,1000000,
2369,uncultured candidate division WS6 bacterium,1000000,0.0
2370,Deferribacteres Unknown Order,1000000,0.4714045207910316
2371,Subgroup 9,1000000,
2372,Taphrinomycetes,1000000,
2373,MAST-12C,1000000,
2374,uncultured opisthokont  ,1000000,
2375,AKAU4049,1000000,
2376,Enoplea,1000000,
2377,Subulatomonas,1000000,
2378,Pneumocystomycetes,1000000,0.0
2379,Sumerlaeia,1000000,
2380,Echinoidea,1000000,0.28284271247461906
2381,Neocallimastigomycetes,1000000,
2382,Tissierellia,1000000,
2383,Nitrososphaeria,1000000,0.0
2384,Eustigmatophyceae,1000000,
2385,Parcubacteria group bacterium GW2011_GWC2_49_9 ,1000000,
2386,014H09-A-SD-P15,1000000,
2387,Ostracoda,1000000,
2388,Fe-A-9,1000000,
2389,059A02-A-SD-P93,1000000,
2390,Candidatus Curtissbacteria,1000000,
2391,Maxillopoda,1000000,
2392,Candidatus Moranbacteria,1000000,0.0
2393,S085,1000000,
2394,Homoscleromorpha,1000000,
2395,WWE3,1000000,0.0
2396,Cestoda,1000000,
2397,MSBL8,1000000,0.0
2398,Hydrogenophilia,1000000,0.28284271247461906
2399,Parvarchaeota Unknown Order,1000000,
2400,Armatimonadia,1000000,
2401,uncultured KB1 group bacterium ,1000000,
2402,Pezizomycetes,1000000,
2403,Thecostraca,1000000,
2404,unidentified archaeon   ,1000000,0.0
2405,SJA-68,1000000,
2406,uncultured crenarchaeote  ,1000000,
2407,d142,1000000,
2408,JG30-KF-CM66,1000000,
2409,uncultured marine eukaryote ,1000000,
2410,Tetraphidopsida,1000000,0.0
2411,Phaeophyceae,1000000,
2412,Pilidiophora,1000000,
2413,uncultured microorganism  ,1000000,
2414,Candidatus Babeliae,1000000,
2415,Rotifera,1000000,
2416,Marinimicrobia bacterium JGI,1000000,
2417,Armophorea,1000000,
2418,archaeon enrichment culture clone C1-1C-A,1000000,
2419,Clitellata,1000000,
2420,Korarchaeota Unknown Order,1000000,
2421,Chlorobiia,1000000,
2422,Gnathostomulida,1000000,
2423,Pauropoda,1000000,
2424,MBNT15,1000000,
2425,SAR202 clade,1000000,
2426,Monogononta,1000000,
2427,Lichinomycetes,1000000,
2428,MB-A2-108,1000000,
2429,Schekmanbacteria,1000000,
2430,Cystobasidiomycetes,1000000,
2431,uncultured archaeon WCHD3-30 ,1000000,
2432,Archaeoglobi,1000000,
2433,uncultured eukaryote   ,1000000,
2434,Aves,1000000,
2435,SHA-26,1000000,
2436,Margulisbacteria,1000000,
2437,Candidatus Nomurabacteria,1000000,
2438,Monogenea,1000000,
2439,Methylomirabilia,1000000,
2440,Archamoebae,1000000,
2441,Thermodesulfovibrionia,1000000,
2442,Methanococci,1000000,
2443,Candidatus Sumerlaeia,1000000,
2444,Bivalvia,1000000,
2445,Priapulida,1000000,
2446,Candidatus Magasanikbacteria,1000000,
2447,uncultured candidate division WWE3 bacterium,1000000,
2448,Candidatus Aminicenantia,1000000,
2449,Marosporida,1000000,
2450,uncultured Nitrospirae bacterium  ,1000000,
2451,uncultured fungus   ,1000000,
2452,OPPD003,1000000,
2453,Harpellales,1000000,
2454,uncultured archaeon 19a-29  ,1000000,
2455,Cloacimonetes Unknown Order,1000000,
2456,Zygnemophyceae,1000000,
2457,Synurophyceae,1000000,
2458,Agaricostilbomycetes,1000000,
2459,uncultured eubacterium WCHB1-60  ,1000000,
2460,Nephroselmidophyceae,1000000,
2461,Lycopodiopsida,1000000,
2462,Subgroup 18,1000000,
2463,Chlorokybophyceae,1000000,
2464,Parcubacteria group bacterium GW2011_GWA2_46_7 ,1000000,
2465,WCHB1-81,1000000,
2466,uncultured Latescibacteria bacterium  ,1000000,
2467,Candidatus Kuenenbacteria,1000000,
2468,Zixibacteria,1000000,
2469,uncultured organism ,1000000,
2470,Candidatus Daviesbacteria,1000000,
2471,Candidatus Izimaplasma,1000000,
2472,Terrimicrobiia,1000000,
2473,Z7ME43,1000000,
2474,RBG-16-55-12,1000000,
2475,Phylactolaemata,1000000,
2476,MACA-EFT26,1000000,
2477,candidate division TM6 bacterium,1000000,
2478,Candidatus Wolfebacteria bacterium GW2011_GWA2_47_9b ,1000000,
2479,Thermococci,1000000,
2480,AEGEAN-245,1000000,
2481,uncultured crenarchaeote pBRKC135  ,1000000,
2482,uncultured anaerobic bacterium  ,1000000,
2483,marine metagenome   ,1000000,
2484,Chilopoda,1000000,
2485,Polypodiopsida,1000000,
2486,Mesozoa,1000000,
2487,Moduliflexia,1000000,
2488,uncultured candidate division AC1 bacterium,1000000,
2489,uncultured archaeon PENDANT-33 ,1000000,
2490,Candidatus Sericytochromatia,1000000,
2491,Longimicrobiia,1000000,
2492,LCP-89,1000000,
2493,Arctic97B-4 marine group,1000000,
2494,Holothuroidea,1000000,
2495,Breviata,1000000,
2496,Planomonas micra  ,1000000,
2497,Opalinata,1000000,
2498,Aminicenantia,1000000,
2499,Crinoidea,1000000,
2500,Rozella,1000000,
2501,UA11,1000000,
2502,Kryptonia,1000000,
2503,ABY1,1000000,
2504,Cloacimonadia,1000000,
2505,Enteropneusta,1000000,
2506,marine metagenome  ,1000000,
2507,Kathablepharidae,1000000,
2508,SJA-28,1000000,
2509,H15-6,1000000,
2510,Methanonatronarchaeia,1000000,
2511,SL56 marine group,1000000,
2512,Leptospirae,1000000,
2513,Lineage IIb,1000000,
2514,Picomonadida,1000000,
2515,Atribacteria,1000000,
2516,archaeon GW2011_AR18  ,1000000,
2517,archaeon GW2011_AR13  ,1000000,
2518,S-BQ2-57 soil group,1000000,
2519,Catenulida,1000000,
2520,Subgroup 5,1000000,
2521,groundwater metagenome   ,1000000,
2522,Basidiobolomycetes,1000000,
2523,Pterobranchia,1000000,
2524,Jungermanniopsida,1000000,
2525,uncultured cyanobacterium   ,1000000,
2526,Thermodesulfobacteria,1000000,
2527,Palmophyllophyceae,1000000,
2528,Rhodellophyceae,1000000,
2529,Candidatus Nanoarchaeia,1000000,
2530,SPG12-401-411-B72,1000000,
2531,Malawimonas,1000000,
2532,uncultured candidate division BRC1 bacterium,1000000,
2533,Mesostigmatophyceae,1000000,
2534,Orbiliomycetes,1000000,
2535,Candidatus Wolfebacteria,1000000,
2536,Berkelbacteria,1000000,
2537,PBS-18,1000000,
2538,KIST-JJY010,1000000,
2539,D-F10,1000000,
2540,Diplopoda,1000000,
2541,Dictyoglomia,1000000,
2542,Nassophorea,1000000,
2543,Enopla,1000000,
2544,Geoglossomycetes,1000000,
2545,uncultured euryarchaeote ,1000000,
2546,uncultured marine,1000000,
2547,Senoma,1000000,
2548,Flabellinia,1000000,
2549,Candidatus Adlerbacteria,1000000,
2550,Sagittoidea,1000000,
2551,Tubulinea,1000000,
2552,Candidatus Bathyarchaeia,1000000,
2553,Subgroup 13,1000000,
2554,W5,1000000,
2555,Chondrichthyes,1000000,
2556,Cryptomonadales,1000000,
2557,Chthonomonadetes,1000000,
2558,Thecofilosea,1000000,
2559,Nephridiophaga,1000000,
2560,Leptocardii,1000000,
2561,uncultured deep-sea bacterium  ,1000000,
2562,MVP-15,1000000,
2563,Candidatus Yanofskybacteria,1000000,
2564,terrestrial metagenome   ,1000000,
2565,uncultured Candidatus Dependentiae bacterium,1000000,
2566,Acantharea,1000000,
2567,Heterophryidae,1000000,
2568,bacterium RFB D08  ,1000000,
2569,Candidatus Peregrinibacteria bacterium GW2011_GWF2_39_17 ,1000000,
2570,BMS9AB35,1000000,
2571,Parcubacteria group bacterium GW2011_GWA2_47_8 ,1000000,
2572,Nanoarchaeota archaeon SCGC AAA011-D5,1000000,
2573,uncultured crenarchaeote,1000000,
2574,Acanthoecida,1000000,
2575,Marchantiopsida,1000000,
2576,Pinguiophyceae,1000000,
2577,Pavlovophyceae,1000000,
2578,Taphrinomycotina,1000000,
2579,Caudofoveata,1000000,
2580,Scalidophora,1000000,
2581,Schizosaccharomycetes,1000000,
2582,Compsopogonophyceae,1000000,
2583,Candidatus Amesbacteria,1000000,
2584,uncultured methanogenic archaeon  ,1000000,
2585,Actinopterygii,1000000,
2586,Cubozoa,1000000,
2587,uncultured marine bacterium ,1000000,
2588,Gitt-GS-136,1000000,
2589,Paramicrosporidium,1000000,
2590,metal-contaminated soil clone K20-27 ,1000000,
2591,uncultured Caldiserica bacterium  ,1000000,
2592,Hyphochytriomycetes,1000000,
2593,Parcubacteria group bacterium GW2011_GWC2_44_22 ,1000000,
2594,Stenolaemata,1000000,
2595,Mortierellomycetes,1000000,
2596,SHA-4,1000000,
2597,Andreaeopsida,1000000,
2598,uncultured microorganism   ,1000000,
2599,uncultured crenarchaeote ,1000000,
2600,uncultured Parcubacteria group bacterium ,1000000,
2601,Asteroidea,1000000,
2602,uncultured bacterium I025  ,1000000,
2603,Cycadopsida,1000000,
2604,Amblyospora sp.,1000000,
2605,SHA-41,1000000,
2606,Rhynchonellata,1000000,
2607,uncultured bacterium 'KTK 14' ,1000000,
2608,uncultured Telonemida  ,1000000,
2609,Alloascoideomycetes,1000000,
2610,uncultured methanogenic archaeon ,1000000,
2611,Amblyosporidae,1000000,
2612,Coprothermobacteria,1000000,
2613,Coleochaetophyceae,1000000,
2614,Ancyromonas,1000000,
2615,Appendicularia,1000000,
2616,C10-SB1A,1000000,
2617,Dimargaritomycetes,1000000,
2618,Elev-1554,1000000,
2619,Bacillidium sp.,1000000,
2620,Parcubacteria group bacterium GW2011_GWF2_42_7 ,1000000,
2621,Parcubacteria Unknown Order,1000000,
2622,Tectomicrobia Unknown Order,1000000,
2623,Pelagophyceae,1000000,
2624,Gracilipodida,1000000,
2625,Eoacanthocephala,1000000,
2626,Euryarchaeota archaeon SCGC AAA286-E23,1000000,
2627,TOTO-A6-15,1000000,
2628,Syntrophia,1000000,
2629,Chlorarachniophyceae,1000000,
2630,Mitosporidium daphniae   ,1000000,
2631,Stylonematophyceae,1000000,
2632,Candidatus Uhrbacteria,1000000,
2633,Thermoflexia,1000000,
2634,archaeon GW2011_AR17  ,1000000,
2635,candidate division WS6 bacterium OLB21,1000000,
2636,Candidatus Jorgensenbacteria,1000000,
2637,crenarchaeote enrichment culture clone 61-23f,1000000,
2638,hydrothermal vent metagenome  ,1000000,
2639,Trematoda,1000000,
2640,Zoopagomycetes,1000000,
2641,Z273FA48,1000000,
2642,uncultured Aminicenantes bacterium  ,1000000,
2643,pSL12,1000000,
2644,Ika33,1000000,
2645,Nutomonas,1000000,
2646,miscellaneous Crenarchaeota group archaeon SMTZ-80,1000000,
2647,LK-44f,1000000,
2648,uncultured Microgenomates group bacterium,1000000,
2649,Archiacanthocephala,1000000,
2650,uncultured planctomycete   ,1000000,
2651,unidentified archaeon  ,1000000,
2652,Magnoliopsida,10000000,0.0004972771448704146
2653,Rhizaria,10000000,0.0005687665708139177
2654,Gammaproteobacteria,10000000,0.0011139998257609282
2655,Alveolata,10000000,0.0020083738699601464
2656,Flavobacteriia,10000000,0.00040720728237586816
2657,Alphaproteobacteria,10000000,0.001674691453900783
2658,Arthropoda,10000000,0.0012531745946082046
2659,Cyanobacteriia,10000000,0.001893136824895042
2660,Chloroplast,10000000,0.0007719117796348817
2661,Conoidasida,10000000,0.0009237641725819329
2662,Bacillariophyceae,10000000,0.0024888979877087307
2663,uncultured bacterium   ,10000000,0.002251876261611359
2664,Rhabditophora,10000000,0.0040822298850401425
2665,Nematoda,10000000,0.003120585979051557
2666,Chordata,10000000,0.0028710200130072894
2667,Coscinodiscophyceae,10000000,0.004089110386475827
2668,Gastrotricha,10000000,0.003949656198208281
2669,Betaproteobacteria,10000000,0.004432649584351106
2670,Litostomatea,10000000,0.002441603363323709
2671,Gnetopsida,10000000,0.003927683514474664
2672,Arachnida,10000000,0.0017607565131113267
2673,Chromadorea,10000000,0.0015718799261936224
2674,LKM74,10000000,0.004307636099124138
2675,Chlorophyceae,10000000,0.0016582678472123762
2676,Insecta,10000000,0.010156879870481986
2677,Dinophyceae,10000000,0.00640039206748773
2678,Aconoidasida,10000000,0.006344276539704715
2679,Pinopsida,10000000,0.002307450370875547
2680,Bacilli,10000000,0.010777325384663682
2681,Bacteroidia,10000000,0.0236895378569028
2682,Actinobacteria,10000000,0.024813943641782677
2683,Clostridia,10000000,0.007545484724151165
2684,Stramenopiles,10000000,0.027032122121469535
2685,Xenacoelomorpha,10000000,0.00338719811630567
2686,Actinomycetes,10000000,0.06164603426064045
2687,Coriobacteriia,10000000,0.011515447330687363
2688,Tremellomycetes,10000000,0.0017134580835637828
2689,Cytophagia,10000000,0.006563516078463475
2690,Pichiomycetes,10000000,0.007201315125681612
2691,Deltaproteobacteria,10000000,0.007455131753278901
2692,Sphingobacteriia,10000000,0.009824544159924689
2693,Sordariomycetes,10000000,0.0050683063157097195
2694,Methanomicrobia,10000000,0.006240835072917673
2695,Klebsormidiophyceae,10000000,0.0066531808877563015
2696,Verrucomicrobiae,10000000,0.00958889319053023
2697,Saccharomycetes,10000000,0.006290339075445758
2698,Chloroplastida,10000000,0.04260910856125734
2699,Platyhelminthes,10000000,0.007152278993812771
2700,Methanobacteria,10000000,0.0290078689023829
2701,uncultured archaeon   ,10000000,0.017276117828782113
2702,Planctomycetacia,10000000,0.01140094004940175
2703,Zygnematophyceae,10000000,0.006599633350226845
2704,Verrucomicrobiia,10000000,0.006015665667518741
2705,Thermoplasmata,10000000,0.006922711508412575
2706,Aenigmarchaeota Unknown Order,10000000,0.011842861433947654
2707,Desulfuromonadia,10000000,0.008061746334869196
2708,Candidatus Collierbacteria,10000000,0.008463928910766324
2709,Eurotiomycetes,10000000,0.0023336546063754252
2710,Planctomycetia,10000000,0.005516751377918866
2711,Acidimicrobiia,10000000,0.008133347103113938
2712,Desulfobulbia,10000000,0.011335298640584048
2713,Craspedida,10000000,0.012090126208918266
2714,Mediophyceae,10000000,0.011287304722556258
2715,Bacteroidetes Order II,10000000,0.024669706936732167
2716,Elardia,10000000,0.01207185279181159
2717,Desulfobacteria,10000000,0.010384358459014495
2718,Scyphozoa,10000000,0.002842117573900139
2719,Marine Benthic Group A,10000000,0.009179973785421285
2720,Fragilariophyceae,10000000,0.010752101075624161
2721,Euglenida,10000000,0.011452476616949205
2722,Amoeboaphelidium,10000000,0.008771692892598621
2723,Annelida,10000000,0.05131264114789438
2724,Kickxellales,10000000,0.008754222842439324
2725,Intramacronucleata,10000000,0.020724280406787293
2726,Discosea,10000000,0.026564475376610004
2727,Prymnesiophyceae,10000000,0.012833788169120201
2728,Karyorelictea,10000000,0.013393658618598642
2729,Acanthocystidae,10000000,0.009787739878840495
2730,Bigyra,10000000,0.020006919505855855
2731,Epsilonproteobacteria,10000000,0.0197982248886839
2732,uncultured Epsilonproteobacteria bacterium  ,10000000,0.013460099005225955
2733,Oligohymenophorea,10000000,0.017918906181346773
2734,Endogonomycetes,10000000,0.017109470702451092
2735,Gracilibacteria,10000000,0.011763342056984781
2736,Bacteriovoracia,10000000,0.007842982394947125
2737,Prostomatea,10000000,0.014008901347040048
2738,Diplonemea,10000000,0.012416379314488059
2739,Cryptophyceae,10000000,0.037168606257954
2740,Kinetoplastea,10000000,0.014500468589292837
2741,OM190,10000000,0.015326961030953639
2742,Phycisphaerae,10000000,0.03694100310612823
2743,Agaricomycetes,10000000,0.02062047832426972
2744,Opitutae,10000000,0.02437071554394274
2745,Chytridiomycetes,10000000,0.00823626488095868
2746,Actinopteri,10000000,0.0302076582756795
2747,Entomophthoromycotina,10000000,0.005741857580194317
2748,Marine Group I,10000000,0.01817265295806174
2749,Anthocerotopsida,10000000,0.016357652995958885
2750,Choanoflagellata,10000000,0.014303900889645125
2751,Pezizomycotina,10000000,0.017675931388512534
2752,Polycystinea,10000000,0.03167953349327834
2753,Soil Crenarchaeotic Group(SCG),10000000,0.023805150772699554
2754,Thermoleophilia,10000000,0.07517184759664627
2755,Erysipelotrichia,10000000,0.265522599640678
2756,Spirochaetes,10000000,0.04252056119244332
2757,Mollicutes,10000000,0.0522274140288344
2758,Cyanophyceae,10000000,0.01716152938335876
2759,Saprospiria,10000000,0.029278814443112727
2760,Halobacteria,10000000,0.01997668188108633
2761,Cyanobacteria,10000000,0.03191964478280221
2762,uncultured archaeon  ,10000000,0.027667272255932775
2763,Discoba,10000000,0.030778965433535917
2764,Proteobacteria Unknown Order,10000000,0.03904142616356229
2765,Hydrozoa,10000000,0.04393221157576221
2766,Phyllopharyngea,10000000,0.031945122849326074
2767,Rhodothermia,10000000,0.016337260006633696
2768,Anaerolineae,10000000,0.07699225427185116
2769,Spartobacteria,10000000,0.19048023084841223
2770,Chitinophagia,10000000,0.008736031617576509
2771,Malacostraca,10000000,0.13851712654963574
2772,Lentisphaeria,10000000,0.037951216538909045
2773,Cnidaria,10000000,0.03847549980780732
2774,Hexanauplia,10000000,0.05692745392777964
2775,LKM11,10000000,0.027161573899042
2776,Fusobacteriia,10000000,0.026993936267595567
2777,Gemmatimonadetes,10000000,0.03414529918546846
2778,uncultured fungus  ,10000000,0.02157803414601586
2779,uncultured marine eukaryote  ,10000000,0.03527813603405013
2780,Chlamydiae,10000000,0.031741963300193535
2781,Leotiomycetes,10000000,0.056443498750820845
2782,Subgroup 6,10000000,0.19336499330876866
2783,Planctomycetes,10000000,0.015151618982709739
2784,Oligoflexia,10000000,0.021549875874508455
2785,Dothideomycetes,10000000,0.020645233140492585
2786,Babeliae,10000000,0.04804848981155405
2787,Solibacteres,10000000,0.010068472395194213
2788,Polyangia,10000000,0.015062711616770546
2789,Chlamydiia,10000000,0.051591498670471
2790,uncultured microeukaryote   ,10000000,0.036623599399497546
2791,Pucciniomycotina,10000000,0.019976456102822327
2792,Nitrospira,10000000,0.025422452713275166
2793,WCHB1-41,10000000,0.05191524993883051
2794,Candidatus Levybacteria,10000000,0.34286649495756816
2795,Bacteroidetes VC2.1 Bac22,10000000,0.029162053634703488
2796,Melainabacteria,10000000,0.8425167957402347
2797,Blastocatellia,10000000,0.06193790107897379
2798,Candidatus Campbellbacteria,10000000,0.06437979483582151
2799,Thermoanaerobaculia,10000000,0.03572804597825023
2800,Spirotrichea,10000000,0.03309687762129187
2801,Caldilineae,10000000,0.06621258331203084
2802,Pyramimonadophyceae,10000000,0.031911999184469166
2803,Trebouxiophyceae,10000000,0.1214559961880881
2804,Branchiopoda,10000000,0.9214646387836021
2805,Ascetosporea,10000000,0.03642869038778276
2806,Sphagnopsida,10000000,0.034151781513095614
2807,Ascidiacea,10000000,0.3182864268916113
2808,OPB35 soil group,10000000,0.02002845805862163
2809,Rhodophyceae,10000000,0.03945869405030026
2810,BD2-11 terrestrial group,10000000,0.026749520851558878
2811,Syntrophobacteria,10000000,0.025347772993373815
2812,Acidobacteria,10000000,0.09566638386725519
2813,Parcubacteria,10000000,0.049140975842115645
2814,Myxozoa,10000000,0.15888534001593982
2815,Negativicutes,10000000,0.06197128245838127
2816,Ustilaginomycotina,10000000,0.03966348313303898
2817,Oligosphaeria,10000000,0.029702090952142223
2818,KD4-96,10000000,0.053612611344715684
2819,Nitrospiria,10000000,0.05588804085623574
2820,Holophagae,10000000,0.13924669661632832
2821,Caldisericia,10000000,0.027660665831090763
2822,Deinococci,10000000,0.04321307660116553
2823,Entorrhizomycetes,10000000,0.050491329640137805
2824,Deep Sea Euryarchaeotic Group(DSEG),10000000,0.31337108388330526
2825,Spirochaetia,10000000,1.0525660131605548
2826,Opitutia,10000000,0.030193947457316326
2827,BD7-11,10000000,0.019852947653480103
2828,Mammalia,10000000,0.03871293869656034
2829,Candidatus Saccharimonadia,10000000,0.6321371614159244
2830,Hydrogenedentia,10000000,0.058403465407259186
2831,Harpellomycetes,10000000,0.08898506102625904
2832,uncultured eukaryote  ,10000000,0.03580491432656248
2833,Pla4 lineage,10000000,0.03184926589541229
2834,Sva0485,10000000,0.07944591007887061
2835,Palaeacanthocephala,10000000,0.06513185029769791
2836,Thermoprotei,10000000,0.043292961615870026
2837,uncultured bacterium  ,10000000,0.07550448786730968
2838,Omnitrophica Unknown Order,10000000,0.04105629494058188
2839,Bacteroidetes Order III,10000000,0.05261588149088579
2840,Group C3,10000000,0.055023472836551846
2841,Bdellovibrionia,10000000,0.02936169549319066
2842,R76-B128,10000000,0.05920792266835286
2843,Kickxellomycetes,10000000,0.24981113264852836
2844,Ktedonobacteria,10000000,0.03759985686373553
2845,Pucciniomycetes,10000000,0.05129555689434436
2846,Balneolia,10000000,0.18812554819248933
2847,Colpodea,10000000,0.5645320388152496
2848,uncultured archaeon,10000000,0.02908867067498327
2849,Sericytochromatia,10000000,0.05872890016949665
2850,Gastropoda,10000000,0.06290892495740766
2851,uncultured candidate division SR1,10000000,0.06566904702525965
2852,PAUC43f marine benthic group,10000000,0.03520084978842644
2853,Lecanoromycetes,10000000,0.044567928703237204
2854,Mollusca,10000000,0.10185387737679072
2855,Chloroflexia,10000000,0.06624486986834711
2856,Endogonales,10000000,0.41836558323584716
2857,uncultured organism   ,10000000,0.02137968160548305
2858,Kiritimatiellia,10000000,0.048758895974447956
2859,Demospongiae,10000000,0.13039004421512826
2860,Lepidosauria,10000000,0.13561390844089818
2861,Imbricatea,10000000,0.06505723548934267
2862,Anthozoa,10000000,0.21597457388099248
2863,Amphibia,10000000,0.03371744942714033
2864,Candidatus Pacebacteria,10000000,1.0877412835479225
2865,Ulvophyceae,10000000,0.0452562056163711
2866,Dacrymycetes,10000000,0.2025597080934092
2867,Chlorodendrophyceae,10000000,0.10566273608388028
2868,Blastocladiomycetes,10000000,0.03450872781095451
2869,Agaricomycotina,10000000,0.023469632887205813
2870,Fibrobacteria,10000000,0.09455366375897545
2871,uncultured crenarchaeote   ,10000000,0.07803032758575436
2872,Bacteroidetes BD2-2,10000000,0.08703485897809862
2873,Polychaeta,10000000,0.3471952700548228
2874,WCHB1-32,10000000,0.07130677193137619
2875,Verrucomicrobia Unknown Order,10000000,0.05830238591640556
2876,Bryopsida,10000000,0.08893672847564081
2877,uncultured,10000000,0.22850022903788508
2878,Microbotryomycetes,10000000,0.36607890494821105
2879,Subgroup 22,10000000,0.12075678913580752
2880,Florideophyceae,10000000,0.10620368972491423
2881,SBXY-6786,10000000,0.06717946709383397
2882,NB1-j,10000000,0.046976711800135316
2883,Latescibacterota,10000000,0.07160390791876693
2884,Candidatus Shapirobacteria,10000000,0.06610180796544611
2885,Chitinivibrionia,10000000,0.05709189403302377
2886,vadinHA49,10000000,0.038397003766534855
2887,Parcubacteria group bacterium GW2011_GWA2_44_12 ,10000000,0.07993567132491168
2888,Bacteroidetes vadinHA17,10000000,0.07340998558405988
2889,Candidatus Falkowbacteria,10000000,0.1579050507631532
2890,Eurotatoria,10000000,0.035140442273687476
2891,Rubrobacteria,10000000,0.06151987303268438
2892,Bryozoa,10000000,
2893,OPB41,10000000,0.0721684290484096
2894,Terriglobia,10000000,0.07675248069921149
2895,Aquificae,10000000,0.2895485823439464
2896,ARKICE-90,10000000,0.057218365593113225
2897,Parcubacteria bacterium SCGC AAA010-E09 ,10000000,1.4352301955734188
2898,Calditrichia,10000000,0.31904894317843224
2899,Myxococcia,10000000,0.058626074996803654
2900,Subgroup 2,10000000,0.1535377711615096
2901,Candidatus Woesebacteria,10000000,0.5024077278621205
2902,Marinimicrobia (SAR406 clade),10000000,0.08098544298396249
2903,Subgroup 21,10000000,0.047816276824582234
2904,Thermotogae,10000000,0.10062715952885334
2905,11B-2,10000000,0.2140109643505916
2906,Ardenticatenia,10000000,0.08284795455040087
2907,Ministeriida,10000000,0.06222629642064813
2908,uncultured euryarchaeote   ,10000000,0.8027067790463409
2909,uncultured soil bacterium  ,10000000,0.18394139863367662
2910,Nanoarchaeia,10000000,0.22067756264533037
2911,Saccharomycotina,10000000,0.07519760373803286
2912,Kiritimatiellae,10000000,0.11019936777229786
2913,Ignavibacteria,10000000,0.11107191168698993
2914,Embryophyta,10000000,0.16499673456169173
2915,Candidatus Poseidoniia,10000000,0.028931878117892225
2916,Acidobacteriae,10000000,0.04897742317445559
2917,RCP2-54,10000000,0.21691508521772143
2918,Subgroup 26,10000000,0.056470526356809284
