,phylum,read count,relative error,type
1846,Abditibacteriota,1000000,0.2401765501847784,CZID-nr
1847,Acanthocephala,1000000,0.4672680137525396,CZID-nr
1848,Acidobacteriota,1000000,0.0213857973488807,CZID-nr
1849,Actinomycetota,1000000,0.0154445434441249,CZID-nr
1850,Annelida,1000000,0.0806324236359403,CZID-nr
1851,Apicomplexa,1000000,0.0936149232642681,CZID-nr
1852,Aquificota,1000000,0.1295107457894665,CZID-nr
1853,Armatimonadota,1000000,0.0552497166459449,CZID-nr
1854,Arthropoda,1000000,0.0286490563199412,CZID-nr
1855,Artverviricota,1000000,0.5254747727715189,CZID-nr
1856,Ascomycota,1000000,0.0475249299394474,CZID-nr
1857,Atribacterota,1000000,0.2525344514404001,CZID-nr
1858,Bacillariophyta,1000000,0.0144569990625455,CZID-nr
1859,Bacillota,1000000,0.1712476704148601,CZID-nr
1860,Bacteroidota,1000000,0.004379997817184,CZID-nr
1861,Balneolota,1000000,0.083541547517915,CZID-nr
1862,Basidiomycota,1000000,0.072788851577722,CZID-nr
1863,Bdellovibrionota,1000000,0.01764727740127,CZID-nr
1864,Blastocladiomycota,1000000,0.2658034748020623,CZID-nr
1865,Brachiopoda,1000000,0.2341427925050452,CZID-nr
1866,Bryozoa,1000000,0.2294203158992791,CZID-nr
1867,Caldisericota,1000000,0.503948298877304,CZID-nr
1868,Calditrichota,1000000,0.0290803716458733,CZID-nr
1869,Campylobacterota,1000000,0.0462464773592966,CZID-nr
1870,Candidatus Abawacaibacteriota,1000000,0.3493419981651762,CZID-nr
1871,Candidatus Absconditibacteriota,1000000,0.2269467480519275,CZID-nr
1872,Candidatus Adlerbacteria,1000000,0.5649723182898533,CZID-nr
1873,Candidatus Aenigmatarchaeota,1000000,0.2677329644439158,CZID-nr
1874,Candidatus Aerophobetes,1000000,0.293941428554776,CZID-nr
1875,Candidatus Altarchaeota,1000000,0.3847842997574016,CZID-nr
1876,Candidatus Amesbacteria,1000000,0.2163942533943411,CZID-nr
1877,Candidatus Aminicenantota,1000000,0.1334936305206297,CZID-nr
1878,Candidatus Anderseniibacteriota,1000000,0.7037962511213431,CZID-nr
1879,Candidatus Auribacterota,1000000,0.3300443624369022,CZID-nr
1880,Candidatus Azambacteria,1000000,0.3971846347331555,CZID-nr
1881,Candidatus Bathyarchaeota,1000000,0.1043199169555352,CZID-nr
1882,Candidatus Beckwithbacteria,1000000,0.5469651992018094,CZID-nr
1883,Candidatus Berkelbacteria,1000000,0.3387317926721627,CZID-nr
1884,Candidatus Binatota,1000000,0.2262995078134469,CZID-nr
1885,Candidatus Bipolaricaulota,1000000,0.2851047182513962,CZID-nr
1886,Candidatus Blackallbacteria,1000000,0.2600354021702211,CZID-nr
1887,Candidatus Blackburniibacteriota,1000000,0.3391880751474931,CZID-nr
1888,Candidatus Borrarchaeota,1000000,0.4000773744110953,CZID-nr
1890,Candidatus Brockarchaeota,1000000,0.3898744616768789,CZID-nr
1891,Candidatus Buchananiibacteriota,1000000,0.5997447989311022,CZID-nr
1892,Candidatus Calescamantes,1000000,0.3938994136046828,CZID-nr
1893,Candidatus Campbellbacteria,1000000,0.3401193657668414,CZID-nr
1894,Candidatus Cerribacteria,1000000,0.4714678032902863,CZID-nr
1895,Candidatus Chisholmiibacteriota,1000000,0.5058071891659409,CZID-nr
1896,Candidatus Cloacimonadota,1000000,0.0566071817722463,CZID-nr
1897,Candidatus Coatesiibacteriota,1000000,0.3166891902102922,CZID-nr
1898,Candidatus Collierbacteria,1000000,0.6504339144451691,CZID-nr
1899,Candidatus Colwelliibacteriota,1000000,0.4882794681275341,CZID-nr
1901,Candidatus Culexarchaeota,1000000,0.0016778436123852,CZID-nr
1902,Candidatus Curtissbacteria,1000000,0.6357071152046277,CZID-nr
1903,Candidatus Daviesbacteria,1000000,0.482062583353989,CZID-nr
1904,Candidatus Deferrimicrobiota,1000000,0.0024278441257946,CZID-nr
1905,Candidatus Delongiibacteriota,1000000,0.1982896798380325,CZID-nr
1906,Candidatus Desantisbacteria,1000000,0.3645224569817733,CZID-nr
1907,Candidatus Dormiibacterota,1000000,0.4458979236205896,CZID-nr
1908,Candidatus Doudnaibacteriota,1000000,0.416317433525402,CZID-nr
1909,Candidatus Edwardsiibacteriota,1000000,0.5297866393677934,CZID-nr
1910,Candidatus Eiseniibacteriota,1000000,0.151329424137704,CZID-nr
1911,Candidatus Electryoneota,1000000,0.2426556986536142,CZID-nr
1912,Candidatus Elulimicrobiota,1000000,0.2191305254940287,CZID-nr
1913,Candidatus Falkowbacteria,1000000,0.3502547177808414,CZID-nr
1914,Candidatus Fermentibacterota,1000000,0.1919782519790734,CZID-nr
1915,Candidatus Fervidibacterota,1000000,0.529783974540735,CZID-nr
1916,Candidatus Firestoneibacteriota,1000000,0.5302290304450971,CZID-nr
1917,Candidatus Fischeribacteriota,1000000,0.8806070471979471,CZID-nr
1918,Candidatus Fraseribacteriota,1000000,0.5576033632262192,CZID-nr
1919,Candidatus Geothermarchaeota,1000000,0.2315114951855042,CZID-nr
1920,Candidatus Gerdarchaeota,1000000,0.2653511418666153,CZID-nr
1921,Candidatus Giovannonibacteria,1000000,0.7349632553911317,CZID-nr
1922,Candidatus Glassiibacteriota,1000000,0.4257750662912379,CZID-nr
1923,Candidatus Goldiibacteriota,1000000,0.8528847619538825,CZID-nr
1924,Candidatus Gottesmanbacteria,1000000,0.4211930783576756,CZID-nr
1925,Candidatus Gracilibacteria,1000000,0.034903781117838,CZID-nr
1926,Candidatus Gribaldobacteria,1000000,0.4448126278412423,CZID-nr
1927,Candidatus Hadarchaeota,1000000,0.7295793290412931,CZID-nr
1928,Candidatus Handelsmaniibacteriota,1000000,0.3274133573111549,CZID-nr
1929,Candidatus Harrisoniibacteriota,1000000,0.5740304996057952,CZID-nr
1930,Candidatus Heimdallarchaeota,1000000,0.3912167409060386,CZID-nr
1931,Candidatus Helarchaeota,1000000,0.5980556461878961,CZID-nr
1932,Candidatus Hinthialibacterota,1000000,0.5951633864161894,CZID-nr
1933,Candidatus Hydrogenedentota,1000000,0.0983686687729185,CZID-nr
1935,Candidatus Hydrothermota,1000000,0.6218784029136105,CZID-nr
1936,Candidatus Iainarchaeota,1000000,0.627698770472452,CZID-nr
1937,Candidatus Jacksoniibacteriota,1000000,0.6301648717707712,CZID-nr
1938,Candidatus Jorgensenbacteria,1000000,0.3484838193303334,CZID-nr
1939,Candidatus Kaiserbacteria,1000000,0.1222087688969669,CZID-nr
1940,Candidatus Kapaibacteriota,1000000,0.1694034136609227,CZID-nr
1941,Candidatus Kerfeldiibacteriota,1000000,0.2666751453085523,CZID-nr
1942,Candidatus Komeiliibacteriota,1000000,0.5451929933771734,CZID-nr
1943,Candidatus Krumholzibacteriota,1000000,0.1173278697659738,CZID-nr
1944,Candidatus Kryptoniota,1000000,0.3683960710586839,CZID-nr
1945,Candidatus Kuenenbacteria,1000000,0.2980587924796067,CZID-nr
1946,Candidatus Latescibacterota,1000000,0.1482330716685367,CZID-nr
1947,Candidatus Levyibacteriota,1000000,0.4330451556113554,CZID-nr
1948,Candidatus Lindowiibacteriota,1000000,0.3212289281306781,CZID-nr
1949,Candidatus Liptoniibacteriota,1000000,0.5904824837620377,CZID-nr
1950,Candidatus Lithacetigenota,1000000,0.503892694227323,CZID-nr
1951,Candidatus Lloydiibacteriota,1000000,0.5938381795230947,CZID-nr
1952,Candidatus Magasanikiibacteriota,1000000,0.1796420930007446,CZID-nr
1953,Candidatus Margulisiibacteriota,1000000,0.2411406118589416,CZID-nr
1954,Candidatus Marsarchaeota,1000000,0.6752445716322374,CZID-nr
1955,Candidatus Mcinerneyibacteriota,1000000,0.6625851154527581,CZID-nr
1956,Candidatus Melainabacteria,1000000,0.1359826915763942,CZID-nr
1957,Candidatus Methanomethylicota,1000000,0.4827286889316647,CZID-nr
1958,Candidatus Methylomirabilota,1000000,0.2912376093249639,CZID-nr
1959,Candidatus Micrarchaeota,1000000,0.4270106612247329,CZID-nr
1960,Candidatus Microgenomates,1000000,0.3535392738674357,CZID-nr
1961,Candidatus Moduliflexota,1000000,0.3031208743458602,CZID-nr
1962,Candidatus Moraniibacteriota,1000000,0.2255918508375793,CZID-nr
1963,Candidatus Muiribacteriota,1000000,0.3380787275201041,CZID-nr
1964,Candidatus Nanohalarchaeota,1000000,0.2645536408778955,CZID-nr
1965,Candidatus Nealsoniibacteriota,1000000,0.1376053800503675,CZID-nr
1967,Candidatus Niyogiibacteriota,1000000,0.6908352679813858,CZID-nr
1968,Candidatus Nomurabacteria,1000000,0.1416957263275231,CZID-nr
1969,Candidatus Odinarchaeota,1000000,0.4773645590860669,CZID-nr
1970,Candidatus Omnitrophota,1000000,0.0364202950370438,CZID-nr
1971,Candidatus Paceibacterota,1000000,0.1017473544422241,CZID-nr
1972,Candidatus Parcubacteria,1000000,0.2597232391016942,CZID-nr
1973,Candidatus Parvarchaeota,1000000,0.6934399714866654,CZID-nr
1974,Candidatus Peregrinibacteria,1000000,0.1505200451813146,CZID-nr
1975,Candidatus Poribacteria,1000000,0.0888987107061613,CZID-nr
1976,Candidatus Portnoyibacteriota,1000000,0.5479783615524454,CZID-nr
1977,Candidatus Pyropristinus,1000000,0.8591682153706437,CZID-nr
1978,Candidatus Ratteibacteria,1000000,0.4154002419441998,CZID-nr
1979,Candidatus Raymondiibacteriota,1000000,0.2018632125923945,CZID-nr
1980,Candidatus Rifleibacteriota,1000000,0.1740810858819273,CZID-nr
1981,Candidatus Roizmanbacteria,1000000,0.3531444437831175,CZID-nr
1982,Candidatus Rokuibacteriota,1000000,0.1771201079571071,CZID-nr
1983,Candidatus Ryaniibacteriota,1000000,0.5270666454549269,CZID-nr
1984,Candidatus Saccharibacteria,1000000,1.1046791145553192,CZID-nr
1985,Candidatus Schekmaniibacteriota,1000000,0.3042361179043177,CZID-nr
1986,Candidatus Shapirobacteria,1000000,0.5495712174995255,CZID-nr
1988,Candidatus Staskawicziibacteriota,1000000,0.9369532389973056,CZID-nr
1989,Candidatus Sumerlaeota,1000000,0.168285379677,CZID-nr
1990,Candidatus Sungiibacteriota,1000000,0.4739351790349209,CZID-nr
1992,Candidatus Tagaibacteriota,1000000,0.2992109241640233,CZID-nr
1993,Candidatus Tayloriibacteriota,1000000,0.3699550879651415,CZID-nr
1994,Candidatus Tectimicrobiota,1000000,0.153093405969615,CZID-nr
1995,Candidatus Terryibacteriota,1000000,0.5054157602758241,CZID-nr
1996,Candidatus Tharpellota,1000000,0.4396009533006085,CZID-nr
1997,Candidatus Thorarchaeota,1000000,0.1445639373923158,CZID-nr
1998,Candidatus Uhrbacteria,1000000,0.2546864753381024,CZID-nr
1999,Candidatus Undinarchaeota,1000000,0.0007466116886153,CZID-nr
2000,Candidatus Vogeliibacteriota,1000000,0.3796103391834992,CZID-nr
2001,Candidatus Walliibacteriota,1000000,0.3885232418762042,CZID-nr
2002,Candidatus Wildermuthiibacteriota,1000000,0.3862842896776796,CZID-nr
2004,Candidatus Woesearchaeota,1000000,0.0381933202391804,CZID-nr
2005,Candidatus Woesebacteria,1000000,0.24925524784925,CZID-nr
2006,Candidatus Wolfebacteria,1000000,0.3716602487124287,CZID-nr
2007,Candidatus Woykeibacteriota,1000000,0.4997936861379866,CZID-nr
2008,Candidatus Yanofskyibacteriota,1000000,0.4960337007329637,CZID-nr
2009,Candidatus Yonathiibacteriota,1000000,0.7121334013937896,CZID-nr
2010,Candidatus Zambryskiibacteriota,1000000,0.4062262564577535,CZID-nr
2011,Candidatus Zixiibacteriota,1000000,0.0949765321122657,CZID-nr
2012,Cercozoa,1000000,0.3163295289582672,CZID-nr
2013,Chaetognatha,1000000,0.1900773774486752,CZID-nr
2014,Chlamydiota,1000000,0.039724227469813,CZID-nr
2015,Chlorobiota,1000000,0.0539254870202744,CZID-nr
2016,Chloroflexota,1000000,0.025621101065443,CZID-nr
2017,Chlorophyta,1000000,0.0157645297530094,CZID-nr
2018,Chrysiogenota,1000000,0.5982451343691582,CZID-nr
2019,Chytridiomycota,1000000,0.066435091209381,CZID-nr
2020,Ciliophora,1000000,0.0139656535008115,CZID-nr
2021,Cnidaria,1000000,0.1324762960108093,CZID-nr
2022,Coprothermobacterota,1000000,0.8004842878039357,CZID-nr
2024,Cressdnaviricota,1000000,0.432813252217095,CZID-nr
2025,Cryptomycota,1000000,0.4666328033199141,CZID-nr
2026,Ctenophora,1000000,0.3360888147795013,CZID-nr
2027,Cyanobacteriota,1000000,0.0410103399563205,CZID-nr
2028,Deferribacterota,1000000,0.2011319779102277,CZID-nr
2029,Deinococcota,1000000,0.1255310449350382,CZID-nr
2030,Dictyoglomota,1000000,0.5123234254416636,CZID-nr
2031,Discosea,1000000,0.2567637295654123,CZID-nr
2032,Duplornaviricota,1000000,0.2032128354830039,CZID-nr
2033,Elusimicrobiota,1000000,0.0671006420138182,CZID-nr
2034,Endomyxa,1000000,0.1151095621555719,CZID-nr
2036,Euglenozoa,1000000,0.1123068699822983,CZID-nr
2037,Evosea,1000000,0.0599266889989775,CZID-nr
2038,Fibrobacterota,1000000,0.2000039244767763,CZID-nr
2039,Fidelibacterota,1000000,0.0659089218356465,CZID-nr
2040,Foraminifera,1000000,0.178476307174094,CZID-nr
2041,Fornicata,1000000,0.1672092751963904,CZID-nr
2042,Fusobacteriota,1000000,0.1243284528211834,CZID-nr
2044,Gemmatimonadota,1000000,0.0230266255803177,CZID-nr
2045,Gnathostomulida,1000000,0.4334413491041936,CZID-nr
2046,Haptophyta,1000000,0.0521169293505225,CZID-nr
2047,Heterolobosea,1000000,0.2496500087022992,CZID-nr
2048,Hofneiviricota,1000000,0.8447632383137516,CZID-nr
2049,Ignavibacteriota,1000000,0.0470051659318008,CZID-nr
2050,Kiritimatiellota,1000000,0.0555351116725869,CZID-nr
2051,Lentisphaerota,1000000,0.0585254141940667,CZID-nr
2052,Methanobacteriota,1000000,0.0618466334005994,CZID-nr
2053,Microsporidia,1000000,0.197746929901327,CZID-nr
2054,Mollusca,1000000,0.0781867844397976,CZID-nr
2055,Mucoromycota,1000000,0.1070817021736984,CZID-nr
2056,Mycoplasmatota,1000000,0.1108958301552107,CZID-nr
2057,Myxococcota,1000000,0.01162219090063,CZID-nr
2058,Nanobdellota,1000000,0.1958546708083058,CZID-nr
2059,Nebulidia,1000000,0.5464256583832348,CZID-nr
2061,Nematoda,1000000,0.084851527578946,CZID-nr
2064,Nitrososphaerota,1000000,0.0434332963066258,CZID-nr
2065,Nitrospinota,1000000,0.0455606746721252,CZID-nr
2066,Nitrospirota,1000000,0.0337205126685783,CZID-nr
2067,Nucleocytoviricota,1000000,0.036267321121928,CZID-nr
2068,Olpidiomycota,1000000,0.6599593790455461,CZID-nr
2070,Oomycota,1000000,0.0371976541913967,CZID-nr
2071,Orthonectida,1000000,0.61097114089879,CZID-nr
2072,Parabasalia,1000000,0.4568663860156237,CZID-nr
2073,Peploviricota,1000000,7.11940063186842e-05,CZID-nr
2074,Perkinsozoa,1000000,0.1904387891498206,CZID-nr
2075,Phixviricota,1000000,0.4899358694227478,CZID-nr
2076,Phoronida,1000000,1.0711028635665043,CZID-nr
2077,Picozoa,1000000,0.2991372611698767,CZID-nr
2078,Pisuviricota,1000000,0.4917501492140381,CZID-nr
2079,Placozoa,1000000,0.1780798616985881,CZID-nr
2080,Planctomycetota,1000000,0.0145019885156052,CZID-nr
2081,Platyhelminthes,1000000,0.1693814929060041,CZID-nr
2082,Porifera,1000000,0.2187119890594977,CZID-nr
2083,Prasinodermophyta,1000000,0.2645536408778955,CZID-nr
2084,Preaxostyla,1000000,0.1859907953259021,CZID-nr
2085,Preplasmiviricota,1000000,0.4668040046919063,CZID-nr
2086,Priapulida,1000000,0.3720130191482527,CZID-nr
2087,Promethearchaeota,1000000,0.2367368513582159,CZID-nr
2088,Pseudomonadota,1000000,0.0026275990311629,CZID-nr
2089,Rhodophyta,1000000,0.0944638553874972,CZID-nr
2090,Rhodothermota,1000000,0.048697438424092,CZID-nr
2091,Rotifera,1000000,0.0295794471466409,CZID-nr
2092,Spirochaetota,1000000,0.0546607221790497,CZID-nr
2093,Streptophyta,1000000,0.1579899579424633,CZID-nr
2094,Synergistota,1000000,0.2250116256839664,CZID-nr
2095,Tardigrada,1000000,0.2556390529264781,CZID-nr
2096,Thermodesulfobacteriota,1000000,0.0236428395200055,CZID-nr
2097,Thermodesulfobiota,1000000,0.231464123684884,CZID-nr
2098,Thermomicrobiota,1000000,0.1624438191805259,CZID-nr
2099,Thermoplasmatota,1000000,0.1247568855618825,CZID-nr
2100,Thermoproteota,1000000,0.1455447771729804,CZID-nr
2101,Thermosulfidibacterota,1000000,0.8352183547632674,CZID-nr
2102,Thermotogota,1000000,0.1755321301825607,CZID-nr
2103,Tubulinea,1000000,0.5634957674315864,CZID-nr
2104,Uroviricota,1000000,0.0322818943165339,CZID-nr
2105,Verrucomicrobiota,1000000,0.008744597453606,CZID-nr
2106,Vulcanimicrobiota,1000000,0.2511758432986244,CZID-nr
2107,Xenacoelomorpha,1000000,0.217115157647361,CZID-nr
2108,Zoopagomycota,1000000,0.0890282588575364,CZID-nr
2109,candidate division CPR1,1000000,0.8516980536511327,CZID-nr
2111,candidate division CPR3,1000000,0.2649573601315947,CZID-nr
2112,candidate division CSSED10-310,1000000,0.4520226006441605,CZID-nr
2113,candidate division FCPU426,1000000,0.2305556063494043,CZID-nr
2114,candidate division KD3-62,1000000,0.5051585545009826,CZID-nr
2115,candidate division LCP-89,1000000,0.4200570292203662,CZID-nr
2116,candidate division WOR-3,1000000,0.2067066524259728,CZID-nr
2117,candidate division WWE3,1000000,0.4841267015646991,CZID-nr
2118,Abditibacteriota,10000000,0.2115976385740077,CZID-nr
2119,Acanthocephala,10000000,0.3734788544510215,CZID-nr
2120,Acidobacteriota,10000000,0.0231183608254514,CZID-nr
2121,Actinomycetota,10000000,0.014925148399984,CZID-nr
2122,Annelida,10000000,0.0400819880265439,CZID-nr
2123,Apicomplexa,10000000,0.0888961226739852,CZID-nr
2124,Aquificota,10000000,0.0908235165596793,CZID-nr
2125,Armatimonadota,10000000,0.0733058374176671,CZID-nr
2126,Arthropoda,10000000,0.0288353276482348,CZID-nr
2127,Artverviricota,10000000,0.6556442959495645,CZID-nr
2128,Ascomycota,10000000,0.0448056227828904,CZID-nr
2129,Atribacterota,10000000,0.220413150317471,CZID-nr
2130,Bacillariophyta,10000000,0.0149682322248479,CZID-nr
2131,Bacillota,10000000,0.1553496097350103,CZID-nr
2132,Bacteroidota,10000000,0.0053679867781086,CZID-nr
2133,Balneolota,10000000,0.0883707521661719,CZID-nr
2134,Basidiomycota,10000000,0.0771761828209977,CZID-nr
2135,Bdellovibrionota,10000000,0.018544400010377,CZID-nr
2136,Blastocladiomycota,10000000,0.2472189611637914,CZID-nr
2137,Brachiopoda,10000000,0.2072342257431089,CZID-nr
2138,Bryozoa,10000000,0.2219404719109169,CZID-nr
2139,Caldisericota,10000000,0.3332039844071131,CZID-nr
2140,Calditrichota,10000000,0.0386388387030947,CZID-nr
2141,Campylobacterota,10000000,0.0425513682009918,CZID-nr
2142,Candidatus Abawacaibacteriota,10000000,0.434158238906711,CZID-nr
2143,Candidatus Absconditibacteriota,10000000,0.2319040152270158,CZID-nr
2144,Candidatus Adlerbacteria,10000000,0.0019513694639934,CZID-nr
2145,Candidatus Aenigmatarchaeota,10000000,0.3191753544263269,CZID-nr
2146,Candidatus Aerophobetes,10000000,0.3805488450361233,CZID-nr
2147,Candidatus Altarchaeota,10000000,0.3895895245479092,CZID-nr
2148,Candidatus Amesbacteria,10000000,7.11940063186842e-05,CZID-nr
2149,Candidatus Aminicenantota,10000000,0.055826576318194,CZID-nr
2150,Candidatus Anderseniibacteriota,10000000,0.475789594203877,CZID-nr
2151,Candidatus Auribacterota,10000000,0.2179840834269941,CZID-nr
2152,Candidatus Azambacteria,10000000,0.3236967848900054,CZID-nr
2153,Candidatus Bathyarchaeota,10000000,0.0648103067910035,CZID-nr
2154,Candidatus Beckwithbacteria,10000000,0.6775774867876417,CZID-nr
2155,Candidatus Berkelbacteria,10000000,0.3019939247808502,CZID-nr
2156,Candidatus Binatota,10000000,0.1485900395909306,CZID-nr
2157,Candidatus Bipolaricaulota,10000000,0.3318484706725906,CZID-nr
2158,Candidatus Blackallbacteria,10000000,0.1948018365199386,CZID-nr
2159,Candidatus Blackburniibacteriota,10000000,0.2855899888504233,CZID-nr
2160,Candidatus Borrarchaeota,10000000,0.4000773744110953,CZID-nr
2162,Candidatus Brockarchaeota,10000000,0.432358036822923,CZID-nr
2163,Candidatus Buchananiibacteriota,10000000,0.5171061236991552,CZID-nr
2164,Candidatus Calescamantes,10000000,0.396035149798573,CZID-nr
2165,Candidatus Campbellbacteria,10000000,0.2115369007603335,CZID-nr
2166,Candidatus Cerribacteria,10000000,0.4714678032902863,CZID-nr
2167,Candidatus Chisholmiibacteriota,10000000,0.708926102625361,CZID-nr
2168,Candidatus Cloacimonadota,10000000,0.0645769744261562,CZID-nr
2169,Candidatus Coatesiibacteriota,10000000,0.2774924948696115,CZID-nr
2170,Candidatus Collierbacteria,10000000,0.8813620714225294,CZID-nr
2171,Candidatus Colwelliibacteriota,10000000,0.210946878147751,CZID-nr
2173,Candidatus Culexarchaeota,10000000,0.0016778436123852,CZID-nr
2174,Candidatus Curtissbacteria,10000000,0.6973599946472239,CZID-nr
2175,Candidatus Daviesbacteria,10000000,0.5915978044028636,CZID-nr
2176,Candidatus Deferrimicrobiota,10000000,0.0024278441257946,CZID-nr
2177,Candidatus Delongiibacteriota,10000000,0.1412270458307304,CZID-nr
2178,Candidatus Desantisbacteria,10000000,0.2017181101618017,CZID-nr
2179,Candidatus Dormiibacterota,10000000,0.4630168552214452,CZID-nr
2180,Candidatus Doudnaibacteriota,10000000,0.522992560107945,CZID-nr
2181,Candidatus Edwardsiibacteriota,10000000,0.3808334073961757,CZID-nr
2182,Candidatus Eiseniibacteriota,10000000,0.1640199428849431,CZID-nr
2183,Candidatus Electryoneota,10000000,0.4344072778988272,CZID-nr
2184,Candidatus Elulimicrobiota,10000000,0.1921810694506568,CZID-nr
2185,Candidatus Falkowbacteria,10000000,0.0536037540419823,CZID-nr
2186,Candidatus Fermentibacterota,10000000,0.1678598510190841,CZID-nr
2187,Candidatus Fervidibacterota,10000000,0.557466916585756,CZID-nr
2188,Candidatus Firestoneibacteriota,10000000,0.7053250908644726,CZID-nr
2189,Candidatus Fischeribacteriota,10000000,0.4323564797810441,CZID-nr
2190,Candidatus Fraseribacteriota,10000000,0.6810925102764155,CZID-nr
2191,Candidatus Geothermarchaeota,10000000,7.11940063186842e-05,CZID-nr
2193,Candidatus Giovannonibacteria,10000000,0.6242534945085798,CZID-nr
2194,Candidatus Glassiibacteriota,10000000,0.4158873434120696,CZID-nr
2195,Candidatus Goldiibacteriota,10000000,0.3858059045560604,CZID-nr
2196,Candidatus Gottesmanbacteria,10000000,0.2516926595831001,CZID-nr
2197,Candidatus Gracilibacteria,10000000,0.0389739838277485,CZID-nr
2198,Candidatus Gribaldobacteria,10000000,0.5005071212277626,CZID-nr
2199,Candidatus Hadarchaeota,10000000,0.6931524676510862,CZID-nr
2200,Candidatus Handelsmaniibacteriota,10000000,0.2306921091720848,CZID-nr
2201,Candidatus Harrisoniibacteriota,10000000,0.6338639394161419,CZID-nr
2202,Candidatus Heimdallarchaeota,10000000,0.4283899369390194,CZID-nr
2203,Candidatus Helarchaeota,10000000,0.7774460719354077,CZID-nr
2204,Candidatus Hinthialibacterota,10000000,0.6550506693979538,CZID-nr
2205,Candidatus Hydrogenedentota,10000000,0.0366401552855663,CZID-nr
2207,Candidatus Hydrothermota,10000000,0.6977966719689952,CZID-nr
2208,Candidatus Iainarchaeota,10000000,0.2398023056678642,CZID-nr
2209,Candidatus Jacksoniibacteriota,10000000,0.6394522783228233,CZID-nr
2210,Candidatus Jorgensenbacteria,10000000,0.4330422864119962,CZID-nr
2211,Candidatus Kaiserbacteria,10000000,0.1297517354359319,CZID-nr
2212,Candidatus Kapaibacteriota,10000000,0.119898363013465,CZID-nr
2213,Candidatus Kerfeldiibacteriota,10000000,0.3091643569455136,CZID-nr
2214,Candidatus Komeiliibacteriota,10000000,0.5300315708098916,CZID-nr
2215,Candidatus Krumholzibacteriota,10000000,0.0746001255828282,CZID-nr
2216,Candidatus Kryptoniota,10000000,0.3420828664627311,CZID-nr
2217,Candidatus Kuenenbacteria,10000000,0.2856361393441994,CZID-nr
2218,Candidatus Latescibacterota,10000000,0.1446684564189201,CZID-nr
2219,Candidatus Levyibacteriota,10000000,0.4303711698604089,CZID-nr
2220,Candidatus Lindowiibacteriota,10000000,0.3899133255427164,CZID-nr
2221,Candidatus Liptoniibacteriota,10000000,0.5782998258219473,CZID-nr
2222,Candidatus Lithacetigenota,10000000,0.0007466116886153,CZID-nr
2223,Candidatus Lloydiibacteriota,10000000,0.5592364531276033,CZID-nr
2224,Candidatus Magasanikiibacteriota,10000000,0.1318222004095856,CZID-nr
2225,Candidatus Margulisiibacteriota,10000000,0.2521877557737361,CZID-nr
2226,Candidatus Marsarchaeota,10000000,0.6054819098714523,CZID-nr
2227,Candidatus Mcinerneyibacteriota,10000000,0.6907100863604647,CZID-nr
2228,Candidatus Melainabacteria,10000000,0.1371160861230951,CZID-nr
2229,Candidatus Methanomethylicota,10000000,0.6130759076360734,CZID-nr
2230,Candidatus Methylomirabilota,10000000,0.2386549144777956,CZID-nr
2231,Candidatus Micrarchaeota,10000000,0.2779112966403133,CZID-nr
2232,Candidatus Microgenomates,10000000,0.3640573361040961,CZID-nr
2233,Candidatus Moduliflexota,10000000,0.2206414807814124,CZID-nr
2234,Candidatus Moraniibacteriota,10000000,0.251616339601689,CZID-nr
2235,Candidatus Muiribacteriota,10000000,0.1964444044708594,CZID-nr
2237,Candidatus Nealsoniibacteriota,10000000,0.1343954498254322,CZID-nr
2239,Candidatus Niyogiibacteriota,10000000,0.4008964441041951,CZID-nr
2240,Candidatus Nomurabacteria,10000000,0.1322098863138934,CZID-nr
2241,Candidatus Odinarchaeota,10000000,0.6938276818369508,CZID-nr
2242,Candidatus Omnitrophota,10000000,0.0301871346858299,CZID-nr
2243,Candidatus Paceibacterota,10000000,0.01867843794652,CZID-nr
2244,Candidatus Parcubacteria,10000000,0.0821431781018305,CZID-nr
2246,Candidatus Peregrinibacteria,10000000,0.1709571928409852,CZID-nr
2247,Candidatus Poribacteria,10000000,0.088161232447375,CZID-nr
2248,Candidatus Portnoyibacteriota,10000000,0.3958672871794769,CZID-nr
2250,Candidatus Ratteibacteria,10000000,0.4707407491474591,CZID-nr
2252,Candidatus Rifleibacteriota,10000000,0.0828822092292985,CZID-nr
2253,Candidatus Roizmanbacteria,10000000,0.3132933137459262,CZID-nr
2254,Candidatus Rokuibacteriota,10000000,0.2134593816610905,CZID-nr
2255,Candidatus Ryaniibacteriota,10000000,0.3461227960832417,CZID-nr
2256,Candidatus Saccharibacteria,10000000,1.1542745401626615,CZID-nr
2257,Candidatus Schekmaniibacteriota,10000000,0.2020502733174092,CZID-nr
2258,Candidatus Shapirobacteria,10000000,0.3945435837238608,CZID-nr
2260,Candidatus Staskawicziibacteriota,10000000,0.6978971395586627,CZID-nr
2261,Candidatus Sumerlaeota,10000000,0.0859883155229234,CZID-nr
2262,Candidatus Sungiibacteriota,10000000,0.5562847788159951,CZID-nr
2264,Candidatus Tagaibacteriota,10000000,0.4330469576930417,CZID-nr
2265,Candidatus Tayloriibacteriota,10000000,0.2106266955457171,CZID-nr
2266,Candidatus Tectimicrobiota,10000000,0.1068856398530644,CZID-nr
2267,Candidatus Terryibacteriota,10000000,0.0017574972538983,CZID-nr
2268,Candidatus Tharpellota,10000000,0.3590549980093456,CZID-nr
