,order,read count,relative error
2362,Mytilinidiales,1M,0.4
2363,Actinopolysporales,1M,0.4
2364,Microthyriales,1M,0.4
2365,Trypetheliales,1M,0.43301270189221935
2366,Acrospermales,1M,0.3849001794597505
2367,Thermogemmatisporales,1M,0.4
2368,Mastogloiales,1M,0.4
2369,Methanomassiliicoccales,1M,0.7742672638813858
2370,Caliciales,1M,
2371,Monomastigales,1M,0.7071067811865475
2372,Marsupiomonadales,1M,0.5000000000000001
2373,Phaeomoniellales,1M,
2374,Goniochloridales,1M,
2375,Acanthoecida,1M,
2376,Coprothermobacterales,1M,
2377,Metopida,1M,
2378,Thermotomaculales,1M,0.6388765649999399
2379,Labyrinthulida,1M,
2380,Lineolatales,1M,0.4
2381,Candidatus Limnocylindrales,1M,
2382,Atribacterales,1M,
2383,Candidatus Aquicultorales,1M,0.4
2384,Sphacelariales,1M,0.6244997998398397
2385,Dimargaritales,1M,0.4714045207910316
2386,Thermococcales,1M,
2387,Microascales,1M,0.6666666666666669
2388,Limnochordales,1M,0.24743582965269684
2389,Abditibacteriales,1M,0.4082482904638631
2390,Candidatus Termititenacales,1M,0.49487165930539356
2391,Phaeothamnales,1M,0.4714045207910316
2392,Phaeotrichales,1M,0.4714045207910316
2393,Colponemida,1M,0.3849001794597506
2394,Rotaliida,1M,
2395,Hibberdiales,1M,
2396,Plocamiales,1M,
2397,Oltmansiellopsidales,1M,
2398,Diplonemea,1M,
2399,Wallemiales,1M,0.4
2400,Gomphales,1M,
2401,Prasinococcales,1M,
2402,Dactylopodida,1M,
2403,Elusimicrobiales,1M,
2404,Rhodellales,1M,
2405,Ceraceosorales,1M,0.3849001794597505
2406,Ralfsiales,1M,
2407,Chrysanthemodiscales,1M,
2408,Thermostichales,1M,
2409,Candidatus Anstonellales,1M,
2410,Candidatus Absconditabacterales,1M,0.43301270189221935
2411,Thermoleophilales,1M,0.21650635094610973
2412,Geastrales,1M,0.4714045207910316
2413,Xylonales,1M,0.4714045207910316
2414,Malawimonadida,1M,
2415,Trentepohliales,1M,
2416,Arthoniales,1M,
2417,Ochromonadales,1M,
2418,Mischococcales,1M,
2419,Tintinnida,1M,
2420,Ignatiales,1M,
2421,Kathablepharidacea,1M,
2422,Glissomonadida,1M,
2423,Dixoniellales,1M,
2424,Palmophyllales,1M,
2425,Dolichomastigales,1M,0.4330127018922193
2426,Mesoaciditogales,1M,0.4330127018922193
2427,Candidatus Babeliales,1M,
2428,Candidatus Methanoliparales,1M,
2429,Parabodonida,1M,
2430,Amphidiniales,1M,0.4714045207910316
2431,Tepidiformales,1M,
2432,Palmariales,1M,
2433,Haptorida,1M,
2434,Bonnemaisoniales,1M,
2435,Heteronematales,1M,
2436,Rhaponeidales,1M,
2437,Geoglossales,1M,
2438,Sticholonchida,1M,
2439,Spongomonadida,1M,
2440,Cyathomonadacea,1M,
2441,Thermofilales,1M,0.4714045207910316
2442,Desmarestiales,1M,
2443,Hysterangiales,1M,
2444,Acidilobales,1M,
2445,Candidatus Tiddalikarchaeales,1M,
2446,Cladophorales,1M,
2447,Acrochaetiales,1M,
2448,Loxodida,1M,
2449,Pedinomonadales,1M,
2450,Chlorosarcinales,1M,
2451,Euamoebida,1M,
2452,Corethrales,1M,
2453,Oxyrrhinales,1M,
2454,Candidatus Nanoperiomorbales,1M,
2455,Eremomycetales,1M,
2456,Sporolithales,1M,
2457,Stichotrichida,1M,
2458,Haloplasmatales,1M,
2459,Caldisericales,1M,
2460,Candidatus Eremiobacterales,1M,
2461,Oltmannsiellopsidales,1M,
2462,Culicoidibacterales,1M,
2463,Halymeniales,1M,
2464,Protosteliida,1M,
2465,Candidatus Nanohalobiales,1M,
2466,Thoracosphaerales,1M,
2467,Gloeochaetales,1M,
2468,Methanopyrales,1M,
2469,Sorogenida,1M,
2470,Trichonymphida,1M,
2471,Pseudoamphisiellida,1M,
2472,Candidatus Fermentibacterales,1M,
2473,Lagenidiales,1M,
2474,Vestibuliferida,1M,
2475,Entodiniomorphida,1M,
2476,Sarcinochrysidales,1M,
2477,Chrysomeridales,1M,
2478,Leptomitales,1M,
2479,Balliales,1M,
2480,Arcellinida,1M,
2481,Coccolithales,1M,
2482,Cryomonadida,1M,
2483,Fervidicoccales,1M,
2484,Amylocorticiales,1M,
2485,Pinguiochrysidales,1M,
2486,Miliolida,1M,
2487,Scotinosphaerales,1M,
2488,Hapalidiales,1M,
2489,Candidatus Peribacterales,1M,
2490,Candidatus Borkfalkiales,1M,
2491,Mycoplasmoidales,1M,
2492,Conexivisphaerales,1M,
2493,Exogenida,1M,
2494,Peltigerales,1M,
2495,Striatellales,1M,
2496,Collodaria,1M,
2497,Methanonatronarchaeales,1M,
2498,Candidatus Humimicrobiales,1M,
2499,Gelidiales,1M,
2500,Asterolamprales,1M,
2501,Candidatus Saccharimonales,1M,
2502,Orphellales,1M,
2503,Tetrasporales,1M,
2504,Alteromonadales,10M,0.0010352865013297746
2505,Flavobacteriales,10M,0.0007582359878239193
2506,Rhodobacterales,10M,0.0009666587969778854
2507,Oceanospirillales,10M,0.0007367281104139449
2508,Sphingomonadales,10M,0.0009267102783730412
2509,Pelagibacterales,10M,0.0020979396303683704
2510,Hyphomicrobiales,10M,0.0008217071493185396
2511,Vibrionales,10M,0.0035214237851106892
2512,Saprospirales,10M,0.003967040335101741
2513,Burkholderiales,10M,0.0031871850050006856
2514,Moraxellales,10M,0.00310366794750249
2515,Thalassiosirales,10M,0.001367389515224446
2516,Desulfobacterales,10M,0.004269236764053737
2517,Cellvibrionales,10M,0.0033439647184920506
2518,Chromatiales,10M,0.0030834549567898047
2519,Pirellulales,10M,0.0031367788525806187
2520,Chlorellales,10M,0.003988351021055325
2521,Verrucomicrobiales,10M,0.0011891477035700841
2522,Desulfuromonadales,10M,0.007119029461114705
2523,Pseudomonadales,10M,0.0022889013053442476
2524,Micrococcales,10M,0.0024878738422440747
2525,Gemmatimonadales,10M,0.015365791498361668
2526,Chaetocerotales,10M,0.005097448387818267
2527,Cytophagales,10M,0.0016090850564022994
2528,Synechococcales,10M,0.008919077256184444
2529,Mamiellales,10M,0.004898168389887893
2530,Bacillariales,10M,0.002956332857373399
2531,Naviculales,10M,0.0022436041638180617
2532,Pelagomonadales,10M,0.01814110302495642
2533,Corynebacteriales,10M,0.003943470639207027
2534,Suessiales,10M,0.01222024028779713
2535,Enterobacterales,10M,0.004994139180096361
2536,Cymbellales,10M,0.01710255975966802
2537,Sphingobacteriales,10M,0.0099084679930159
2538,Caulobacterales,10M,0.012892717285826971
2539,Ktedonobacterales,10M,0.00995925043924711
2540,Nitrospinales,10M,0.013772386363029914
2541,Ferrovales,10M,0.07320486142844498
2542,Rhodothermales,10M,0.004968624817356463
2543,Cryptosporangiales,10M,0.033810034413899105
2544,Hyphomonadales,10M,0.011524888701262307
2545,Viruses,10M,0.006743895129762408
2546,Streptomycetales,10M,0.005022730894006012
2547,Rhodospirillales,10M,0.0059679326734114755
2548,Marinilabiliales,10M,0.005651254581269579
2549,Planctomycetales,10M,0.0071484474856749105
2550,Bacillales,10M,0.016180822026169765
2551,Atractiellales,10M,0.07557067120151162
2552,Aeromonadales,10M,0.009065864006165245
2553,Desulfovibrionales,10M,0.027880249413904656
2554,Acidithiobacillales,10M,0.032961814025871713
2555,Triceratiales,10M,0.021966599016884022
2556,Anaerolineales,10M,0.006541008981652051
2557,Sporadotrichida,10M,0.009040851373936105
2558,Candidatus Actinomarinales,10M,0.02108691639276985
2559,Arenicellales,10M,0.006206887616427162
2560,Emcibacterales,10M,0.02767107395609974
2561,Isosphaerales,10M,0.0083604710218675
2562,Maricaulales,10M,0.008133066491868667
2563,Pseudanabaenales,10M,0.006762287607229205
2564,Rickettsiales,10M,0.0043904949647255035
2565,Bangiales,10M,0.07975544852038509
2566,Nitrosomonadales,10M,0.004079159208861704
2567,Acidimicrobiales,10M,0.005270659510076213
2568,Propionibacteriales,10M,0.013855670617293179
2569,Hymenochaetales,10M,0.11242795899509826
2570,Neisseriales,10M,0.016717807469386285
2571,Campylobacterales,10M,0.0070146082877474685
2572,Cyanidiales,10M,0.057031945190852994
2573,Bacteriovoracales,10M,0.012098555025842084
2574,Myxococcales,10M,0.01472161021134291
2575,Xanthomonadales,10M,0.005889347699845293
2576,Bacteroidales,10M,0.006657899658647852
2577,Chitinophagales,10M,0.009175109260004515
2578,Oscillatoriales,10M,0.008282093110804334
2579,Agaricales,10M,0.02637543315797999
2580,Nitrosopumilales,10M,0.014559630545190856
2581,Pleurocapsales,10M,0.015008100839759017
2582,Leptomyxida,10M,0.4330127018922193
2583,Thiotrichales,10M,0.007431717000454071
2584,Pseudonocardiales,10M,0.01284770899751502
2585,Pythiales,10M,0.043415662655558046
2586,Nitrospirales,10M,0.006127935383090488
2587,Chlorobiales,10M,0.04034836660083838
2588,Sneathiellales,10M,0.016850172207054002
2589,Puniceicoccales,10M,0.0058314225198641285
2590,Methylococcales,10M,0.007364932181603753
2591,Hypocreales,10M,0.014481063787361376
2592,Helotiales,10M,0.04576716518333996
2593,Chromulinales,10M,0.03355767953208077
2594,Hydrogenophilales,10M,0.020221739113695687
2595,Eubacteriales,10M,0.0027776779352282196
2596,Lactobacillales,10M,0.012728512838229258
2597,Deferribacterales,10M,0.014259656863277568
2598,Rhodocyclales,10M,0.013448309641970734
2599,Thermoflexales,10M,0.09963017012380374
2600,Balneolales,10M,0.01725146552616268
2601,Licmophorales,10M,0.06968262639385894
2602,Nostocales,10M,0.005366726686661082
2603,Actinomycetales,10M,0.013795849397399605
2604,Chlamydomonadales,10M,0.01579173644654625
2605,Bdellovibrionales,10M,0.023668805386502626
2606,Kordiimonadales,10M,0.016725951816480716
2607,Pyrenomonadales,10M,0.00840147083538894
2608,Phycisphaerales,10M,0.009309786535833002
2609,Saprolegniales,10M,0.02655088335337214
2610,Euplotida,10M,0.049764464769108015
2611,Sphaeropleales,10M,0.037501356312277793
2612,Eutreptiales,10M,0.007430193847844608
2613,Syndiniales,10M,0.024913024928203405
2614,Pasteurellales,10M,0.021900696599286274
2615,Eustigmatales,10M,0.012258483959113319
2616,Erysipelotrichales,10M,0.05472425255882987
2617,Nevskiales,10M,0.01117593791978638
2618,Craspedida,10M,0.02788278373941231
2619,Chroococcales,10M,0.010254092511399016
2620,Laminariales,10M,0.08882311833686546
2621,Peridiniales,10M,0.029549090862146733
2622,Taphrinales,10M,0.20993849958796232
2623,Eurotiales,10M,0.028687577731513064
2624,Bryopsidales,10M,0.03268564837626666
2625,Eupodiscales,10M,0.05380542367249811
2626,Fragilariales,10M,0.01710301953787982
2627,Oxymonadida,10M,0.04033639765450465
2628,Isochrysidales,10M,0.01629079716802802
2629,Pavlovales,10M,0.040418101515601774
2630,Rubrobacterales,10M,0.02346785158294009
2631,Bifidobacteriales,10M,0.08128978431870802
2632,Micromonosporales,10M,0.010001225648128205
2633,Streptosporangiales,10M,0.009100894398242616
2634,Pleosporales,10M,0.0299503631386075
2635,Deinococcales,10M,0.02189737372494828
2636,Legionellales,10M,0.0052584303284369145
2637,Leptocylindrales,10M,0.01067920080256444
2638,Herpetosiphonales,10M,0.07852069552459465
2639,Eunotiales,10M,0.01705916677875402
2640,Acidobacteriales,10M,0.02312092555615699
2641,Coscinodiscales,10M,0.014207424567483662
2642,Fibrobacterales,10M,0.12039400451422477
2643,Opitutales,10M,0.016919080669783076
2644,Cymatosirales,10M,0.051266522529756726
2645,Biddulphiales,10M,0.021784408183378293
2646,Desulfarculales,10M,0.06003030321849318
2647,Anaulales,10M,0.026392254895544625
2648,Holophagales,10M,0.041029968368805875
2649,Kineosporiales,10M,0.0619201418241304
2650,Ignavibacteriales,10M,0.024344718476592166
2651,Geodermatophilales,10M,0.03677002178013843
2652,Petrotogales,10M,0.04711241731475678
2653,Acidiferrobacterales,10M,0.036801348149462114
2654,Micropepsales,10M,0.052230311659140154
2655,Kiritimatiellales,10M,0.019636937567555742
2656,Immundisolibacterales,10M,0.06733003292241387
2657,Phototrophicales,10M,0.043851401695245075
2658,Candidatus Cryosericales,10M,0.19354838709677424
2659,Stephanodiscales,10M,0.02540350506983852
2660,Syntrophales,10M,0.009605842128561554
2661,Ectocarpales,10M,0.05101172522946132
2662,Brachyspirales,10M,0.021555068410117693
2663,Diversisporales,10M,0.02506055063224203
2664,Parachlamydiales,10M,0.02167150632444314
2665,Spirochaetales,10M,0.023170862929310358
2666,Ceramiales,10M,0.039732438468670236
2667,Tribonematales,10M,0.03278348805472515
2668,Peronosporales,10M,0.013800845182075283
2669,Saccharomycetales,10M,0.03269791587504425
2670,Sordariales,10M,0.055528178239183
2671,Hymenostomatida,10M,0.01949773003083302
2672,Chlamydiales,10M,0.03794489329488121
2673,Boletales,10M,0.033838164238804015
2674,Zoopagales,10M,0.09712749541193934
2675,Thermodesulfobacteriales,10M,0.046700137394079425
2676,Fusobacteriales,10M,0.009208138264587282
2677,Syntrophobacterales,10M,0.014571222744802671
2678,Mortierellales,10M,0.04172680696689413
2679,Parvularculales,10M,0.01913257661313213
2680,Stylonematales,10M,0.12686478848054342
2681,Hemiaulales,10M,0.04346152301600223
2682,Russulales,10M,0.07880058500052164
2683,Caldilineales,10M,0.03842155792076824
2684,Cryptomonadales,10M,0.0877148430403763
2685,Candidatus Brocadiales,10M,0.039014094262851455
2686,Archaeosporales,10M,0.020700719661662526
2687,Magnetococcales,10M,0.03793921434186368
2688,Ardenticatenales,10M,0.04697821391041704
2689,Leptospirales,10M,0.031114435338287456
2690,Spirulinales,10M,0.02186133510185727
2691,Calditrichales,10M,0.03183741618513846
2692,Kangiellales,10M,0.028202525262445665
2693,Rhizosoleniales,10M,0.006835043722062339
2694,Mycoplasmatales,10M,0.05933000062864005
2695,Mucorales,10M,0.03195096480348864
2696,Cantharellales,10M,0.0715894328585625
2697,Xylariales,10M,0.04697672282179758
2698,Pyramimonadales,10M,0.03671074261807976
2699,Prymnesiales,10M,0.023586015727748568
2700,Methanosarcinales,10M,0.03575060944804945
2701,Cardiobacteriales,10M,0.01699699081442055
2702,Lentisphaerales,10M,0.019102356345793922
2703,Thalassionemales,10M,0.02759377447679587
2704,Solirubrobacterales,10M,0.013714948167878898
2705,Salinisphaerales,10M,0.031317212687582446
2706,Thoreales,10M,0.07815731491888468
2707,Dehalococcoidales,10M,0.11570247933884294
2708,Rhodothalassiales,10M,0.0656648285736931
2709,Oligoflexales,10M,0.049775923045686066
2710,Veillonellales,10M,0.06634487371235424
2711,Trebouxiales,10M,0.05003698090169327
2712,Miltoncostaeales,10M,0.07135554064558672
2713,Gemmatales,10M,0.020344270911391404
2714,Chytridiales,10M,0.09122744330602851
2715,Ophiostomatales,10M,0.16597653257732306
2716,Ustilaginales,10M,0.04745344678270898
2717,Heterotrichida,10M,0.023630154726982027
2718,Georgefischeriales,10M,0.24002743327436518
2719,Thermales,10M,0.07576177602871982
2720,Frankiales,10M,0.010739641972468416
2721,Placidida,10M,0.17213259316477406
2722,Acholeplasmatales,10M,0.0381102575535544
2723,Catenulisporales,10M,0.11200810173402048
2724,Synurales,10M,0.12490359093908573
2725,Rhizophydiales,10M,0.015831161598139964
2726,Euzebyales,10M,0.06363886614697958
2727,Candidatus Nanopelagicales,10M,0.011933735530007674
2728,Capsulimonadales,10M,0.025030774058989205
2729,Eubodonida,10M,0.0694488201379962
2730,Salsipaludibacterales,10M,0.04036886640711592
2731,Methanomicrobiales,10M,0.024072820500472186
2732,Neocallimastigales,10M,0.030728365948892927
2733,Dictyochales,10M,0.10101010101010098
2734,Synergistales,10M,0.008844592219458153
2735,Chattonellales,10M,0.05288650642099615
2736,Toxariales,10M,0.07928484229898346
2737,Bacteroidetes Order II. Incertae sedis,10M,0.04031703426784233
2738,Gaiellales,10M,0.06731611685691315
2739,Haloferacales,10M,0.0805474349272303
2740,Fimbriimonadales,10M,0.11971033059110166
2741,Egicoccales,10M,0.11319610841389935
2742,Holosporales,10M,0.023246772970375952
2743,Koleobacterales,10M,0.29701306567998836
2744,Vicinamibacterales,10M,0.02210776864284704
2745,Peniculida,10M,0.03775742992835309
2746,Sedimentisphaerales,10M,0.05472883631453098
2747,Selenomonadales,10M,0.02795079619781935
2748,Dictyotales,10M,0.037248404463846786
2749,Diaporthales,10M,0.01815027692429075
2750,Monoblepharidales,10M,0.07132526430871827
2751,Haemosporida,10M,0.05860110629265106
2752,Philasterida,10M,0.040816326530612186
2753,Bryobacterales,10M,0.04275534441805227
2754,Mariprofundales,10M,0.015661058979656525
2755,Bradymonadales,10M,0.02955365114711295
2756,Chthoniobacterales,10M,0.07747805986966615
2757,Acytosteliales,10M,0.058137154433112806
2758,Dictyosteliales,10M,0.013368494149979884
2759,Chloropicales,10M,0.043415340086830664
2760,Minwuiales,10M,0.014846373991400819
2761,Pelobiontida,10M,0.05628891378056304
2762,Thraustochytrida,10M,0.030090775571633133
2763,Trypanosomatida,10M,0.052156867593263635
2764,Tichowtungiales,10M,0.07469947228744206
2765,Ulvales,10M,0.17248426480984302
2766,Entomophthorales,10M,0.08743626554852404
2767,Tremellales,10M,
2768,Piroplasmida,10M,0.07873408471780387
2769,Schizosaccharomycetales,10M,0.09038528282728325
2770,Chlorodendrales,10M,0.017487253109704788
2771,Glomerales,10M,0.02921649629747594
2772,Coriobacteriales,10M,0.042573136023062653
2773,Lithodesmiales,10M,0.038171737368904946
2774,Atheliales,10M,0.18100863531496697
2775,Orbales,10M,0.05910823226261115
2776,Longamoebia,10M,0.10281921071262543
2777,Tissierellales,10M,0.07954544615339534
2778,Synchytriales,10M,0.059529146596249014
2779,Cavosteliida,10M,0.04337212879144949
2780,Thermoplasmatales,10M,0.02250257186947174
2781,Thermotogales,10M,0.03646422752776579
2782,Fucales,10M,0.13333333333333336
2783,Dasycladales,10M,0.18669730668766446
2784,Kickxellales,10M,0.1547801460658598
2785,Polyporales,10M,0.09691642871411907
2786,Physariida,10M,0.2332847374079217
2787,Batrachospermales,10M,0.23767446617961982
2788,Corallinales,10M,0.18641566506841356
2789,Gracilariales,10M,0.05451704238473979
2790,Aquificales,10M,0.05383114978878377
2791,Spizellomycetales,10M,0.01531852008710431
2792,Eugregarinorida,10M,0.023495143748621775
2793,Opalinata,10M,0.04347004424644182
2794,Harpellales,10M,0.06041958764233379
2795,Thermoanaerobacterales,10M,0.04333012326388473
2796,Glycomycetales,10M,0.03906240929759558
2797,Candidatus Poseidoniales,10M,0.08949989887855084
2798,Capnodiales,10M,0.10709365261344567
2799,Malasseziales,10M,0.06210337996257329
2800,Thaumatomonadida,10M,0.2037706832433974
2801,Chrysiogenales,10M,0.09292260846568742
2802,Cenarchaeales,10M,0.4714045207910317
2803,Desulfurellales,10M,0.09192913054614565
2804,Leucosporidiales,10M,0.2498851894313734
2805,Phaeocystales,10M,0.2843195286136847
2806,Botryosphaeriales,10M,0.16734760623459205
2807,Acanthopleuribacterales,10M,0.04689438895133084
2808,Methanophagales,10M,0.11375538328361219
2809,Nitriliruptorales,10M,0.03649736920234157
2810,Basidiobolales,10M,0.0782847822630001
2811,Natrialbales,10M,0.03050438155664955
2812,Tepidisphaerales,10M,0.05913293149572809
2813,Acidaminococcales,10M,0.111736908593239
2814,Chitinispirillales,10M,0.15514283231791834
2815,Umbelopsidales,10M,0.09997917317482358
2816,Sessilida,10M,0.10922439449916811
2817,Silvanigrellales,10M,0.08700461086460402
2818,Iodidimonadales,10M,0.1269031163685553
2819,Olpidiales,10M,0.12679453935510587
2820,Sporichthyales,10M,0.02401460532140368
2821,Candidatus Acidulodesulfobacterales,10M,0.139766292393819
2822,Acanthocystida,10M,0.08230482542939437
2823,Nephroselmidales,10M,0.03344327364282198
2824,Mycosphaerellales,10M,0.07815731491888474
2825,Nephromycida,10M,0.10386361082416759
2826,Trueperales,10M,0.0485777612574033
2827,Thermosediminibacterales,10M,0.20940929216359874
2828,Thermodesulfovibrionales,10M,0.11208462411483097
2829,Candidatus Uabimicrobiales,10M,0.06467404386964014
2830,Candidatus Sulfidibacteriales,10M,0.023969721396154196
2831,Plasmodiophorida,10M,0.06912333585216726
2832,Eucoccidiorida,10M,0.05647487921575413
2833,Pucciniales,10M,0.09935335810802576
2834,Chroococcidiopsidales,10M,0.07594084992563563
2835,Methanobacteriales,10M,0.06734350297014743
2836,Halobacteriales,10M,0.03839477649754224
2837,Endogonales,10M,0.04276756222853035
2838,Perkinsida,10M,0.06460582824697984
2839,Onygenales,10M,0.03468208092485555
2840,Jakobida,10M,0.08763080764428237
2841,Aggregatilineales,10M,0.06063104185167149
2842,Porphyridiales,10M,0.11674600476945511
2843,Gymnodiniales,10M,0.11072470915965425
2844,Erysiphales,10M,0.1652402961904048
2845,Pezizales,10M,0.08121772370691276
2846,Exobasidiales,10M,0.09813067629253164
2847,Gigartinales,10M,0.028854256276940788
2848,Rhodogorgonales,10M,0.2309401076758503
2849,Chaetothyriales,10M,0.031734891321336035
2850,Pedinellales,10M,0.03602653860009923
2851,Trichomonadida,10M,0.10579893968211627
2852,Ostropales,10M,0.38490017945975047
2853,Gonyaulacales,10M,0.10543828970262538
2854,Halanaerobiales,10M,0.05817755541036044
2855,Euglenales,10M,0.15382173611184372
2856,Filobasidiales,10M,0.042327686843796855
2857,Microstromatales,10M,0.17163833421297842
2858,Thalassiophysales,10M,0.13226001425322165
2859,Cyclophorales,10M,0.10497277621629555
2860,Sporidiobolales,10M,0.0851256530758749
2861,Nautiliales,10M,0.09143735186013792
2862,Rhopalodiales,10M,0.057960058995255664
2863,Victivallales,10M,0.04580152671755727
2864,Coniochaetales,10M,0.6030226891555271
2865,Sebacinales,10M,0.08849557522123891
2866,Corticiales,10M,0.6210273191490666
2867,Rhizochromulinales,10M,0.04173616403780432
2868,Magnaporthales,10M,0.08906298676803147
2869,Nitrososphaerales,10M,0.1204310827366463
2870,Venturiales,10M,0.04464902294535773
2871,Jiangellales,10M,0.03768255485988315
2872,Desulfurobacteriales,10M,0.17136698851079848
2873,Nakamurellales,10M,0.08874600088472046
2874,Endomicrobiales,10M,0.280056016805602
2875,Cocconeidales,10M,0.2013289182738867
2876,Mastigamoebida,10M,0.12757759076995714
2877,Aulographales,10M,0.19124072322938238
2878,Cladosporiales,10M,0.1818181818181818
2879,Motilibacterales,10M,0.06084988374677626
2880,Methanotrichales,10M,0.0956822922331658
2881,Melosirales,10M,0.08446516354424749
2882,Lecanorales,10M,0.03948153021675626
2883,Mixiales,10M,0.05785313743502493
2884,Florenciellales,10M,0.14042644698751924
2885,Jatrophihabitantales,10M,0.07552439966202679
2886,Syntrophorhabdales,10M,0.03613339216575744
2887,Vaucheriales,10M,0.254958387368397
2888,Dacrymycetales,10M,
2889,Ulotrichales,10M,0.1820028344649876
2890,Oedogoniales,10M,0.29607193863806863
2891,Tilletiales,10M,0.09833607525195283
2892,Colpodida,10M,0.13333333333333333
2893,Thermomicrobiales,10M,0.05037778926749927
2894,Tabellariales,10M,0.1360827634879543
2895,Dinophysiales,10M,0.3464101615137755
2896,Methanocellales,10M,0.32826072265931594
2897,Jaapiales,10M,0.2294508422545566
2898,Parmales,10M,0.07121693075173478
2899,Chthonomonadales,10M,0.10169491525423724
2900,Chitinivibrionales,10M,0.14540037918743245
2901,Kallotenuales,10M,0.10374688659281396
2902,Eggerthellales,10M,0.1030925503819706
2903,Blastocatellales,10M,0.04844893979177114
2904,Trichosporonales,10M,0.13698630136986295
2905,Candidatus Sumerlaeales,10M,0.2013289182738867
2906,Chloroflexales,10M,0.07010324179682496
2907,Glomerellales,10M,0.1299092555104149
2908,Caulochytriales,10M,0.06710963942462884
2909,Nemaliales,10M,0.06792356108113244
2910,Blastocladiales,10M,0.06077706637436212
2911,Dothideales,10M,0.08510463180056334
2912,Bicosoecida,10M,0.0927325861172814
2913,Microthamniales,10M,0.10526315789473684
2914,Microbotryales,10M,0.28797171505436764
2915,Sphaerobacterales,10M,0.07351337664466373
2916,Balbianiales,10M,0.2721655269759086
2917,Verrucariales,10M,0.03636363636363633
2918,Orbiliales,10M,0.06384393000597881
2919,Gloeobacterales,10M,0.08530886367537568
2920,Natranaerobiales,10M,0.40184120650821953
2921,Telonemida,10M,0.11825897507244511
2922,Tritrichomonadida,10M,0.19711004880608643
2923,Candidatus Geothermincolales,10M,0.28688765527462345
2924,Archaeoglobales,10M,0.2191227367859087
2925,Thermoproteales,10M,0.10497277621629558
2926,Diplomonadida,10M,0.23171760900005756
2927,Neolectales,10M,0.13333333333333333
2928,Chaetopeltidales,10M,0.2013289182738867
2929,Euglyphida,10M,0.01869158878504671
2930,Surirellales,10M,0.1264911064067352
2931,Albuginales,10M,0.05639334648665598
2932,Trechisporales,10M,0.06280742930213278
2933,Methylacidiphilales,10M,0.13362538823488046
2934,Compsopogonales,10M,0.03636363636363633
2935,Violaceomycetales,10M,0.14380637019563336
2936,Togniniales,10M,0.1649572197684645
2937,Longimicrobiales,10M,0.13323467750529824
2938,Thermoanaerobaculales,10M,0.43281384415411206
2939,Tsukubamonadida,10M,0.42552315900281695
2940,Terrimicrobiales,10M,0.2868876552746235
2941,Entomoplasmatales,10M,0.18104317444382662
2942,Paraliales,10M,0.0915131446699485
2943,Kosmotogales,10M,0.12468524615261825
2944,Myriangiales,10M,0.15512097720492568
2945,Paraglomerales,10M,0.07324541977992666
2946,Armatimonadales,10M,0.06090392504331492
2947,Acidothermales,10M,0.27328786380744813
2948,Candidatus Mcinerneyibacteriales,10M,0.12420546382981329
2949,Prorocentrales,10M,0.1884319000624003
2950,Rhodymeniales,10M,0.2843521121115628
2951,Cercomonadida,10M,0.12276153553285774
2952,Candidatus Altiarchaeales,10M,0.15590239111558093
2953,Gloeomargaritales,10M,0.18100863531496694
2954,Auriculariales,10M,0.17830207726620909
2955,Chaetophorales,10M,0.16653327995729064
2956,Erythropeltidales,10M,0.24532669073132912
2957,Hildenbrandiales,10M,0.2671889603040944
2958,Pneumocystidales,10M,0.1462911079597989
2959,Entylomatales,10M,0.2028602064833949
2960,Myzocytiopsidales,10M,0.40824829046386296
2961,Urostylida,10M,0.2861104235623671
2962,Egibacterales,10M,0.08695652173913043
2963,Candidatus Gastranaerophilales,10M,0.16126223873515236
2964,Picocystales,10M,0.08781607059835028
2965,Neobodonida,10M,0.5454545454545455
2966,Methanococcales,10M,0.1456798087922095
2967,Sulfolobales,10M,0.2697390399668291
2968,Haplosporida,10M,0.282842712474619
2969,Ahnfeltiales,10M,0.40824829046386296
2970,Patellariales,10M,0.23030565563182256
2971,Glaucocystales,10M,0.10509693093291897
2972,Thelephorales,10M,0.1154700538379252
2973,Phallales,10M,0.4625924443258073
2974,Cystofilobasidiales,10M,0.1531883372410141
2975,Desulfurococcales,10M,0.1864156650684136
2976,Prasiolales,10M,0.07698003589195009
2977,Endogenida,10M,
2978,Dictyoglomales,10M,0.2449489742783178
2979,Chlamydodontida,10M,0.11764705882352938
2980,Chaetosphaeriales,10M,0.16495721976846447
2981,Nassellaria,10M,
2982,Himatismenida,10M,0.12830005981991685
2983,Synhymeniida,10M,
2984,Acrosymphytales,10M,
2985,Rhabdonematales,10M,0.2347262634065101
2986,Umbilicariales,10M,0.10526315789473684
2987,Gloeophyllales,10M,0.2015636016329133
2988,Mytilinidiales,10M,0.23094010767585033
2989,Actinopolysporales,10M,0.0427666866066389
2990,Microthyriales,10M,0.15318833724101408
2991,Trypetheliales,10M,0.2732520204255893
2992,Acrospermales,10M,0.08695652173913043
2993,Thermogemmatisporales,10M,0.1928904337245963
2994,Mastogloiales,10M,0.21516574145596765
2995,Methanomassiliicoccales,10M,0.1313868613138686
2996,Caliciales,10M,0.15252190778324748
2997,Monomastigales,10M,0.1982539047110603
2998,Marsupiomonadales,10M,0.10154468290078698
2999,Phaeomoniellales,10M,0.23472626340651012
3000,Goniochloridales,10M,0.5497474167490214
3001,Acanthoecida,10M,0.282842712474619
