,class,read count,relative error,type
7447,Hydrozoa,1000000,0.1644776468761864,PAMA-seq
7448,Phyllopharyngea,1000000,0.128764073003176,PAMA-seq
7449,Rhodothermia,1000000,0.1566534137826451,PAMA-seq
7450,Anaerolineae,1000000,0.3799494559498769,PAMA-seq
7451,Spartobacteria,1000000,0.3778253040426095,PAMA-seq
7452,Chitinophagia,1000000,0.1288557231606395,PAMA-seq
7453,Malacostraca,1000000,0.1897709245129742,PAMA-seq
7454,Lentisphaeria,1000000,0.1342095305132223,PAMA-seq
7455,Cnidaria,1000000,0.1439496604641095,PAMA-seq
7456,Hexanauplia,1000000,0.2395486498359335,PAMA-seq
7457,LKM11,1000000,0.1109155452647602,PAMA-seq
7458,Fusobacteriia,1000000,0.1207101530022208,PAMA-seq
7459,Gemmatimonadetes,1000000,0.0885236676694595,PAMA-seq
7460,uncultured fungus  ,1000000,0.0349343381888621,PAMA-seq
7461,uncultured marine eukaryote  ,1000000,0.0602058064883002,PAMA-seq
7462,Chlamydiae,1000000,0.1421489512758514,PAMA-seq
7463,Leotiomycetes,1000000,0.11489677354742,PAMA-seq
7464,Subgroup 6,1000000,0.4616648467525153,PAMA-seq
7465,Planctomycetes,1000000,0.2003217327617897,PAMA-seq
7466,Oligoflexia,1000000,0.1291961528884823,PAMA-seq
7467,Dothideomycetes,1000000,0.1420053724815498,PAMA-seq
7468,Babeliae,1000000,0.4444279294064645,PAMA-seq
7469,Solibacteres,1000000,0.1269295517643985,PAMA-seq
7470,Polyangia,1000000,0.1582892080110993,PAMA-seq
7471,Chlamydiia,1000000,0.3737117790853808,PAMA-seq
7472,uncultured microeukaryote   ,1000000,0.0607015533398408,PAMA-seq
7473,Pucciniomycotina,1000000,0.1248748989255082,PAMA-seq
7474,Nitrospira,1000000,0.065905528544366,PAMA-seq
7475,WCHB1-41,1000000,0.1533295036529829,PAMA-seq
7477,Bacteroidetes VC2.1 Bac22,1000000,0.0720944976962844,PAMA-seq
7478,Melainabacteria,1000000,0.0438347761863315,PAMA-seq
7479,Blastocatellia,1000000,0.2958456604926751,PAMA-seq
7480,Candidatus Campbellbacteria,1000000,0.5821022034029864,PAMA-seq
7481,Thermoanaerobaculia,1000000,0.1074026925047819,PAMA-seq
7482,Spirotrichea,1000000,0.177465867339929,PAMA-seq
7483,Caldilineae,1000000,0.2007646033573231,PAMA-seq
7484,Pyramimonadophyceae,1000000,0.1442217280340248,PAMA-seq
7485,Trebouxiophyceae,1000000,0.2496534994869772,PAMA-seq
7486,Branchiopoda,1000000,0.3555865896333457,PAMA-seq
7487,Ascetosporea,1000000,0.1006321012017339,PAMA-seq
7488,Sphagnopsida,1000000,0.081262750075065,PAMA-seq
7489,Ascidiacea,1000000,0.4444224242574245,PAMA-seq
7490,OPB35 soil group,1000000,0.3558084678005399,PAMA-seq
7491,Rhodophyceae,1000000,0.2577018028458728,PAMA-seq
7492,BD2-11 terrestrial group,1000000,0.1121137651389563,PAMA-seq
7493,Syntrophobacteria,1000000,0.2515384760593727,PAMA-seq
7494,Acidobacteria,1000000,0.4322719306150028,PAMA-seq
7495,Parcubacteria,1000000,0.1937978131788454,PAMA-seq
7497,Negativicutes,1000000,0.1490693163235309,PAMA-seq
7498,Ustilaginomycotina,1000000,0.2100794036112714,PAMA-seq
7499,Oligosphaeria,1000000,0.1537188654753364,PAMA-seq
7500,KD4-96,1000000,0.120951711367529,PAMA-seq
7501,Nitrospiria,1000000,0.1937643968701678,PAMA-seq
7502,Holophagae,1000000,1.1282779696765024,PAMA-seq
7503,Caldisericia,1000000,0.0532916802960416,PAMA-seq
7504,Deinococci,1000000,0.1794871794871794,PAMA-seq
7505,Entorrhizomycetes,1000000,0.0843799236792373,PAMA-seq
7506,Deep Sea Euryarchaeotic Group(DSEG),1000000,0.7673509119099509,PAMA-seq
7507,Spirochaetia,1000000,1.857703789105129,PAMA-seq
7508,Opitutia,1000000,0.3465383844068035,PAMA-seq
7509,BD7-11,1000000,0.1191498044491765,PAMA-seq
7510,Mammalia,1000000,0.3198459368573416,PAMA-seq
7511,Candidatus Saccharimonadia,1000000,0.1087856586440841,PAMA-seq
7512,Hydrogenedentia,1000000,0.1054350868710382,PAMA-seq
7513,Harpellomycetes,1000000,0.1380382577394763,PAMA-seq
7514,uncultured eukaryote  ,1000000,0.1206183579116633,PAMA-seq
7515,Pla4 lineage,1000000,0.2409534968800439,PAMA-seq
7516,Sva0485,1000000,0.2045489318426569,PAMA-seq
7517,Palaeacanthocephala,1000000,0.3186887195995491,PAMA-seq
7518,Thermoprotei,1000000,0.3315990107113947,PAMA-seq
7519,uncultured bacterium  ,1000000,0.4228639769011019,PAMA-seq
7520,Omnitrophica Unknown Order,1000000,0.198867806703338,PAMA-seq
7521,Bacteroidetes Order III,1000000,0.1844179775257558,PAMA-seq
7522,Group C3,1000000,0.3464350288683784,PAMA-seq
7523,Bdellovibrionia,1000000,0.3705157903142543,PAMA-seq
7524,R76-B128,1000000,0.1995493537908303,PAMA-seq
7525,Kickxellomycetes,1000000,0.2560054488065151,PAMA-seq
7526,Ktedonobacteria,1000000,0.2264523983143175,PAMA-seq
7527,Pucciniomycetes,1000000,0.3638876248665863,PAMA-seq
7528,Balneolia,1000000,0.2055181565346635,PAMA-seq
7530,uncultured archaeon,1000000,0.2910511017014932,PAMA-seq
7531,Sericytochromatia,1000000,0.2585148261024187,PAMA-seq
7532,Gastropoda,1000000,0.2762655601135119,PAMA-seq
7533,uncultured candidate division SR1,1000000,0.2643480702053213,PAMA-seq
7534,PAUC43f marine benthic group,1000000,0.4414182473645872,PAMA-seq
7535,Lecanoromycetes,1000000,0.2877861512915852,PAMA-seq
7536,Mollusca,1000000,0.4485218779502288,PAMA-seq
7537,Chloroflexia,1000000,0.3527462300799453,PAMA-seq
7538,Endogonales,1000000,1.183321552189733,PAMA-seq
7539,uncultured organism   ,1000000,0.363765228927859,PAMA-seq
7540,Kiritimatiellia,1000000,0.1579345138264476,PAMA-seq
7541,Demospongiae,1000000,0.2311613622853036,PAMA-seq
7542,Lepidosauria,1000000,0.7126096406869613,PAMA-seq
7543,Imbricatea,1000000,0.7308485354426246,PAMA-seq
7544,Anthozoa,1000000,0.1711632992203643,PAMA-seq
7545,Amphibia,1000000,0.4197141554667521,PAMA-seq
7547,Ulvophyceae,1000000,0.2178912271952628,PAMA-seq
7548,Dacrymycetes,1000000,0.3532026589114579,PAMA-seq
7549,Chlorodendrophyceae,1000000,0.2689708987748584,PAMA-seq
7550,Blastocladiomycetes,1000000,0.2678536207150792,PAMA-seq
7551,Agaricomycotina,1000000,0.2838422206966399,PAMA-seq
7552,Fibrobacteria,1000000,0.2918581487909565,PAMA-seq
7553,uncultured crenarchaeote   ,1000000,0.4517539514526257,PAMA-seq
7554,Bacteroidetes BD2-2,1000000,0.3312905978255532,PAMA-seq
7555,Polychaeta,1000000,0.600653239170064,PAMA-seq
7556,WCHB1-32,1000000,0.3597145135381668,PAMA-seq
7557,Verrucomicrobia Unknown Order,1000000,0.1454745424598353,PAMA-seq
7558,Bryopsida,1000000,0.6673948449134238,PAMA-seq
7559,uncultured,1000000,0.5323706919889787,PAMA-seq
7560,Microbotryomycetes,1000000,0.3806890941313299,PAMA-seq
7561,Subgroup 22,1000000,0.5555121510822243,PAMA-seq
7562,Florideophyceae,1000000,0.4330127018922193,PAMA-seq
7563,SBXY-6786,1000000,0.2746146812180585,PAMA-seq
7564,NB1-j,1000000,0.4194352464039306,PAMA-seq
7565,Latescibacterota,1000000,0.450151884090248,PAMA-seq
7567,Chitinivibrionia,1000000,0.3042903097250923,PAMA-seq
7568,vadinHA49,1000000,0.2242673805709731,PAMA-seq
7569,Parcubacteria group bacterium GW2011_GWA2_44_12 ,1000000,0.692820323027551,PAMA-seq
7570,Bacteroidetes vadinHA17,1000000,0.6791309421349442,PAMA-seq
7571,Candidatus Falkowbacteria,1000000,0.1808828899291625,PAMA-seq
7572,Eurotatoria,1000000,0.5245305283129621,PAMA-seq
7573,Rubrobacteria,1000000,0.6747306867817262,PAMA-seq
7574,Bryozoa,1000000,0.0652713951864505,PAMA-seq
7576,Terriglobia,1000000,0.3783854952167138,PAMA-seq
7577,Aquificae,1000000,0.1844626385704036,PAMA-seq
7578,ARKICE-90,1000000,0.2497888017645269,PAMA-seq
7580,Calditrichia,1000000,0.1928473039599675,PAMA-seq
7581,Myxococcia,1000000,0.2376016297850511,PAMA-seq
7582,Subgroup 2,1000000,0.4234216977595498,PAMA-seq
7583,Candidatus Woesebacteria,1000000,0.979070927796758,PAMA-seq
7584,Marinimicrobia (SAR406 clade),1000000,0.1176470588235294,PAMA-seq
7585,Subgroup 21,1000000,0.3564746051086621,PAMA-seq
7586,Thermotogae,1000000,0.344048726958688,PAMA-seq
7587,11B-2,1000000,0.6060915267313267,PAMA-seq
7588,Ardenticatenia,1000000,0.3768445758127967,PAMA-seq
7589,Ministeriida,1000000,0.7050295502081219,PAMA-seq
7590,uncultured euryarchaeote   ,1000000,0.5207081968233909,PAMA-seq
7591,uncultured soil bacterium  ,1000000,0.529150262212918,PAMA-seq
7593,Saccharomycotina,1000000,0.5402075495560511,PAMA-seq
7594,Kiritimatiellae,1000000,0.6434195037803802,PAMA-seq
7595,Ignavibacteria,1000000,0.0952380952380952,PAMA-seq
7596,Embryophyta,1000000,0.3721614637823934,PAMA-seq
7597,Candidatus Poseidoniia,1000000,0.3629317747485159,PAMA-seq
7598,Acidobacteriae,1000000,0.2396772836593888,PAMA-seq
7599,RCP2-54,1000000,0.0831890330807703,PAMA-seq
7600,Subgroup 26,1000000,0.5160156871153362,PAMA-seq
7601,FHMa11 terrestrial group,1000000,0.539273888233625,PAMA-seq
7602,Brachiopoda,1000000,0.249567099242311,PAMA-seq
7603,Eumycetozoa,1000000,0.3111044441411173,PAMA-seq
7604,Ichthyophonae,1000000,0.2185839097917198,PAMA-seq
7606,SAR324 clade(Marine group B),1000000,0.5518406121558016,PAMA-seq
7607,Pla3 lineage,1000000,0.3028751117760145,PAMA-seq
7608,Pedinophyceae,1000000,0.3227486121839514,PAMA-seq
7610,Variosea,1000000,0.4444444444444444,PAMA-seq
7611,Heterotrichea,1000000,0.2020305089104422,PAMA-seq
7612,Palaeonemertea,1000000,0.1671590360308371,PAMA-seq
7613,Metamonada,1000000,0.2649064714130087,PAMA-seq
7614,Vicinamibacteria,1000000,0.2011271036886663,PAMA-seq
7615,Synergistia,1000000,0.7071067811865475,PAMA-seq
7617,Dadabacteriia,1000000,0.2232968782694361,PAMA-seq
7618,Thermomicrobia,1000000,0.5289946984105817,PAMA-seq
7619,Omnitrophia,1000000,0.2857142857142857,PAMA-seq
7620,Phytomyxea,1000000,0.1571348402636773,PAMA-seq
7621,Chlorobia,1000000,0.4385290096535146,PAMA-seq
7623,Ustilaginomycetes,1000000,0.7071067811865476,PAMA-seq
7624,Desulfovibrionia,1000000,0.7211102550927979,PAMA-seq
7626,Gemmatimonadia,1000000,0.3721614637823934,PAMA-seq
7627,uncultured euryarchaeote  ,1000000,0.4330127018922193,PAMA-seq
7628,SB-5,1000000,0.9676198058342226,PAMA-seq
7630,LD1-PB3,1000000,0.1571348402636773,PAMA-seq
7631,Dehalococcoidia,1000000,0.3999999999999999,PAMA-seq
7633,Longimicrobia,1000000,0.458257569495584,PAMA-seq
7634,Gymnolaemata,1000000,0.2868876552746234,PAMA-seq
7635,Zetaproteobacteria,1000000,0.328684105178863,PAMA-seq
7636,Entomophthoromycetes,1000000,0.4788933524023972,PAMA-seq
7638,LD1-PA32,1000000,0.4663213712685437,PAMA-seq
7641,S0134 terrestrial group,1000000,0.3353457132644524,PAMA-seq
7642,Nitrospinia,1000000,0.3157894736842105,PAMA-seq
7643,Nitriliruptoria,1000000,0.3464101615137754,PAMA-seq
7646,19c-33,1000000,0.5439282932204212,PAMA-seq
7647,Raphidophyceae,1000000,0.4330127018922193,PAMA-seq
7648,bacterium enrichment culture clone,1000000,0.8081220356417685,PAMA-seq
7649,AT-s3-28,1000000,0.1087856586440842,PAMA-seq
7650,Terrestrial Hot Spring Gp(THSCG),1000000,0.8999540851465151,PAMA-seq
7651,Subgroup 17,1000000,0.7692307692307694,PAMA-seq
7652,Fimbriimonadia,1000000,0.642824346533225,PAMA-seq
7653,Subgroup 15,1000000,0.1237179148263484,PAMA-seq
7655,uncultured organism  ,1000000,0.3999999999999999,PAMA-seq
7656,Saccharimonadia,1000000,0.5,PAMA-seq
7657,Pseudonosematidae,1000000,0.3605656092571602,PAMA-seq
7660,Defferrisomatia,1000000,0.1285648693066449,PAMA-seq
7661,Candidatus Azambacteria,1000000,0.282842712474619,PAMA-seq
7663,Dipodascomycetes,1000000,0.5656854249492379,PAMA-seq
7665,Limnochordia,1000000,0.7131973913518905,PAMA-seq
7666,Latescibacteria,1000000,0.7071067811865476,PAMA-seq
7667,AK31,1000000,0.2474358296526968,PAMA-seq
7668,uncultured euryarchaeote,1000000,0.4074501503251655,PAMA-seq
7670,uncultured Microgenomates group bacterium ,1000000,0.4921529567847503,PAMA-seq
7671,Kazan-3A-21,1000000,0.1571348402636773,PAMA-seq
7672,Candidatus Giovannonibacteria,1000000,0.3090082702956526,PAMA-seq
7673,Ichthyosporea,1000000,0.2020305089104421,PAMA-seq
7678,TK10,1000000,0.3464101615137754,PAMA-seq
7679,Deferribacteres,1000000,0.2868876552746234,PAMA-seq
7681,marine sediment,1000000,0.4000000000000001,PAMA-seq
7715,Deferribacteres Unknown Order,1000000,0.4714045207910316,PAMA-seq
7725,Echinoidea,1000000,0.282842712474619,PAMA-seq
7743,Hydrogenophilia,1000000,0.282842712474619,PAMA-seq
7997,Magnoliopsida,10000000,0.0004972771448704,PAMA-seq
7998,Rhizaria,10000000,0.0005687665708139,PAMA-seq
7999,Gammaproteobacteria,10000000,0.0011139998257609,PAMA-seq
8000,Alveolata,10000000,0.0020083738699601,PAMA-seq
8001,Flavobacteriia,10000000,0.0004072072823758,PAMA-seq
8002,Alphaproteobacteria,10000000,0.0016746914539007,PAMA-seq
8003,Arthropoda,10000000,0.0012531745946082,PAMA-seq
8004,Cyanobacteriia,10000000,0.001893136824895,PAMA-seq
8005,Chloroplast,10000000,0.0007719117796348,PAMA-seq
8006,Conoidasida,10000000,0.0009237641725819,PAMA-seq
8007,Bacillariophyceae,10000000,0.0024888979877087,PAMA-seq
8008,uncultured bacterium   ,10000000,0.0022518762616113,PAMA-seq
8009,Rhabditophora,10000000,0.0040822298850401,PAMA-seq
8010,Nematoda,10000000,0.0031205859790515,PAMA-seq
8011,Chordata,10000000,0.0028710200130072,PAMA-seq
8012,Coscinodiscophyceae,10000000,0.0040891103864758,PAMA-seq
8013,Gastrotricha,10000000,0.0039496561982082,PAMA-seq
8014,Betaproteobacteria,10000000,0.0044326495843511,PAMA-seq
8015,Litostomatea,10000000,0.0024416033633237,PAMA-seq
8016,Gnetopsida,10000000,0.0039276835144746,PAMA-seq
8017,Arachnida,10000000,0.0017607565131113,PAMA-seq
8018,Chromadorea,10000000,0.0015718799261936,PAMA-seq
8019,LKM74,10000000,0.0043076360991241,PAMA-seq
8020,Chlorophyceae,10000000,0.0016582678472123,PAMA-seq
8021,Insecta,10000000,0.0101568798704819,PAMA-seq
8022,Dinophyceae,10000000,0.0064003920674877,PAMA-seq
8023,Aconoidasida,10000000,0.0063442765397047,PAMA-seq
8024,Pinopsida,10000000,0.0023074503708755,PAMA-seq
8025,Bacilli,10000000,0.0107773253846636,PAMA-seq
8026,Bacteroidia,10000000,0.0236895378569028,PAMA-seq
8027,Actinobacteria,10000000,0.0248139436417826,PAMA-seq
8028,Clostridia,10000000,0.0075454847241511,PAMA-seq
8029,Stramenopiles,10000000,0.0270321221214695,PAMA-seq
8030,Xenacoelomorpha,10000000,0.0033871981163056,PAMA-seq
8031,Actinomycetes,10000000,0.0616460342606404,PAMA-seq
8032,Coriobacteriia,10000000,0.0115154473306873,PAMA-seq
8033,Tremellomycetes,10000000,0.0017134580835637,PAMA-seq
8034,Cytophagia,10000000,0.0065635160784634,PAMA-seq
8035,Pichiomycetes,10000000,0.0072013151256816,PAMA-seq
8036,Deltaproteobacteria,10000000,0.0074551317532789,PAMA-seq
8037,Sphingobacteriia,10000000,0.0098245441599246,PAMA-seq
8038,Sordariomycetes,10000000,0.0050683063157097,PAMA-seq
8039,Methanomicrobia,10000000,0.0062408350729176,PAMA-seq
8040,Klebsormidiophyceae,10000000,0.0066531808877563,PAMA-seq
8041,Verrucomicrobiae,10000000,0.0095888931905302,PAMA-seq
8042,Saccharomycetes,10000000,0.0062903390754457,PAMA-seq
8043,Chloroplastida,10000000,0.0426091085612573,PAMA-seq
8044,Platyhelminthes,10000000,0.0071522789938127,PAMA-seq
8045,Methanobacteria,10000000,0.0290078689023829,PAMA-seq
8046,uncultured archaeon   ,10000000,0.0172761178287821,PAMA-seq
8047,Planctomycetacia,10000000,0.0114009400494017,PAMA-seq
8048,Zygnematophyceae,10000000,0.0065996333502268,PAMA-seq
8049,Verrucomicrobiia,10000000,0.0060156656675187,PAMA-seq
8050,Thermoplasmata,10000000,0.0069227115084125,PAMA-seq
8051,Aenigmarchaeota Unknown Order,10000000,0.0118428614339476,PAMA-seq
8052,Desulfuromonadia,10000000,0.0080617463348691,PAMA-seq
8053,Candidatus Collierbacteria,10000000,0.0084639289107663,PAMA-seq
8054,Eurotiomycetes,10000000,0.0023336546063754,PAMA-seq
8055,Planctomycetia,10000000,0.0055167513779188,PAMA-seq
8056,Acidimicrobiia,10000000,0.0081333471031139,PAMA-seq
8057,Desulfobulbia,10000000,0.011335298640584,PAMA-seq
8058,Craspedida,10000000,0.0120901262089182,PAMA-seq
8059,Mediophyceae,10000000,0.0112873047225562,PAMA-seq
8060,Bacteroidetes Order II,10000000,0.0246697069367321,PAMA-seq
8061,Elardia,10000000,0.0120718527918115,PAMA-seq
8062,Desulfobacteria,10000000,0.0103843584590144,PAMA-seq
8063,Scyphozoa,10000000,0.0028421175739001,PAMA-seq
8064,Marine Benthic Group A,10000000,0.0091799737854212,PAMA-seq
8065,Fragilariophyceae,10000000,0.0107521010756241,PAMA-seq
8066,Euglenida,10000000,0.0114524766169492,PAMA-seq
8067,Amoeboaphelidium,10000000,0.0087716928925986,PAMA-seq
8068,Annelida,10000000,0.0513126411478943,PAMA-seq
8069,Kickxellales,10000000,0.0087542228424393,PAMA-seq
8070,Intramacronucleata,10000000,0.0207242804067872,PAMA-seq
8071,Discosea,10000000,0.02656447537661,PAMA-seq
8072,Prymnesiophyceae,10000000,0.0128337881691202,PAMA-seq
8073,Karyorelictea,10000000,0.0133936586185986,PAMA-seq
8074,Acanthocystidae,10000000,0.0097877398788404,PAMA-seq
8075,Bigyra,10000000,0.0200069195058558,PAMA-seq
8076,Epsilonproteobacteria,10000000,0.0197982248886839,PAMA-seq
8077,uncultured Epsilonproteobacteria bacterium  ,10000000,0.0134600990052259,PAMA-seq
8078,Oligohymenophorea,10000000,0.0179189061813467,PAMA-seq
8079,Endogonomycetes,10000000,0.017109470702451,PAMA-seq
8080,Gracilibacteria,10000000,0.0117633420569847,PAMA-seq
8081,Bacteriovoracia,10000000,0.0078429823949471,PAMA-seq
8082,Prostomatea,10000000,0.01400890134704,PAMA-seq
8083,Diplonemea,10000000,0.012416379314488,PAMA-seq
8084,Cryptophyceae,10000000,0.037168606257954,PAMA-seq
8085,Kinetoplastea,10000000,0.0145004685892928,PAMA-seq
8086,OM190,10000000,0.0153269610309536,PAMA-seq
8087,Phycisphaerae,10000000,0.0369410031061282,PAMA-seq
8088,Agaricomycetes,10000000,0.0206204783242697,PAMA-seq
8089,Opitutae,10000000,0.0243707155439427,PAMA-seq
8090,Chytridiomycetes,10000000,0.0082362648809586,PAMA-seq
8091,Actinopteri,10000000,0.0302076582756795,PAMA-seq
8092,Entomophthoromycotina,10000000,0.0057418575801943,PAMA-seq
8093,Marine Group I,10000000,0.0181726529580617,PAMA-seq
8094,Anthocerotopsida,10000000,0.0163576529959588,PAMA-seq
8095,Choanoflagellata,10000000,0.0143039008896451,PAMA-seq
8096,Pezizomycotina,10000000,0.0176759313885125,PAMA-seq
8097,Polycystinea,10000000,0.0316795334932783,PAMA-seq
8098,Soil Crenarchaeotic Group(SCG),10000000,0.0238051507726995,PAMA-seq
8099,Thermoleophilia,10000000,0.0751718475966462,PAMA-seq
8100,Erysipelotrichia,10000000,0.265522599640678,PAMA-seq
8101,Spirochaetes,10000000,0.0425205611924433,PAMA-seq
8102,Mollicutes,10000000,0.0522274140288344,PAMA-seq
8103,Cyanophyceae,10000000,0.0171615293833587,PAMA-seq
8104,Saprospiria,10000000,0.0292788144431127,PAMA-seq
8105,Halobacteria,10000000,0.0199766818810863,PAMA-seq
8106,Cyanobacteria,10000000,0.0319196447828022,PAMA-seq
8107,uncultured archaeon  ,10000000,0.0276672722559327,PAMA-seq
8108,Discoba,10000000,0.0307789654335359,PAMA-seq
8109,Proteobacteria Unknown Order,10000000,0.0390414261635622,PAMA-seq
8110,Hydrozoa,10000000,0.0439322115757622,PAMA-seq
8111,Phyllopharyngea,10000000,0.031945122849326,PAMA-seq
8112,Rhodothermia,10000000,0.0163372600066336,PAMA-seq
8113,Anaerolineae,10000000,0.0769922542718511,PAMA-seq
8114,Spartobacteria,10000000,0.1904802308484122,PAMA-seq
8115,Chitinophagia,10000000,0.0087360316175765,PAMA-seq
8116,Malacostraca,10000000,0.1385171265496357,PAMA-seq
8117,Lentisphaeria,10000000,0.037951216538909,PAMA-seq
8118,Cnidaria,10000000,0.0384754998078073,PAMA-seq
8119,Hexanauplia,10000000,0.0569274539277796,PAMA-seq
8120,LKM11,10000000,0.027161573899042,PAMA-seq
8121,Fusobacteriia,10000000,0.0269939362675955,PAMA-seq
8122,Gemmatimonadetes,10000000,0.0341452991854684,PAMA-seq
8123,uncultured fungus  ,10000000,0.0215780341460158,PAMA-seq
8124,uncultured marine eukaryote  ,10000000,0.0352781360340501,PAMA-seq
8125,Chlamydiae,10000000,0.0317419633001935,PAMA-seq
8126,Leotiomycetes,10000000,0.0564434987508208,PAMA-seq
8127,Subgroup 6,10000000,0.1933649933087686,PAMA-seq
8128,Planctomycetes,10000000,0.0151516189827097,PAMA-seq
8129,Oligoflexia,10000000,0.0215498758745084,PAMA-seq
8130,Dothideomycetes,10000000,0.0206452331404925,PAMA-seq
8131,Babeliae,10000000,0.048048489811554,PAMA-seq
8132,Solibacteres,10000000,0.0100684723951942,PAMA-seq
8133,Polyangia,10000000,0.0150627116167705,PAMA-seq
8134,Chlamydiia,10000000,0.051591498670471,PAMA-seq
8135,uncultured microeukaryote   ,10000000,0.0366235993994975,PAMA-seq
8136,Pucciniomycotina,10000000,0.0199764561028223,PAMA-seq
8137,Nitrospira,10000000,0.0254224527132751,PAMA-seq
8138,WCHB1-41,10000000,0.0519152499388305,PAMA-seq
8139,Candidatus Levybacteria,10000000,0.3428664949575681,PAMA-seq
8140,Bacteroidetes VC2.1 Bac22,10000000,0.0291620536347034,PAMA-seq
8141,Melainabacteria,10000000,0.8425167957402347,PAMA-seq
8142,Blastocatellia,10000000,0.0619379010789737,PAMA-seq
8143,Candidatus Campbellbacteria,10000000,0.0643797948358215,PAMA-seq
8144,Thermoanaerobaculia,10000000,0.0357280459782502,PAMA-seq
8145,Spirotrichea,10000000,0.0330968776212918,PAMA-seq
8146,Caldilineae,10000000,0.0662125833120308,PAMA-seq
8147,Pyramimonadophyceae,10000000,0.0319119991844691,PAMA-seq
8148,Trebouxiophyceae,10000000,0.1214559961880881,PAMA-seq
8149,Branchiopoda,10000000,0.921464638783602,PAMA-seq
8150,Ascetosporea,10000000,0.0364286903877827,PAMA-seq
8151,Sphagnopsida,10000000,0.0341517815130956,PAMA-seq
8152,Ascidiacea,10000000,0.3182864268916113,PAMA-seq
8153,OPB35 soil group,10000000,0.0200284580586216,PAMA-seq
8154,Rhodophyceae,10000000,0.0394586940503002,PAMA-seq
8155,BD2-11 terrestrial group,10000000,0.0267495208515588,PAMA-seq
8156,Syntrophobacteria,10000000,0.0253477729933738,PAMA-seq
8157,Acidobacteria,10000000,0.0956663838672551,PAMA-seq
8158,Parcubacteria,10000000,0.0491409758421156,PAMA-seq
8159,Myxozoa,10000000,0.1588853400159398,PAMA-seq
8160,Negativicutes,10000000,0.0619712824583812,PAMA-seq
8161,Ustilaginomycotina,10000000,0.0396634831330389,PAMA-seq
8162,Oligosphaeria,10000000,0.0297020909521422,PAMA-seq
8163,KD4-96,10000000,0.0536126113447156,PAMA-seq
8164,Nitrospiria,10000000,0.0558880408562357,PAMA-seq
8165,Holophagae,10000000,0.1392466966163283,PAMA-seq
8166,Caldisericia,10000000,0.0276606658310907,PAMA-seq
8167,Deinococci,10000000,0.0432130766011655,PAMA-seq
8168,Entorrhizomycetes,10000000,0.0504913296401378,PAMA-seq
8169,Deep Sea Euryarchaeotic Group(DSEG),10000000,0.3133710838833052,PAMA-seq
8170,Spirochaetia,10000000,1.0525660131605548,PAMA-seq
8171,Opitutia,10000000,0.0301939474573163,PAMA-seq
8172,BD7-11,10000000,0.0198529476534801,PAMA-seq
8173,Mammalia,10000000,0.0387129386965603,PAMA-seq
8174,Candidatus Saccharimonadia,10000000,0.6321371614159244,PAMA-seq
8175,Hydrogenedentia,10000000,0.0584034654072591,PAMA-seq
8176,Harpellomycetes,10000000,0.088985061026259,PAMA-seq
8177,uncultured eukaryote  ,10000000,0.0358049143265624,PAMA-seq
8178,Pla4 lineage,10000000,0.0318492658954122,PAMA-seq
8179,Sva0485,10000000,0.0794459100788706,PAMA-seq
8180,Palaeacanthocephala,10000000,0.0651318502976979,PAMA-seq
8181,Thermoprotei,10000000,0.04329296161587,PAMA-seq
8182,uncultured bacterium  ,10000000,0.0755044878673096,PAMA-seq
8183,Omnitrophica Unknown Order,10000000,0.0410562949405818,PAMA-seq
8184,Bacteroidetes Order III,10000000,0.0526158814908857,PAMA-seq
8185,Group C3,10000000,0.0550234728365518,PAMA-seq
8186,Bdellovibrionia,10000000,0.0293616954931906,PAMA-seq
8187,R76-B128,10000000,0.0592079226683528,PAMA-seq
8188,Kickxellomycetes,10000000,0.2498111326485283,PAMA-seq
8189,Ktedonobacteria,10000000,0.0375998568637355,PAMA-seq
8190,Pucciniomycetes,10000000,0.0512955568943443,PAMA-seq
8191,Balneolia,10000000,0.1881255481924893,PAMA-seq
8192,Colpodea,10000000,0.5645320388152496,PAMA-seq
8193,uncultured archaeon,10000000,0.0290886706749832,PAMA-seq
8194,Sericytochromatia,10000000,0.0587289001694966,PAMA-seq
8195,Gastropoda,10000000,0.0629089249574076,PAMA-seq
8196,uncultured candidate division SR1,10000000,0.0656690470252596,PAMA-seq
8197,PAUC43f marine benthic group,10000000,0.0352008497884264,PAMA-seq
8198,Lecanoromycetes,10000000,0.0445679287032372,PAMA-seq
8199,Mollusca,10000000,0.1018538773767907,PAMA-seq
8200,Chloroflexia,10000000,0.0662448698683471,PAMA-seq
8201,Endogonales,10000000,0.4183655832358471,PAMA-seq
8202,uncultured organism   ,10000000,0.021379681605483,PAMA-seq
8203,Kiritimatiellia,10000000,0.0487588959744479,PAMA-seq
8204,Demospongiae,10000000,0.1303900442151282,PAMA-seq
8205,Lepidosauria,10000000,0.1356139084408981,PAMA-seq
8206,Imbricatea,10000000,0.0650572354893426,PAMA-seq
8207,Anthozoa,10000000,0.2159745738809924,PAMA-seq
8208,Amphibia,10000000,0.0337174494271403,PAMA-seq
8209,Candidatus Pacebacteria,10000000,1.0877412835479223,PAMA-seq
8210,Ulvophyceae,10000000,0.0452562056163711,PAMA-seq
8211,Dacrymycetes,10000000,0.2025597080934092,PAMA-seq
8212,Chlorodendrophyceae,10000000,0.1056627360838802,PAMA-seq
8213,Blastocladiomycetes,10000000,0.0345087278109545,PAMA-seq
