,family,read count,relative error,type
45668,Dicroglossidae,1000000,0.0787295821622216,PAMA-seq
45669,0319-6M6,1000000,0.4422166387140533,PAMA-seq
45670,Desulfomicrobiaceae,1000000,0.5828904261112527,PAMA-seq
45672,Plasmodiophoridae,1000000,0.1571348402636773,PAMA-seq
45673,Omnitrophaceae,1000000,0.2857142857142857,PAMA-seq
45674,A4b,1000000,0.2474358296526966,PAMA-seq
45675,Phytomyxea,1000000,0.0911605688194145,PAMA-seq
45676,Tangfeifania,1000000,0.3173968190463489,PAMA-seq
45677,Methylophagaceae,1000000,0.2828732950245786,PAMA-seq
45679,Diplorickettsiaceae,1000000,0.3999999999999999,PAMA-seq
45680,Subgroup 17,1000000,0.1237179148263484,PAMA-seq
45681,PLTA13,1000000,0.1818181818181818,PAMA-seq
45685,Ophiostomataceae,1000000,0.1052631578947368,PAMA-seq
45687,Dermatophilaceae,1000000,0.7360965523833997,PAMA-seq
45688,Trebouxiophyceae,1000000,0.6060915267313267,PAMA-seq
45689,Longimicrobiaceae,1000000,0.458257569495584,PAMA-seq
45690,Acidaminococcaceae,1000000,0.2970130656799883,PAMA-seq
45691,Entomophthoraceae,1000000,0.4788933524023972,PAMA-seq
45692,Melioribacteraceae,1000000,0.0952380952380952,PAMA-seq
45693,Anomalodesmata,1000000,0.3597145135381668,PAMA-seq
45695,OPB56,1000000,0.5590169943749475,PAMA-seq
45696,Halanaerobiaceae,1000000,1.165010094681612,PAMA-seq
45697,Pentatomidae,1000000,0.9150793638884732,PAMA-seq
45698,RAD B,1000000,0.587944735792131,PAMA-seq
45699,Gromiidae,1000000,0.2411881944713599,PAMA-seq
45701,Schizotrichaceae,1000000,0.2111435972405811,PAMA-seq
45703,Hahellaceae,1000000,0.153188337241014,PAMA-seq
45705,Moritellaceae,1000000,0.2715216521042782,PAMA-seq
45706,T34,1000000,0.4789191780248785,PAMA-seq
45707,Solirubrobacteraceae,1000000,0.6060915267313267,PAMA-seq
45708,Mariprofundaceae,1000000,0.328684105178863,PAMA-seq
45710,vadinHA49,1000000,0.5303300858899105,PAMA-seq
45711,Menoponidae,1000000,0.5297284633639758,PAMA-seq
45713,Gracilibacteraceae,1000000,0.2474358296526968,PAMA-seq
45715,Lyophyllaceae,1000000,0.2357022603955157,PAMA-seq
45716,Chthoniobacteraceae,1000000,0.57282196186948,PAMA-seq
45717,Cupressaceae,1000000,0.2041241452319315,PAMA-seq
45718,Opalinea,1000000,0.2020305089104421,PAMA-seq
45719,P3OB-42,1000000,0.5245305283129621,PAMA-seq
45720,Conexibacteraceae,1000000,0.529150262212918,PAMA-seq
45721,Malvaceae,1000000,0.4714045207910316,PAMA-seq
45725,Nitrospinaceae,1000000,0.3157894736842105,PAMA-seq
45727,Plakobranchidae,1000000,0.7071067811865476,PAMA-seq
45728,Neochloridaceae,1000000,0.8081220356417685,PAMA-seq
45729,Ustilaginaceae,1000000,0.7071067811865476,PAMA-seq
45730,Tylenchidae,1000000,0.2357022603955157,PAMA-seq
45731,Hydrophilidae,1000000,0.3364055948997212,PAMA-seq
45732,Camallanidae,1000000,0.1018853416216986,PAMA-seq
45733,Glissomonadida,1000000,0.6185895741317419,PAMA-seq
45735,Amoebidae,1000000,0.2282177322938192,PAMA-seq
45736,CCM11a,1000000,0.7856742013183861,PAMA-seq
45737,Paraspirulinaceae,1000000,0.125,PAMA-seq
45738,Curculionidae,1000000,0.4564354645876383,PAMA-seq
45739,Rhizobiales Phreatobacter,1000000,0.282842712474619,PAMA-seq
45740,Chattonellaceae,1000000,0.4330127018922193,PAMA-seq
45741,Desulfarculaceae,1000000,0.642824346533225,PAMA-seq
45744,Orbaceae,1000000,0.2357022603955157,PAMA-seq
45745,Scenopinidae,1000000,0.5235475903822738,PAMA-seq
45749,Limnochordia,1000000,0.4714045207910316,PAMA-seq
45752,Delphacidae,1000000,0.8999540851465151,PAMA-seq
45753,Pseudococcidae,1000000,0.3529411764705883,PAMA-seq
45754,Fimbriimonadaceae,1000000,0.642824346533225,PAMA-seq
45755,Bittacidae,1000000,0.2960719386380686,PAMA-seq
45757,09D2Z46,1000000,0.3157894736842105,PAMA-seq
45759,Pseudonosematidae,1000000,0.3605656092571602,PAMA-seq
45761,Pla3 lineage,1000000,0.1571348402636773,PAMA-seq
45762,Opitutaceae,1000000,0.2945929562327194,PAMA-seq
45763,AT-s3-28,1000000,0.1087856586440842,PAMA-seq
45766,Isochrysidaceae,1000000,0.6666666666666666,PAMA-seq
45768,Berkeleyaceae,1000000,0.25,PAMA-seq
45769,Pleuronematidae,1000000,0.1237179148263484,PAMA-seq
45770,Defferrisomataceae,1000000,0.1285648693066449,PAMA-seq
45771,Orussidae,1000000,0.2591307784316222,PAMA-seq
45772,Rotaliidae,1000000,0.1732050807568877,PAMA-seq
45774,Pteromalidae,1000000,0.6060915267313267,PAMA-seq
45775,Protobranchia,1000000,0.1574591643244433,PAMA-seq
45779,Chlorarachniophyta,1000000,0.1610948698544605,PAMA-seq
45781,Nelumbonaceae,1000000,0.5471012044321932,PAMA-seq
45785,Holophagaceae,1000000,0.1571348402636773,PAMA-seq
45786,Leptotrichiaceae,1000000,0.4330127018922193,PAMA-seq
45787,Pachytroctidae,1000000,0.1244823994329923,PAMA-seq
45789,Leuciscidae,1000000,0.3423265984407287,PAMA-seq
45791,Latescibacteraceae,1000000,0.7071067811865476,PAMA-seq
45793,Ulvophyceae,1000000,0.2474358296526968,PAMA-seq
45794,Biddulphiaceae,1000000,0.5656854249492379,PAMA-seq
45795,Cafeteria,1000000,0.3355481971231444,PAMA-seq
45797,Chloroperlidae,1000000,0.4460712855998856,PAMA-seq
45799,0319-6A21,1000000,0.458257569495584,PAMA-seq
45800,SBR1031,1000000,0.25,PAMA-seq
45803,Hados.Sed.Eubac.3,1000000,0.4714045207910317,PAMA-seq
45807,Hypocreales,1000000,0.2020305089104421,PAMA-seq
45808,Candidatus Pelagibacteraceae,1000000,0.3999999999999999,PAMA-seq
45809,Oxytrichidae,1000000,0.1332346775052983,PAMA-seq
45815,Novel Clade 2,1000000,0.3333333333333333,PAMA-seq
45819,Coelosphaeridae,1000000,0.1571348402636773,PAMA-seq
45820,Fissurellidae,1000000,0.3167153958608717,PAMA-seq
45821,Helotiales,1000000,0.2020305089104421,PAMA-seq
45824,Xanthophyceae,1000000,0.4714045207910316,PAMA-seq
45825,Cristamonadea,1000000,0.3535533905932738,PAMA-seq
45826,Candidatus Hepatincolaceae,1000000,0.3333333333333333,PAMA-seq
45827,Epsilonematidae,1000000,0.4082482904638631,PAMA-seq
45830,Tricladiaceae,1000000,0.5705127207547053,PAMA-seq
45831,Flabellulidae,1000000,0.1538461538461538,PAMA-seq
45835,Rickettsiales uncultured,1000000,0.2474358296526968,PAMA-seq
45836,Morganellaceae,1000000,0.3423265984407287,PAMA-seq
45837,AKYG1722,1000000,0.5656854249492379,PAMA-seq
45839,Family XVII,1000000,0.282842712474619,PAMA-seq
45840,Geraniaceae,1000000,0.3688555567816589,PAMA-seq
45841,Flustrellidridae,1000000,0.1732050807568877,PAMA-seq
45842,Gymnosporangiaceae,1000000,0.2614562582918986,PAMA-seq
45846,Saccharomycetaceae,1000000,0.2165063509461097,PAMA-seq
45847,Desertifilaceae,1000000,0.4714045207910317,PAMA-seq
45848,Heterolobosea,1000000,0.5824521380307974,PAMA-seq
45849,Psorospermium,1000000,0.2020305089104421,PAMA-seq
45852,Deferribacteraceae,1000000,0.2868876552746234,PAMA-seq
45853,Candidatus Midichloriaceae,1000000,0.4330127018922193,PAMA-seq
45857,Olacaceae,1000000,0.3535533905932738,PAMA-seq
45859,Abditibacteriaceae,1000000,0.1538461538461538,PAMA-seq
45871,Ellin6055,1000000,0.2165063509461097,PAMA-seq
45877,Chloroflexales Candidatus Chlorothrix,1000000,0.4330127018922193,PAMA-seq
45879,Family XIV,1000000,0.3999999999999999,PAMA-seq
45882,A0839,1000000,0.692820323027551,PAMA-seq
45884,Alicyclobacillaceae,1000000,0.4330127018922193,PAMA-seq
45886,Flexibacteraceae,1000000,0.577350269189626,PAMA-seq
45889,Symbiodiniaceae,1000000,0.282842712474619,PAMA-seq
45906,Gymnodiniaceae,1000000,0.6060915267313267,PAMA-seq
45910,FFCH12655,1000000,0.2020305089104421,PAMA-seq
45911,Agaricaceae,1000000,0.2474358296526968,PAMA-seq
45913,Heliobacteriaceae,1000000,0.4330127018922193,PAMA-seq
45915,Acinetidae,1000000,0.6060915267313267,PAMA-seq
45925,Saccharomycopsidaceae,1000000,0.282842712474619,PAMA-seq
45930,Peronosporaceae,1000000,0.282842712474619,PAMA-seq
45931,Styracaceae,1000000,0.3464101615137754,PAMA-seq
45937,Protroctopsocidae,1000000,0.4714045207910316,PAMA-seq
45938,Haloferacaceae,1000000,0.282842712474619,PAMA-seq
45943,Zorotypidae,1000000,0.282842712474619,PAMA-seq
45945,Vahlkampfiidae,1000000,0.3333333333333333,PAMA-seq
45951,Candidatus Puniceispirillaceae,1000000,0.4330127018922193,PAMA-seq
45952,Kofoidiniaceae,1000000,0.2222222222222222,PAMA-seq
45958,Caldithrix,1000000,0.4714045207910316,PAMA-seq
45998,Strongylocentrotidae,1000000,0.282842712474619,PAMA-seq
46007,Stenophoridae,1000000,0.282842712474619,PAMA-seq
46008,Myrtaceae,1000000,0.2474358296526968,PAMA-seq
46053,Stenopsocidae,1000000,0.282842712474619,PAMA-seq
46057,Dilleniaceae,1000000,0.282842712474619,PAMA-seq
47442,Fabaceae,10000000,0.0009316555462638,PAMA-seq
47443,Hantkeninidae,10000000,0.0011838934672031,PAMA-seq
47444,Postciliodesmatophora,10000000,0.0018341758407584,PAMA-seq
47445,Flavobacteriaceae,10000000,0.0007808319063053,PAMA-seq
47446,Ellipura,10000000,0.0010838810426403,PAMA-seq
47447,Chloroplast,10000000,0.0019007098547182,PAMA-seq
47448,Reticulamoeba,10000000,0.0013489890117505,PAMA-seq
47449,Pseudoalteromonadaceae,10000000,0.002845072157413,PAMA-seq
47450,Burmanniaceae,10000000,0.0008122724938196,PAMA-seq
47451,Sarcocystidae,10000000,0.0011525891757106,PAMA-seq
47452,Colwelliaceae,10000000,0.0014308600856917,PAMA-seq
47453,Oceanospirillaceae,10000000,0.0030322321256221,PAMA-seq
47454,Cymbellaceae,10000000,0.002436711892197,PAMA-seq
47455,Solanaceae,10000000,0.003125585020949,PAMA-seq
47456,Alteromonadaceae,10000000,0.002703362359253,PAMA-seq
47457,Globigerinidae,10000000,0.0024386208448311,PAMA-seq
47458,Paracoccaceae,10000000,0.0015378002765354,PAMA-seq
47459,Globorotaliidae,10000000,0.0020365300154444,PAMA-seq
47460,Syndiniales,10000000,0.0020785162223072,PAMA-seq
47461,Rhodobacteraceae,10000000,0.0030679911345674,PAMA-seq
47462,Phragmoplastophyta,10000000,0.0069347154842372,PAMA-seq
47463,Enoplia,10000000,0.0029312220370606,PAMA-seq
47464,Ascidiacea,10000000,0.0025707863876276,PAMA-seq
47465,Bothrioplanidae,10000000,0.0036905027195638,PAMA-seq
47466,Lepidodasyidae,10000000,0.0041888761815434,PAMA-seq
47467,Melosiraceae,10000000,0.003577535664133,PAMA-seq
47468,Cryomorphaceae,10000000,0.0027747267258903,PAMA-seq
47469,Trichostomatia,10000000,0.0019784950607823,PAMA-seq
47470,Convolvulaceae,10000000,0.0030096492743022,PAMA-seq
47471,Comamonadaceae,10000000,0.0024804703927502,PAMA-seq
47472,Gnetaceae,10000000,0.0039379736032141,PAMA-seq
47473,Acari,10000000,0.0015361398573195,PAMA-seq
47474,Saccharospirillaceae,10000000,0.0031678708599889,PAMA-seq
47475,Tylenchida,10000000,0.0026738845750618,PAMA-seq
47476,Moraxellaceae,10000000,0.0047532642935061,PAMA-seq
47477,Chlamydomonadaceae,10000000,0.0010009297091168,PAMA-seq
47478,Plasmodiidae,10000000,0.0043987594398706,PAMA-seq
47479,Intramacronucleata,10000000,0.0079391205025382,PAMA-seq
47480,Araucariaceae,10000000,0.0029379701247201,PAMA-seq
47481,Geoplanidae,10000000,0.0072966020074749,PAMA-seq
47482,Dinophyceae,10000000,0.0127237458323287,PAMA-seq
47483,Halieaceae,10000000,0.0050188273052621,PAMA-seq
47484,Rhopalidae,10000000,0.0055939920852473,PAMA-seq
47485,Microbacteriaceae,10000000,0.0098250959108581,PAMA-seq
47486,Debaryomycetaceae,10000000,0.0046054868834009,PAMA-seq
47487,Convolutidae,10000000,0.003268449375144,PAMA-seq
47488,Rickettsiaceae,10000000,0.0065715281927034,PAMA-seq
47489,Sphingomonadaceae,10000000,0.0086364594521195,PAMA-seq
47490,Coriobacteriaceae,10000000,0.0118281903115853,PAMA-seq
47491,Piskurozymaceae,10000000,0.0023180626950497,PAMA-seq
47492,AB3F14RJ3E10,10000000,0.0062355076815909,PAMA-seq
47493,Erythrobacteraceae,10000000,0.001267154344145,PAMA-seq
47494,Peptostreptococcaceae,10000000,0.0438814572331874,PAMA-seq
47495,SAR86 clade,10000000,0.0017694277792931,PAMA-seq
47496,Halomonadaceae,10000000,0.0257586989372753,PAMA-seq
47497,Chaetocerotaceae,10000000,0.0080146460036103,PAMA-seq
47498,Klebsormidiaceae,10000000,0.0066531808877563,PAMA-seq
47499,Streptomycetaceae,10000000,0.0589863223185769,PAMA-seq
47500,Ensiculiferaceae,10000000,0.0081039218043495,PAMA-seq
47501,SAR116 clade,10000000,0.0085862653124636,PAMA-seq
47502,Crocinitomicaceae,10000000,0.0033833928895355,PAMA-seq
47503,ZD0405,10000000,0.0042354213413786,PAMA-seq
47504,Methanosaetaceae,10000000,0.0090532946796155,PAMA-seq
47505,Streptococcaceae,10000000,0.0042881307461353,PAMA-seq
47506,Chitinophagaceae,10000000,0.0125993274721131,PAMA-seq
47507,Novel Clade 10,10000000,0.0069775750993831,PAMA-seq
47508,Arenicellaceae,10000000,0.0073181884431909,PAMA-seq
47509,Ruminococcaceae,10000000,0.0193142623077026,PAMA-seq
47510,Pseudohongiellaceae,10000000,0.0093685052680953,PAMA-seq
47511,Planctomycetaceae,10000000,0.0098927206792891,PAMA-seq
47512,Methanobacteriaceae,10000000,0.0290078689023829,PAMA-seq
47513,Sordariaceae,10000000,0.0066144394721371,PAMA-seq
47514,Xanthobacteraceae,10000000,0.0125708470045871,PAMA-seq
47515,Salinisphaeraceae,10000000,0.011929701101409,PAMA-seq
47516,Candidatus,10000000,0.0093363844656204,PAMA-seq
47517,Verrucomicrobiaceae,10000000,0.007921871527084,PAMA-seq
47518,Zygnematophyceae,10000000,0.0065996333502268,PAMA-seq
47519,Vibrionaceae,10000000,0.0070968317289392,PAMA-seq
47520,Cyclobacteriaceae,10000000,0.0066088825243137,PAMA-seq
47521,Xylariaceae,10000000,0.0098843625964897,PAMA-seq
47522,JTB255 marine benthic group,10000000,0.013500024787187,PAMA-seq
47523,Woeseiaceae,10000000,0.0199040252226785,PAMA-seq
47524,Rubritaleaceae,10000000,0.0077255564045497,PAMA-seq
47525,Paenibacillaceae,10000000,0.0183151269629699,PAMA-seq
47526,Flammeovirgaceae,10000000,0.0123539290132948,PAMA-seq
47527,Membracidae,10000000,0.0145025430204134,PAMA-seq
47528,uncultured gamma proteobacterium,10000000,0.0116328429681533,PAMA-seq
47529,Perlucidibacaceae,10000000,0.0070785504345275,PAMA-seq
47530,Desulfobacteraceae,10000000,0.0084032312968103,PAMA-seq
47531,Psychromonadaceae,10000000,0.0056302182648759,PAMA-seq
47532,Thermoplasmatales uncultured,10000000,0.0081366715072142,PAMA-seq
47533,Saprospiraceae,10000000,0.0093367929072179,PAMA-seq
47534,Pirellulaceae,10000000,0.0062117011842117,PAMA-seq
47535,RAD A,10000000,0.0087391497432655,PAMA-seq
47536,Tipulidae,10000000,0.0193895643248091,PAMA-seq
47537,Verrucariaceae,10000000,0.0046988330650093,PAMA-seq
47538,Methylophilaceae,10000000,0.0040151085012713,PAMA-seq
47539,Unknown Family,10000000,0.0076520147783057,PAMA-seq
47540,Litorivicinaceae,10000000,0.0080653888709442,PAMA-seq
47541,PB19,10000000,0.0111348554209312,PAMA-seq
47542,uncultured,10000000,0.0829356989598743,PAMA-seq
47543,Polycystinea,10000000,0.0144431598136543,PAMA-seq
47544,Prevotellaceae,10000000,0.06391476681944,PAMA-seq
47545,Desulfocapsaceae,10000000,0.0111876699682236,PAMA-seq
47546,Plagiogrammaceae,10000000,0.0115241917418451,PAMA-seq
47547,Shewanellaceae,10000000,0.0129349807890212,PAMA-seq
47548,Salinibacter,10000000,0.024565767169031,PAMA-seq
47549,Pseudomonadaceae,10000000,0.0394942031551052,PAMA-seq
47550,uncultured Actinomycetales bacterium  ,10000000,0.0284556018485348,PAMA-seq
47551,Bacteroidaceae,10000000,0.0229281893403164,PAMA-seq
47552,Hartmannellidae,10000000,0.0115304957591748,PAMA-seq
47553,Bacteriovoracaceae,10000000,0.0090950971746528,PAMA-seq
47554,Semaeostomeae,10000000,0.0029599569688696,PAMA-seq
47555,Sva1033,10000000,0.0211633542754563,PAMA-seq
47556,Soritidae,10000000,0.0062307334222955,PAMA-seq
47557,uncultured organism   ,10000000,0.0314444283854389,PAMA-seq
47558,Selenidiidae,10000000,0.0100941288656477,PAMA-seq
47559,Eucestoda,10000000,0.0087387508222938,PAMA-seq
47560,Rhabdocoela,10000000,0.0098355214709853,PAMA-seq
47561,Litoricolaceae,10000000,0.0185479281534045,PAMA-seq
47562,Staphylococcaceae,10000000,0.0103073909151547,PAMA-seq
47563,Desulfosarcinaceae,10000000,0.0113909333784933,PAMA-seq
47564,Spongiibacteraceae,10000000,0.0109805404792616,PAMA-seq
47565,Ulnariaceae,10000000,0.0070676093395547,PAMA-seq
47566,PeM15,10000000,0.0114481337248833,PAMA-seq
47567,Burkholderiaceae,10000000,0.0093111946549285,PAMA-seq
47568,Succinivibrionaceae,10000000,0.0149675373918887,PAMA-seq
47569,Bacillaceae,10000000,0.0456747425752087,PAMA-seq
47570,Thraustochytriaceae,10000000,0.0258552273751278,PAMA-seq
47571,Maxillopoda,10000000,0.0142102607984714,PAMA-seq
47572,NS11-12 marine group,10000000,0.0199799400385828,PAMA-seq
47573,Methylobacteriaceae,10000000,0.0246307452677112,PAMA-seq
47574,Ramicandelaberaceae,10000000,0.0087542228424393,PAMA-seq
47575,NS9 marine group,10000000,0.0072146955349146,PAMA-seq
47576,Surface 1,10000000,0.0360363728291138,PAMA-seq
47577,OM182 clade,10000000,0.0105982028081658,PAMA-seq
47578,uncultured haptophyte   ,10000000,0.014269358042082,PAMA-seq
47579,Loxodidae,10000000,0.0136091490605127,PAMA-seq
47580,Puniceicoccaceae,10000000,0.0190571567113968,PAMA-seq
47581,Desulfobulbaceae,10000000,0.0245918715254101,PAMA-seq
47582,Dactylopodida,10000000,0.0127969933817655,PAMA-seq
47583,uncultured marine eukaryote  ,10000000,0.0136056010309823,PAMA-seq
47584,Rikenellaceae,10000000,0.0691706023867321,PAMA-seq
47585,Kangiellaceae,10000000,0.0214330037436353,PAMA-seq
47586,Lygaeidae,10000000,0.0088725958637762,PAMA-seq
47587,Ectothiorhodospiraceae,10000000,0.0057480212424749,PAMA-seq
47588,Endogonaceae,10000000,0.016821711842071,PAMA-seq
47589,Prostomatea,10000000,0.0218382705180521,PAMA-seq
47590,Lachnospiraceae,10000000,0.015956446600059,PAMA-seq
47591,Placidae,10000000,0.0138925170836589,PAMA-seq
47592,Palpata,10000000,0.0556635754614995,PAMA-seq
47593,Cytophagaceae,10000000,0.0316606209966246,PAMA-seq
47594,Sedimenticolaceae,10000000,0.043459833339742,PAMA-seq
47595,JGI 0000069-P22,10000000,0.0126244494839074,PAMA-seq
47596,Cryptomonadaceae,10000000,0.029506696343882,PAMA-seq
47597,Mitochondria,10000000,0.1135401946769703,PAMA-seq
47598,Diplonemidae,10000000,0.0149045888930137,PAMA-seq
47599,uncultured bacterium   ,10000000,0.0380199285356108,PAMA-seq
47600,Rhodospirillaceae,10000000,0.0148786701859753,PAMA-seq
47601,Acetobacteraceae,10000000,0.0201606110679924,PAMA-seq
47602,Vampyrellidae,10000000,0.0066035352847131,PAMA-seq
47603,Euphorbiaceae,10000000,0.0100743773257205,PAMA-seq
47604,Nitrincolaceae,10000000,0.0159209159147142,PAMA-seq
47605,Spirosomaceae,10000000,0.0165889198184266,PAMA-seq
47606,Lactobacillaceae,10000000,0.0434633848387931,PAMA-seq
47607,Gnathostomata,10000000,0.0227861099027825,PAMA-seq
47608,Boryaceae,10000000,0.0898575386601753,PAMA-seq
47609,Euglenozoa,10000000,0.0193773280900545,PAMA-seq
47610,uncultured proteobacterium  ,10000000,0.015291414753087,PAMA-seq
47611,Ancylistaceae,10000000,0.0049475789926574,PAMA-seq
47612,Porphyromonadaceae,10000000,0.0362075473879379,PAMA-seq
47613,Fulvivirgaceae,10000000,0.0239439389677425,PAMA-seq
47614,Trypanosomatidae,10000000,0.0190703218116806,PAMA-seq
47615,Dendrocerotaceae,10000000,0.0172980277153816,PAMA-seq
47616,Dorylaimia,10000000,0.0155163268923052,PAMA-seq
47617,Euglenaceae,10000000,0.0071414952332712,PAMA-seq
47618,OM1 clade,10000000,0.0194592394582026,PAMA-seq
47619,Bernardetiaceae,10000000,0.0160556905769149,PAMA-seq
47620,Salpingoecidae,10000000,0.0143039008896451,PAMA-seq
47621,Sphingobacteriaceae,10000000,0.1171912866622957,PAMA-seq
47622,Oleiphilaceae,10000000,0.0090679988222293,PAMA-seq
47623,Clade I,10000000,0.0206822063136132,PAMA-seq
47624,uncultured bacterium ,10000000,0.0187122515651162,PAMA-seq
47625,Vorticellidae,10000000,0.0204831631781796,PAMA-seq
47626,Protoperidiniaceae,10000000,0.1321950086618278,PAMA-seq
47627,Sandaracinaceae,10000000,0.0364384007512728,PAMA-seq
47628,Paraliaceae,10000000,0.0141739117641798,PAMA-seq
47629,Enterobacteriaceae,10000000,0.3088169565998229,PAMA-seq
47630,Phycisphaeraceae,10000000,0.0349778644917733,PAMA-seq
47631,Myristicaceae,10000000,0.057911509544451,PAMA-seq
47632,MWH-UniP1 aquatic group,10000000,0.0425801809003326,PAMA-seq
47633,AB1,10000000,0.022181579420747,PAMA-seq
47634,Propionibacteriaceae,10000000,0.0320239760303186,PAMA-seq
47635,Phyllobacteriaceae,10000000,0.0180362901575937,PAMA-seq
47636,Rictus,10000000,0.0136181890611515,PAMA-seq
47637,Spirochaetaceae,10000000,0.0602027362925389,PAMA-seq
47638,Marine Benthic Group D and,10000000,0.0166008444263553,PAMA-seq
47639,OM190,10000000,0.0128738172693753,PAMA-seq
47640,env.OPS 17,10000000,0.0193786350359939,PAMA-seq
47641,uncultured Chytridiomycota  ,10000000,0.0076992151973997,PAMA-seq
47642,Campylobacteraceae,10000000,0.0212869053991798,PAMA-seq
47643,Erysipelotrichaceae,10000000,0.315069667393923,PAMA-seq
47644,Aspergillaceae,10000000,0.0053963212526196,PAMA-seq
47645,Monopisthocotylea,10000000,0.0317528872244516,PAMA-seq
47646,Ilumatobacteraceae,10000000,0.0263740838919993,PAMA-seq
47647,Sphaerozoidae,10000000,0.0343836391814153,PAMA-seq
47648,Chromatiaceae,10000000,0.0322994855128962,PAMA-seq
47649,B2M28,10000000,0.0240652339655992,PAMA-seq
47650,Thiotrichaceae,10000000,0.1107473460230653,PAMA-seq
47651,Gemmataceae,10000000,0.0191896962735441,PAMA-seq
47652,Francisellaceae,10000000,0.0245073895958807,PAMA-seq
47653,Halobacteriaceae,10000000,0.0196570364104514,PAMA-seq
47654,Acidimicrobiaceae,10000000,0.0208136100595854,PAMA-seq
47655,AEGEAN-169 marine group,10000000,0.0097152279573714,PAMA-seq
47656,Alismataceae,10000000,0.0118015973325745,PAMA-seq
47657,Bacteroidales S24-7 group,10000000,0.0248931566123433,PAMA-seq
47658,Hyphomonadaceae,10000000,0.0214333350368061,PAMA-seq
47659,Leptothecata,10000000,0.025936974415976,PAMA-seq
47660,Fokiniaceae,10000000,0.0140223612492933,PAMA-seq
47661,Scolecida,10000000,0.0377751336037827,PAMA-seq
47662,Fagaceae,10000000,0.0120016439952877,PAMA-seq
47663,SM2D12,10000000,0.0299244842643355,PAMA-seq
47664,Dileptidae,10000000,0.0166569727805285,PAMA-seq
47665,Ephelotidae,10000000,0.0360882422103151,PAMA-seq
47666,BS-K-E9,10000000,0.013604956805579,PAMA-seq
47667,Opiliones,10000000,0.0733153426124032,PAMA-seq
47668,Beijerinckiaceae,10000000,0.1911006664975132,PAMA-seq
47669,Alcanivoracaceae,10000000,0.1659487997498394,PAMA-seq
47670,Rhodospirillales Candidatus Alysiosphaera,10000000,0.063191023329855,PAMA-seq
47671,HOC36,10000000,0.0212152453231112,PAMA-seq
47672,Nocardioidaceae,10000000,0.0232193898641191,PAMA-seq
47673,Anaerolineaceae,10000000,0.0820030316589942,PAMA-seq
47674,Philasteridae,10000000,0.0110145732633243,PAMA-seq
47675,Cellvibrionaceae,10000000,0.0205337127533506,PAMA-seq
47676,Hyphomicrobiaceae,10000000,0.0392367353539773,PAMA-seq
47677,Candidatus Actinomarinaceae,10000000,0.0138802359708685,PAMA-seq
47678,Rhodothermaceae,10000000,0.0102849791886668,PAMA-seq
47679,Magnoliophyta,10000000,0.0171813886667912,PAMA-seq
47680,Aphelenchoididae,10000000,0.0139078550804152,PAMA-seq
47681,DEV007,10000000,0.0317788900411526,PAMA-seq
47682,Mycobacteriaceae,10000000,0.0276797767319129,PAMA-seq
47683,Mamiellophyceae,10000000,0.0183944998519503,PAMA-seq
47684,Methanosarcinaceae,10000000,0.0124361691915556,PAMA-seq
47685,Hydroidolina,10000000,0.0401548093589977,PAMA-seq
47686,Auriscalpiaceae,10000000,0.0451702142226246,PAMA-seq
47687,Pseudonocardiaceae,10000000,0.0491592312045136,PAMA-seq
47688,Mycoplasmataceae,10000000,0.0469255265268361,PAMA-seq
47689,Marine Group II,10000000,0.0386418275822627,PAMA-seq
47690,Lentisphaeraceae,10000000,0.0416429401914238,PAMA-seq
47691,Fusobacteriaceae,10000000,0.0289755639705483,PAMA-seq
47692,01D2Z36,10000000,0.2169915602642578,PAMA-seq
47693,Amphifilaceae,10000000,0.0182505146624481,PAMA-seq
47694,Rubrivirga,10000000,0.0498001662163564,PAMA-seq
47695,Gemmatimonadaceae,10000000,0.0354091198407102,PAMA-seq
47696,Oithonidae,10000000,0.049762616981161,PAMA-seq
47697,Pylochelidae,10000000,0.2070025179549973,PAMA-seq
47698,Roseobacteraceae,10000000,0.0562692094593478,PAMA-seq
47699,Methyloligellaceae,10000000,0.0461993879532227,PAMA-seq
47700,Choreotrichia,10000000,0.0384681329075831,PAMA-seq
47701,Simkaniaceae,10000000,0.043993686579144,PAMA-seq
47702,Lewinellaceae,10000000,0.0365816433586237,PAMA-seq
47703,Triuridaceae,10000000,0.0137710649952656,PAMA-seq
47704,Pythiaceae,10000000,0.10765634042163,PAMA-seq
47705,Nitrospiraceae,10000000,0.0195588810725758,PAMA-seq
47706,Helicobacteraceae,10000000,0.0293270232850925,PAMA-seq
47707,Erysiphales,10000000,0.0247411135460397,PAMA-seq
47708,Geminicoccaceae,10000000,0.0130039586305379,PAMA-seq
47709,FamilyII,10000000,0.0366375956539547,PAMA-seq
47710,Conoidasida,10000000,0.0144138961119621,PAMA-seq
47711,Mrakiaceae,10000000,0.0334417656674544,PAMA-seq
47712,Oligoflexaceae,10000000,0.0181347377546314,PAMA-seq
47713,uncultured fungus  ,10000000,0.0276744256604725,PAMA-seq
47714,Aeromonadaceae,10000000,0.0561434830112738,PAMA-seq
47715,Oxalobacteraceae,10000000,0.0260160208134909,PAMA-seq
47716,Hymenobacteraceae,10000000,0.0251718513892353,PAMA-seq
47717,Rhizobiales Incertae Sedis,10000000,0.0174014307959801,PAMA-seq
47718,Kiloniellaceae,10000000,0.0427938239106396,PAMA-seq
