,genus,read count,relative error
23704,Bangiopsis,10M,0.1814436846506058
23705,Finegoldia,10M,0.2252769665309031
23706,Trabulsiella,10M,0.2347262634065101
23707,Tirmania,10M,0.2347262634065101
23708,Planomicrobium,10M,0.10509693093291897
23709,Rubritepida,10M,0.11664236870396083
23710,Marinilactibacillus,10M,0.4223534824015895
23711,Desulfonauticus,10M,0.1176470588235294
23712,Oceanithermus,10M,0.30618621784789724
23713,Kineosphaera,10M,0.15713484026367724
23714,Acaromyces,10M,0.12867438609987122
23715,Sellaphora,10M,0.060773712546276386
23716,Cyphellophora,10M,0.06804138174397716
23717,Candidatus Portiera,10M,0.11664236870396084
23718,Thermodesulfatator,10M,0.12831215276115865
23719,Geosmithia,10M,0.23472626340651012
23720,Crinalium,10M,0.20058879684061964
23721,Myceligenerans,10M,0.12867438609987114
23722,Chlorobaculum,10M,0.09114587403034027
23723,Lebetimonas,10M,0.17516155155486493
23724,Flagelloscypha,10M,0.15252190778324748
23725,Nicoletella,10M,0.36885555678165877
23726,Izziella,10M,0.4330127018922193
23727,Pseudourostyla,10M,0.3529411764705882
23728,Anncaliia,10M,0.2015636016329133
23729,Friedmanniomyces,10M,0.17074997966487598
23730,Turneriella,10M,0.1713114431358169
23731,Tuberibacillus,10M,0.282842712474619
23732,Propionicicella,10M,0.1823211376388292
23733,Caldimicrobium,10M,0.14184105300093897
23734,Adlercreutzia,10M,0.03508771929824565
23735,Hassalia,10M,0.3529411764705883
23736,Ornithinibacillus,10M,0.09523809523809527
23737,Dimeregramma,10M,0.32849715297901405
23738,Vulcanibacillus,10M,0.4
23739,Umezawaea,10M,0.18601633295108108
23740,Brockmanniella,10M,0.20412414523193148
23741,Salisaeta,10M,0.09191300234460847
23742,Cellulosilyticum,10M,0.30056635882018096
23743,Orbus,10M,0.26600681455597813
23744,Guyanagaster,10M,0.15713484026367727
23745,Necropsobacter,10M,0.3535533905932738
23746,Tothia,10M,0.4
23747,Fortiea,10M,0.2252769665309031
23748,Funneliformis,10M,0.09147671790179417
23749,Auritidibacter,10M,0.282842712474619
23750,Nitrolancea,10M,0.5383819020581655
23751,Pluralibacter,10M,0.0883883476483184
23752,Parastagonospora,10M,0.08164965809277265
23753,Ardenticatena,10M,0.32354782581913066
23754,Allocatelliglobosispora,10M,0.24325212770525997
23755,Aminivibrio,10M,0.25301113002369385
23756,Parvibacter,10M,0.2945929562327194
23757,Spinactinospora,10M,0.2530111300236938
23758,Ferriphaselus,10M,0.07105898933873486
23759,Tepidibacillus,10M,0.36577957070936534
23760,Tilletiopsis,10M,0.2028602064833949
23761,Pseudocitrobacter,10M,0.11764705882352942
23762,Candidatus Nucleicultrix,10M,0.1760901812651248
23763,Methylacidimicrobium,10M,0.04536092116265143
23764,Rouxiella,10M,0.049736473130199375
23765,Candidatus Chloroploca,10M,0.03289688207089648
23766,Acidithrix,10M,0.11578475441762258
23767,Mucinivorans,10M,0.19861453057473935
23768,Asinibacterium,10M,0.3553271320829744
23769,Dactylonectria,10M,0.19638608176993516
23770,Sanguibacteroides,10M,0.20412414523193154
23771,Mesocricetibacter,10M,0.2737712372315721
23772,Falsochrobactrum,10M,0.06815050620855635
23773,Franconibacter,10M,0.27850013800679907
23774,Thermorudis,10M,0.17142857142857149
23775,Herbinix,10M,0.08510463180056337
23776,Novibacillus,10M,0.4145501801372807
23777,Monodopsis,10M,0.032786885245901606
23778,Egibacter,10M,0.08695652173913043
23779,Paramesorhizobium,10M,
23780,Mobilisporobacter,10M,0.2252769665309031
23781,Dissulfurirhabdus,10M,0.11785113019775786
23782,Raineyella,10M,0.3081565075620714
23783,Acidipropionibacterium,10M,0.19598157859737703
23784,Pseudactinotalea,10M,0.15873015873015872
23785,Floricoccus,10M,0.43281384415411206
23786,Aquidulcibacter,10M,0.2697173823346804
23787,Mixta,10M,0.14634146341463417
23788,Thermoleptolyngbya,10M,0.28571428571428575
23789,Neotessella,10M,0.23556208657378389
23790,Candidatus Viridilinea,10M,0.04793545673187772
23791,Aquella,10M,0.24444947432076714
23792,Petrocella,10M,0.19861453057473935
23793,Galactobacter,10M,0.13518379100385772
23794,Oleisolibacter,10M,0.1798737630593165
23795,Candidatus Reidiella,10M,0.10526315789473684
23796,Companilactobacillus,10M,0.08955223880597014
23797,Paucilactobacillus,10M,0.32025630761017426
23798,Desulfolutivibrio,10M,0.16110378285958224
23799,Pedococcus,10M,0.08230482542939437
23800,Natronogracilivirgula,10M,0.06620484352491308
23801,Jejubacter,10M,0.11184939904104818
23802,Sutcliffiella,10M,0.1506131137016415
23803,Candidatus Formimonas,10M,0.11785113019775796
23804,Breznakiella,10M,0.43401111848606955
23805,Desulfoscipio,10M,0.13953488372093023
23806,Metallococcus,10M,0.17142857142857146
23807,Sandaracinobacteroides,10M,0.15214515486254615
23808,Veronia,10M,0.0735413409341484
23809,Paracholeplasma,10M,0.11764705882352948
23810,Dictyoglomus,10M,0.2449489742783178
23811,Tatlockia,10M,0.060789022714688126
23812,Eikenella,10M,0.10579893968211636
23813,Ruminobacter,10M,0.2252769665309031
23814,Dichelobacter,10M,0.33554819712314443
23815,Acidaminococcus,10M,0.19626135258506328
23816,Thiovulum,10M,0.43401111848606955
23817,Chloroflexus,10M,0.1456798087922095
23818,Trichodesmium,10M,0.40824829046386296
23819,Desulfotomaculum,10M,0.20203050891044214
23820,Thermodesulfobacterium,10M,0.04618802153517011
23821,Actinopolyspora,10M,0.0427666866066389
23822,Mobiluncus,10M,0.18236706814406436
23823,Methanohalophilus,10M,0.1982539047110603
23824,Methanococcus,10M,0.21397579292615482
23825,Methanomicrobium,10M,0.37806525010020875
23826,Halococcus,10M,0.17213259316477406
23827,Methanosphaera,10M,0.1320589114146673
23828,Methanohalobium,10M,0.4
23829,Acetonema,10M,0.18236706814406436
23830,Heliobacterium,10M,0.1958084466357259
23831,Brochothrix,10M,0.1818181818181818
23832,Gracilaria,10M,0.10942024088643865
23833,Rhodymenia,10M,0.2222222222222222
23834,Crypthecodinium,10M,0.425523159002817
23835,Pylaiella,10M,0.38717099668055127
23836,Alexandrium,10M,0.13767050535273387
23837,Mallomonas,10M,0.26646935501059643
23838,Zygosaccharomyces,10M,0.22222222222222224
23839,Debaryomyces,10M,0.29607193863806863
23840,Kockovaella,10M,0.20203050891044216
23841,Leptosphaeria,10M,0.03711348095126031
23842,Epichloe,10M,0.2721655269759086
23843,Cryphonectria,10M,0.1818181818181818
23844,Sclerotinia,10M,0.17633156613686046
23845,Morchella,10M,0.1864156650684136
23846,Paxillus,10M,0.1649572197684645
23847,Rhinocladiella,10M,0.3464101615137755
23848,Giardia,10M,0.399444637010897
23849,Dactylococcopsis,10M,0.2343647041398342
23850,Heterobasidion,10M,0.09340752270793548
23851,Ascoidea,10M,0.141841053000939
23852,Ahnfeltia,10M,0.40824829046386296
23853,Cercospora,10M,0.128564869306645
23854,Mastocarpus,10M,0.24000000000000005
23855,Amphibacillus,10M,0.3054152315272341
23856,Calocera,10M,0.18236706814406436
23857,Tolypocladium,10M,0.35954213213893327
23858,Psalteriomonas,10M,
23859,Callophyllis,10M,
23860,Melanthalia,10M,0.2857142857142857
23861,Fragilaria,10M,0.2267120136045349
23862,Coriobacterium,10M,0.3464101615137755
23863,Leucoagaricus,10M,0.40184120650821953
23864,Labyrinthula,10M,0.2222222222222222
23865,Macrophomina,10M,0.5163977794943222
23866,Arthrospira,10M,0.1360827634879543
23867,Bilophila,10M,0.0671878672109711
23868,Saccharomycodes,10M,0.38562709262753825
23869,Tuber,10M,0.31578947368421056
23870,Isochrysis,10M,0.15188169985127126
23871,Thermocrispum,10M,0.1754513032177728
23872,Glaucocystis,10M,0.10509693093291897
23873,Neolentinus,10M,0.48507125007266594
23874,Euglypha,10M,0.5254846546645949
23875,Bondarzewia,10M,
23876,Hericium,10M,0.34815531191139565
23877,Sparassis,10M,0.5254846546645949
23878,Actinosynnema,10M,0.3896230577298642
23879,Daldinia,10M,0.1531883372410141
23880,Vittaforma,10M,0.3058421769114959
23881,Wilcoxina,10M,0.1632993161855452
23882,Geotrichum,10M,0.2309401076758503
23883,Johnsonella,10M,
23884,Caloramator,10M,0.09897433186107868
23885,Vischeria,10M,0.2721655269759086
23886,Nadsonia,10M,0.19861453057473935
23887,Entomoplasma,10M,0.6210273191490666
23888,Halocella,10M,0.0888231183368655
23889,Dethiosulfovibrio,10M,0.1801387602887171
23890,Ascodesmis,10M,0.21980537796523764
23891,Trichophaea,10M,0.24444947432076716
23892,Carteria,10M,0.2732520204255893
23893,Lauderia,10M,0.25531389540169014
23894,Rickenella,10M,0.28688765527462345
23895,Syntrophobotulus,10M,0.10497277621629558
23896,Phacotus,10M,0.40824829046386296
23897,Ankyra,10M,
23898,Pilimelia,10M,0.20464534579460444
23899,Propioniferax,10M,0.23971413866036168
23900,Scrippsiella,10M,0.20412414523193148
23901,Didymella,10M,0.31578947368421056
23902,Thelephora,10M,0.1154700538379252
23903,Aeropyrum,10M,0.42552315900281695
23904,Kytococcus,10M,0.1895818206223832
23905,Strombidium,10M,0.22527696653090312
23906,Vorticella,10M,0.34815531191139565
23907,Dehalococcoides,10M,0.2238260118873688
23908,Blidingia,10M,0.18002057495577392
23909,Borreliella,10M,0.34815531191139565
23910,Euhalothece,10M,0.16698131045565606
23911,Facklamia,10M,0.408248290463863
23912,Microdochium,10M,0.19861453057473935
23913,Coprothermobacter,10M,0.16650906221849357
23914,Nyctotherus,10M,0.15713484026367724
23915,Hygrophoropsis,10M,0.21650635094610962
23916,Terfezia,10M,0.18236706814406436
23917,Ferroplasma,10M,0.4330127018922193
23918,Caulerpa,10M,0.20689655172413796
23919,Craurococcus,10M,0.13333333333333333
23920,Heliorestis,10M,0.29132476206778735
23921,Antrodiella,10M,0.4330127018922193
23922,Steccherinum,10M,0.2309401076758503
23923,Methanofollis,10M,0.1649572197684645
23924,Aminobacterium,10M,0.25544949331095185
23925,Phlebiopsis,10M,0.5163977794943222
23926,Desemzia,10M,0.12830005981991685
23927,Pragia,10M,0.13394706883607319
23928,Formivibrio,10M,0.30717905911532184
23929,Eggerthella,10M,0.3042903097250923
23930,Leucogyrophana,10M,0.38490017945975047
23931,Mogibacterium,10M,0.19638608176993516
23932,Lasallia,10M,0.10526315789473684
23933,Ferribacterium,10M,0.10413649301792878
23934,Spumella,10M,0.15384615384615385
23935,Tetradesmus,10M,0.4
23936,Exserohilum,10M,0.2857142857142857
23937,Methanimicrococcus,10M,0.47140452079103173
23938,Bacidia,10M,0.2252769665309031
23939,Gymnopus,10M,0.10649955403405126
23940,Besnoitia,10M,0.11945177983233639
23941,Stemphylium,10M,0.36004114991154773
23942,Gomphonema,10M,0.5163977794943222
23943,Richelia,10M,0.13698630136986298
23944,Gelatoporia,10M,0.28688765527462345
23945,Massariosphaeria,10M,0.1665090622184936
23946,Thamnidium,10M,0.2608202654786505
23947,Methanomethylovorans,10M,0.21602468994692872
23948,Flintiella,10M,0.4
23949,Bostrychia,10M,0.11664236870396084
23950,Crepidotus,10M,0.16650906221849357
23951,Phaffia,10M,0.1531883372410141
23952,Galerina,10M,
23953,Dissoconium,10M,0.29701306567998836
23954,Clathrus,10M,0.4625924443258073
23955,Tetrapisispora,10M,0.15713484026367727
23956,Cytospora,10M,0.08164965809277265
23957,Bulleidia,10M,0.2857142857142857
23958,Bonamia,10M,0.282842712474619
23959,Olsenella,10M,0.11174521339154045
23960,Candidatus Xiphinematobacter,10M,0.2505764360892228
23961,Monomastix,10M,0.1982539047110603
23962,Acrosymphyton,10M,
23963,Microsporidium,10M,0.1818181818181818
23964,Methanothermobacter,10M,0.1632993161855452
23965,Phocoenobacter,10M,0.49442964807251333
23966,Dendrosporobacter,10M,0.23570226039551587
23967,Thermobispora,10M,0.20412414523193148
23968,Delphinella,10M,0.13205891141466733
23969,Myriangium,10M,0.35954213213893327
23970,Heliophilum,10M,0.2252769665309031
23971,Chilodonella,10M,0.11764705882352938
23972,Truncatella,10M,0.5592469952052408
23973,Anaeroglobus,10M,0.2857142857142857
23974,Phaeomoniella,10M,0.23472626340651012
23975,Nitophyllum,10M,
23976,Acremonium,10M,0.26490647141300877
23977,Eurychasma,10M,0.2857142857142857
23978,Hazenia,10M,
23979,Filobacillus,10M,0.5163977794943222
23980,Ureibacillus,10M,0.10327955589886444
23981,Radiofilum,10M,0.2309401076758503
23982,Caminicella,10M,0.29607193863806863
23983,Tokophrya,10M,
23984,Allobaculum,10M,0.4714045207910317
23985,Tetrapyrgos,10M,0.36885555678165877
23986,Coprinellus,10M,
23987,Varibaculum,10M,0.11226038684659181
23988,Hydropuntia,10M,0.2222222222222222
23989,Synedra,10M,0.33554819712314443
23990,Allofustis,10M,0.42552315900281695
23991,Okibacterium,10M,0.36885555678165877
23992,Methanosalsum,10M,0.2608202654786505
23993,Halomicrobium,10M,0.3464101615137755
23994,Rhabdonema,10M,0.1818181818181818
23995,Tepidibacter,10M,0.32184043751155766
23996,Fragilariforma,10M,0.31739681904634887
23997,Planktoniella,10M,0.32530002431617777
23998,Garciella,10M,0.4948716593053935
23999,Kofleria,10M,
24000,Xylanibacterium,10M,0.5592469952052408
24001,Halochlorococcum,10M,0.28867513459481287
24002,Propionicimonas,10M,0.29701306567998836
24003,Sphaerulina,10M,0.29701306567998836
24004,Thozetella,10M,0.16495721976846447
24005,Koliella,10M,0.1818181818181818
24006,Raphidiopsis,10M,
24007,Hydrogenivirga,10M,0.1360827634879543
24008,Mucispirillum,10M,0.1632993161855452
24009,Millisia,10M,0.33665016461206926
24010,Trichormus,10M,0.18181818181818182
24011,Dichotomaria,10M,
24012,Placoneis,10M,0.1818181818181818
24013,Laceyella,10M,0.22222222222222224
24014,Desulfitibacter,10M,0.10206207261596574
24015,Karstenula,10M,0.16650906221849357
24016,Macroventuria,10M,0.28867513459481287
24017,Halolactibacillus,10M,0.3283653455093769
24018,Petrimonas,10M,0.3535533905932738
24019,Cudoniella,10M,0.282842712474619
24020,Leptofauchea,10M,0.3464101615137755
24021,Neoasaia,10M,0.28688765527462345
24022,Avrainvillea,10M,
24023,Hyphodiscus,10M,0.4018412065082195
24024,Marsupiomonas,10M,0.10154468290078698
24025,Grosmannia,10M,0.5
24026,Lithomelissa,10M,
24027,Paracercomonas,10M,0.29607193863806863
24028,Nakaseomyces,10M,0.20203050891044216
24029,Epithele,10M,0.2857142857142857
24030,Coccobotrys,10M,
24031,Halalkalibacillus,10M,0.2721655269759086
24032,Desulfurispirillum,10M,0.2738501649292012
24033,Zasmidium,10M,0.2222222222222223
24034,Hydrocoleum,10M,0.12707334702760512
24035,Candidatus Ishikawaella,10M,0.13333333333333333
24036,Dicrateria,10M,
24037,Desulfovirgula,10M,0.16169041669088868
24038,Lactonifactor,10M,0.3871709966805513
24039,Humibacter,10M,0.2264554068289192
24040,Protodinium,10M,0.5471012044321932
24041,Scopulibacillus,10M,0.15252190778324748
24042,Ardissonea,10M,0.3073523659162638
24043,Komagataella,10M,0.34126614985083653
24044,Candidatus Clavichlamydia,10M,0.28688765527462345
24045,Pseudovirgaria,10M,0.08695652173913043
24046,Devriesea,10M,0.3529411764705882
24047,Ophiocordyceps,10M,0.11162911443718952
24048,Torrubiella,10M,0.28571428571428575
24049,Longilinea,10M,0.12765957446808515
24050,Leptolinea,10M,0.13603305288776132
24051,Sediminibacillus,10M,0.26490647141300877
24052,Chlamydomyzium,10M,
24053,Grammonema,10M,0.25531389540169014
24054,Methanolinea,10M,0.07698003589195009
24055,Zosterodasys,10M,
24056,Hyphopichia,10M,0.2530111300236938
24057,Candidatus Azobacteroides,10M,0.19861453057473935
24058,Lepidopterella,10M,0.2945929562327194
24059,Pseudochlorodesmis,10M,0.3464101615137755
24060,Paraprevotella,10M,0.09622504486493762
24061,Ettlia,10M,
24062,Lineolata,10M,0.12244897959183676
24063,Enterorhabdus,10M,0.40824829046386296
24064,Hydrogenoanaerobacterium,10M,0.48507125007266594
24065,Lacticigenium,10M,0.25531389540169014
24066,Ferrithrix,10M,0.2505764360892228
24067,Kosmotoga,10M,0.16417076847224937
24068,Haloglycomyces,10M,0.4714045207910317
24069,Anaerosporobacter,10M,0.2305275915245175
24070,Chelonobacter,10M,0.2332847374079217
24071,Alloactinosynnema,10M,0.2015636016329133
24072,Amniculicola,10M,0.08148315810692237
24073,Alkalibaculum,10M,0.31739681904634887
24074,Basfia,10M,0.0981976520775732
24075,Patellaria,10M,0.23030565563182256
24076,Anaerobacillus,10M,0.25255892031455285
24077,Gayliella,10M,
24078,Halarchaeum,10M,0.5773502691896257
24079,Millerozyma,10M,0.2804399183111246
24080,Scheffersomyces,10M,0.3547769252173352
24081,Yamadazyma,10M,0.5471012044321932
24082,Thermosporothrix,10M,0.2396772836593889
24083,Thermogemmatispora,10M,0.1928904337245963
24084,Syntrophaceticus,10M,0.1632993161855452
24085,Candidatus Zinderia,10M,
24086,Chryseomicrobium,10M,0.5163977794943222
24087,Bleakeleya,10M,0.20412414523193148
24088,Gibbsiella,10M,0.22671201360453497
24089,Flavonifractor,10M,0.16734760623459205
24090,Miniimonas,10M,0.2347262634065101
24091,Fontibacillus,10M,0.2188357807324855
24092,Strigomonas,10M,0.2028602064833949
24093,Urosolenia,10M,0.42552315900281695
24094,Trachydiscus,10M,0.5497474167490214
24095,Microthyrium,10M,0.15318833724101408
24096,Didymoeca,10M,0.4330127018922193
24097,Candidatus Moranella,10M,0.3157894736842106
24098,Purpureocillium,10M,0.21650635094610962
24099,Obba,10M,0.26490647141300877
24100,Thelonectria,10M,0.13333333333333333
24101,Salarchaeum,10M,0.20412414523193148
24102,Candidatus Photodesmus,10M,0.11296179796212769
24103,Parvamoeba,10M,0.425523159002817
24104,Ilyonectria,10M,0.10526315789473684
24105,Catelliglobosispora,10M,0.2252769665309031
24106,Methyloferula,10M,0.08510463180056337
24107,Borodinellopsis,10M,
24108,Proteiniclasticum,10M,0.1767766952966369
24109,Marininema,10M,0.2945929562327194
24110,Macellibacteroides,10M,0.23570226039551587
24111,Thermotomaculum,10M,0.2843521121115628
24112,Saprochaete,10M,0.19354838709677424
24113,Oceanotoga,10M,0.28284271247461906
24114,Haloarchaeobius,10M,
24115,Falsibacillus,10M,0.33554819712314443
24116,Meuniera,10M,0.3355481971231445
24117,Anaerosalibacter,10M,0.12830005981991682
24118,Polycladomyces,10M,0.2687703978919207
24119,Sinosporangium,10M,0.0427666866066389
24120,Intestinimonas,10M,0.29607193863806863
24121,Thermoactinospora,10M,0.20412414523193148
24122,Halomicroarcula,10M,0.38490017945975047
24123,Dissulfuribacter,10M,0.16597653257732306
24124,Fonticella,10M,0.4575657233497424
24125,Longimycelium,10M,0.1531883372410141
24126,Natranaerovirga,10M,0.10497277621629558
24127,Modicella,10M,0.46153846153846156
24128,Timonella,10M,0.06896551724137931
24129,Candidatus Soleaferrea,10M,0.2857142857142857
24130,Enorma,10M,0.39267672624930106
24131,Galbitalea,10M,0.16169041669088863
24132,Verruconis,10M,0.0981976520775732
24133,Thermolongibacillus,10M,0.4
24134,Neosynechococcus,10M,0.17677669529663687
24135,Kamptonema,10M,0.13602720816272096
24136,Intestinibacter,10M,0.2945929562327194
24137,Nguyenibacter,10M,0.282842712474619
24138,Thermosulfurimonas,10M,0.1440164599646191
24139,Ellerbeckia,10M,0.2945929562327194
24140,Urosoma,10M,0.4330127018922193
24141,Holdemanella,10M,0.35355339059327373
24142,Faecalicoccus,10M,0.2721655269759086
24143,Salinispira,10M,0.3058703355013876
24144,Allosalinactinospora,10M,0.1360827634879543
24145,Pseudothermotoga,10M,
24146,Allonocardiopsis,10M,0.316227766016838
24147,Aquibacillus,10M,0.09622504486493762
24148,Cricetibacter,10M,0.1665090622184936
24149,Siccibacter,10M,0.10497277621629558
24150,Seleniivibrio,10M,0.26718896030409445
24151,Texcoconibacillus,10M,0.38490017945975047
24152,Thermocatellispora,10M,0.15384615384615383
24153,Actinotignum,10M,0.10206207261596574
24154,Bombella,10M,0.1754513032177728
24155,Marinithermofilum,10M,0.3253000243161777
24156,Sphagnurus,10M,
24157,Gorillibacterium,10M,0.2191227367859087
24158,Paenarthrobacter,10M,0.07170618479335061
24159,Chania,10M,0.10497277621629558
24160,Terracidiphilus,10M,0.21469025630012928
24161,Hathewaya,10M,0.20699792546501017
24162,Fermentimonas,10M,0.28611042356236716
24163,Dasycladus,10M,0.6666666666666666
24164,Youhaiella,10M,
24165,Longimonas,10M,0.11353134489128945
24166,Halostella,10M,0.4564354645876384
24167,Coeloseira,10M,0.5454545454545455
24168,Pseudobacter,10M,0.27004660721443474
24169,Pajaroellobacter,10M,0.42552315900281695
24170,Paramaledivibacter,10M,0.5254846546645949
24171,Saitozyma,10M,0.14380637019563333
24172,Candidatus Tokpelaia,10M,0.12883618528074428
24173,Candidatus Doolittlea,10M,0.5163977794943222
24174,Candidatus Hoaglandella,10M,0.2945929562327194
24175,Parageobacillus,10M,0.2396772836593889
24176,Diutina,10M,0.4615384615384617
24177,Sediminispirochaeta,10M,0.03773584905660373
24178,Melanothamnus,10M,
24179,Cuneatibacter,10M,0.38490017945975047
24180,Thermothelomyces,10M,0.2857142857142857
24181,Oharaeibacter,10M,
24182,Desnuesiella,10M,0.2309401076758503
24183,Senegalia,10M,0.43204937989385733
24184,Anaeromicrobium,10M,0.2013289182738867
24185,Viridothelium,10M,0.32530002431617777
24186,Haematomicrobium,10M,0.19354838709677422
24187,Iningainema,10M,0.2163273934252045
24188,Angelakisella,10M,0.2945929562327194
24189,Merdibacter,10M,0.13333333333333333
24190,Rubeoparvulum,10M,0.1818181818181818
24191,Lacunisphaera,10M,0.14634146341463417
24192,Xylanibacillus,10M,0.10206207261596574
24193,Millionella,10M,0.06278210542664511
24194,Marasmitruncus,10M,0.0888231183368655
24195,Faecalicatena,10M,0.06792356108113244
24196,Mangrovihabitans,10M,0.29607193863806863
24197,Dasyclonium,10M,
24198,Mongoliimonas,10M,0.058918591246543896
24199,Guyparkeria,10M,0.05891859124654388
24200,Gellertiella,10M,0.17573048283770898
24201,Aneumastus,10M,0.16236203086603762
24202,Aquicoccus,10M,0.11764705882352942
24203,Myxacorys,10M,0.08148315810692237
24204,Galactobacillus,10M,0.5773502691896257
24205,Thermostaphylospora,10M,0.28688765527462345
24206,Epidermidibacterium,10M,0.2191227367859087
24207,Hydrosilicon,10M,
24208,Candidatus Sulfotelmatomonas,10M,0.32126955043705324
24209,Phytocercomonas,10M,0.13333333333333333
24210,Limnobaculum,10M,0.14184105300093897
24211,Marinitenerispora,10M,0.34815531191139565
24212,Jaagichlorella,10M,0.38490017945975047
24213,Thermoclostridium,10M,0.0671878672109711
24214,Pseudoarcobacter,10M,0.02968766225601052
24215,Lucifera,10M,0.20203050891044214
24216,Desulfocurvibacter,10M,0.25495838736839693
24217,Candidatus Syntrophosphaera,10M,0.4714045207910317
24218,Candidatus Acidulodesulfobacterium,10M,0.2013289182738867
24219,Candidatus Dormibacter,10M,0.2396772836593889
24220,Candidatus Cytomitobacter,10M,0.24000000000000005
24221,Cafileria,10M,0.3464101615137755
24222,Candidatus Magnetaquicoccus,10M,0.08882311833686546
24223,Pradoshia,10M,0.2857142857142857
24224,Longirhabdus,10M,0.1160517706371319
24225,Dulcicalothrix,10M,0.39999999999999997
24226,Edaphovirga,10M,0.2534120894409537
24227,Paracnuella,10M,0.2505764360892228
24228,Ephemeroptericola,10M,0.1359223300970874
24229,Vaginisenegalia,10M,
24230,Gudongella,10M,0.2396772836593889
24231,Rariglobus,10M,0.08673339444545038
24232,Allorhizocola,10M,0.27755546659548436
24233,Enterocloster,10M,0.11198853296130708
24234,Scandinavium,10M,0.36056560925716025
24235,Antribacter,10M,0.19709829178740845
24236,Candidatus Vesicomyosocius,10M,0.42632747530320453
24237,Peptacetobacter,10M,0.2062656541961252
24238,Candidatus Manganitrophus,10M,0.15061311370164152
24239,Boudabousia,10M,0.24494897427831785
24240,Bowdeniella,10M,0.05128205128205128
24241,Latilactobacillus,10M,0.08906298676803147
24242,Candidatus Aquirickettsiella,10M,0.2167759489259634
24243,Sarcopeltis,10M,
24244,Calidifontibacillus,10M,0.20286020648339487
24245,Candidatus Limnocylindrus,10M,0.5163977794943222
24246,Lederbergia,10M,0.19518001458970669
24247,Jinshanibacter,10M,0.16236203086603762
24248,Pelomicrobium,10M,0.28747978728803447
24249,Berryella,10M,0.42552315900281695
24250,Velocimicrobium,10M,0.4330127018922193
24251,Capillibacterium,10M,0.18236706814406436
24252,Alteribacter,10M,0.2396772836593889
24253,Zafaria,10M,0.28688765527462345
24254,Gottfriedia,10M,0.16495721976846447
24255,Siminovitchia,10M,0.31878250177897977
24256,Atribacter,10M,0.1818181818181818
24257,Pseudobdellovibrio,10M,0.4223534824015896
24258,Spongiactinospora,10M,0.06451612903225806
24259,Psittacicella,10M,0.06471690422564413
24260,Terrihabitans,10M,0.1573125745589988
24261,Candidatus Mesenet,10M,0.4109404892393573
24262,Allocoleopsis,10M,0.17830207726620903
24263,Sinanaerobacter,10M,0.3298484500494129
24264,Pengzhenrongella,10M,0.28867513459481287
24265,Pusillimonas (ex Kitahara et al. 2021),10M,
24266,Parenemella,10M,0.3054152315272341
24267,Candidatus Aquicultor,10M,0.03921568627450984
24268,Megalodesulfovibrio,10M,0.1160517706371319
24269,Candidatus Magnetominusculus,10M,0.17142857142857149
24270,Natranaeroarchaeum,10M,0.38490017945975047
24271,Natronosporangium,10M,0.32921207801740715
24272,Oxobacter,10M,0.2385061614281595
24273,Dimargaris,10M,0.17718429716424697
24274,Haploplasma,10M,0.04802921064280741
24275,Phytomonas,10M,0.07225864964198776
24276,Ewingella,10M,0.2591402300862615
24277,Aureoumbra,10M,0.10271883585402378
24278,Microvirgula,10M,0.14746068203431204
24279,Quatrionicoccus,10M,0.08695652173913046
24280,Yaniella,10M,0.18181818181818182
24281,Stenoxybacter,10M,0.15419748144193574
24282,Thermasporomyces,10M,0.11825897507244507
24283,Limnochorda,10M,0.15214515486254612
24284,Corticibacterium,10M,0.2037706832433974
24285,Psychromicrobium,10M,0.3547769252173352
24286,Abditibacterium,10M,0.10154468290078698
24287,Desulfofarcimen,10M,0.24753555525477872
24288,Candidatus Termititenax,10M,0.10526315789473684
24289,Levilactobacillus,10M,0.2252769665309031
24290,Weizmannia,10M,0.23452078799117154
24291,Candidatus Denitrolinea,10M,0.1986145305747393
24292,Protohalopteris,10M,0.26490647141300877
24293,Renibacterium,10M,0.5254846546645949
24294,Microtetraspora,10M,0.07422696190252054
24295,Thermococcus,10M,0.2738404075656646
24296,Methanoplanus,10M,0.12830005981991682
24297,Prototheca,10M,0.20203050891044216
24298,Ceratocystis,10M,0.18181818181818185
24299,Phanerochaete,10M,0.17213259316477406
24300,Toxoplasma,10M,0.1855978039835608
24301,Sporothrix,10M,0.10206207261596574
24302,Gloeophyllum,10M,0.29607193863806863
24303,Polymyxa,10M,0.425523159002817
24304,Spirilliplanes,10M,0.20689655172413793
24305,Ammonifex,10M,0.14380637019563333
24306,Armillaria,10M,0.16650906221849357
24307,Natrialba,10M,0.3225806451612903
24308,Terracoccus,10M,0.26762911716144994
24309,Asterophora,10M,0.42552315900281695
24310,Anaeromyces,10M,0.06710963942462884
24311,Agreia,10M,0.18246560765962694
24312,Brackiella,10M,0.0883883476483184
24313,Paraphaeosphaeria,10M,0.057159827328736604
24314,Ourococcus,10M,0.40184120650821953
24315,Antarctosaccion,10M,0.2222222222222222
24316,Jakoba,10M,0.16236203086603762
24317,Gelria,10M,0.18236706814406436
24318,Propionimicrobium,10M,0.4223534824015895
24319,Lampriscus,10M,0.1735824752997224
24320,Parachlorella,10M,0.11605177063713189
24321,Scinaia,10M,0.7071067811865476
24322,Drechslerella,10M,0.4575657233497424
24323,Candidatus Sulcia,10M,0.1360827634879543
24324,Trichodelitschia,10M,0.13333333333333333
