,order,read count,relative error,type
13531,Apiales,10000000,0.289203009742677,CZID-nt
13532,Aplysiida,10000000,0.4107823031352701,CZID-nt
13534,Apusomonadida,10000000,0.3813797234152782,CZID-nt
13535,Aquificales,10000000,0.2617576318033026,CZID-nt
13536,Aquifoliales,10000000,0.2421860693117848,CZID-nt
13537,Araneae,10000000,0.3083184230367291,CZID-nt
13543,Architaenioglossa,10000000,0.2950432975268347,CZID-nt
13547,Arecales,10000000,0.3260926351617783,CZID-nt
13548,Arenicellales,10000000,0.1013190178910355,CZID-nt
13553,Ascoideales,10000000,0.2349663326353939,CZID-nt
13555,Asparagales,10000000,0.4805492396274959,CZID-nt
13556,Asterales,10000000,0.078087348414247,CZID-nt
13559,Atribacterales,10000000,0.0023117919481689,CZID-nt
13561,Auriculariales,10000000,0.6934002835461757,CZID-nt
13563,Bacillales,10000000,0.018615733279096,CZID-nt
13564,Bacillariales,10000000,0.0325930153714929,CZID-nt
13565,Bacteriovoracales,10000000,0.1378755864619551,CZID-nt
13566,Bacteroidales,10000000,0.0659987127474737,CZID-nt
13569,Balanomorpha,10000000,0.3139235334219821,CZID-nt
13571,Balneolales,10000000,0.1078967301420016,CZID-nt
13572,Bangiales,10000000,0.419289084015471,CZID-nt
13576,Batrachospermales,10000000,0.4509105450326502,CZID-nt
13577,Bdellovibrionales,10000000,0.227757538496608,CZID-nt
13578,Bicosoecida,10000000,1.0593528301057629,CZID-nt
13579,Biddulphiales,10000000,0.2711094029151071,CZID-nt
13580,Bifidobacteriales,10000000,0.1057677496920485,CZID-nt
13584,Blastocladiales,10000000,0.0009964687309582,CZID-nt
13585,Blattodea,10000000,0.2693664149826681,CZID-nt
13586,Boletales,10000000,0.3973990508215403,CZID-nt
13587,Bonnemaisoniales,10000000,0.4693996778953939,CZID-nt
13590,Botryosphaeriales,10000000,0.4247796804753004,CZID-nt
13592,Brachyspirales,10000000,0.3662288830092822,CZID-nt
13593,Bradymonadales,10000000,0.1791230248780416,CZID-nt
13594,Brassicales,10000000,0.146508667315841,CZID-nt
13595,Brevinematales,10000000,0.3854980305867652,CZID-nt
13597,Bryobacterales,10000000,0.1802360933720208,CZID-nt
13598,Bryopsidales,10000000,0.3693351639886131,CZID-nt
13599,Bunyavirales,10000000,0.0036224843577584,CZID-nt
13600,Burkholderiales,10000000,0.0111018745612402,CZID-nt
13602,Buxales,10000000,0.4495368347861159,CZID-nt
13604,Calanoida,10000000,0.1892422852608835,CZID-nt
13605,Caldicellulosiruptorales,10000000,0.1784300245640214,CZID-nt
13607,Caldilineales,10000000,0.1347592797656394,CZID-nt
13609,Calditrichales,10000000,0.2948162886073538,CZID-nt
13613,Campylobacterales,10000000,0.0219086077915803,CZID-nt
13615,Candidatus Absconditabacterales,10000000,0.0006390063049121,CZID-nt
13618,Candidatus Actinomarinales,10000000,0.1506829888252075,CZID-nt
13619,Candidatus Adiutricales,10000000,0.4734072343445321,CZID-nt
13629,Candidatus Babeliales,10000000,0.69370495854828,CZID-nt
13633,Candidatus Bipolaricaulales,10000000,0.1822185592286747,CZID-nt
13635,Candidatus Brocadiales,10000000,0.5427495121556265,CZID-nt
13639,Candidatus Cenarchaeales,10000000,0.3983035330177593,CZID-nt
13640,Candidatus Chloroheliales,10000000,0.6657287253651509,CZID-nt
13641,Candidatus Cloacimonadales,10000000,0.6914812202367302,CZID-nt
13642,Candidatus Comchoanobacterales,10000000,0.6927970659453764,CZID-nt
13646,Candidatus Desulfofervidales,10000000,0.7081324650746808,CZID-nt
13648,Candidatus Entotheonellales,10000000,0.3086590735251065,CZID-nt
13658,Candidatus Izemoplasmatales,10000000,0.4667925746111003,CZID-nt
13662,Candidatus Lucifugimonadales,10000000,0.3946439800306413,CZID-nt
13667,Candidatus Methanophagales,10000000,0.0026518770486377,CZID-nt
13668,Candidatus Methylomirabilales,10000000,0.3326699285076657,CZID-nt
13673,Candidatus Nanopelagicales,10000000,0.1481466607826176,CZID-nt
13674,Candidatus Nanosynbacterales,10000000,0.4075962605177212,CZID-nt
13675,Candidatus Nemesobacterales,10000000,0.433820827395082,CZID-nt
13681,Candidatus Pelagibacterales,10000000,0.0110326334245986,CZID-nt
13682,Candidatus Peribacterales,10000000,0.0009964687309582,CZID-nt
13686,Candidatus Promineifilales,10000000,0.3108072683371148,CZID-nt
13688,Candidatus Puniceispirillales,10000000,0.050899068389341,CZID-nt
13689,Candidatus Saccharimonadales,10000000,0.0009772649649458,CZID-nt
13690,Candidatus Sulfidibacteriales,10000000,0.3350989767867556,CZID-nt
13698,Candidatus Troglogloeales,10000000,0.0936587346232312,CZID-nt
13699,Candidatus Uabimicrobiales,10000000,0.5920458873904739,CZID-nt
13703,Cantharellales,10000000,0.6084027122776254,CZID-nt
13706,Capsulimonadales,10000000,0.2809013803895617,CZID-nt
13707,Cardiida,10000000,0.1746491131236677,CZID-nt
13708,Cardiobacteriales,10000000,0.2517620615017533,CZID-nt
13710,Caryophyllales,10000000,0.1013056942623173,CZID-nt
13711,Catenulisporales,10000000,0.1676841767742675,CZID-nt
13712,Caulobacterales,10000000,0.095702057131609,CZID-nt
13714,Cavernulicolales,10000000,0.5475970585506946,CZID-nt
13716,Celastrales,10000000,1.0469360400955234,CZID-nt
13717,Cellvibrionales,10000000,0.0242487897589213,CZID-nt
13718,Cephalaspidea,10000000,0.4453442603183362,CZID-nt
13719,Ceraceosorales,10000000,0.433820827395082,CZID-nt
13720,Ceramiales,10000000,0.3600057298000252,CZID-nt
13721,Cercomonadida,10000000,0.9345293872589406,CZID-nt
13722,Chaetocerotales,10000000,0.0852857882695203,CZID-nt
13723,Chaetopeltidales,10000000,0.4991248334765545,CZID-nt
13724,Chaetophorales,10000000,0.6860227295843045,CZID-nt
13726,Chaetothyriales,10000000,0.2027084456965249,CZID-nt
13727,Charales,10000000,0.653447881275057,CZID-nt
13728,Chattonellales,10000000,0.019211749348889,CZID-nt
13729,Cheilostomatida,10000000,0.2228914915965158,CZID-nt
13733,Chitinophagales,10000000,0.0746892697017601,CZID-nt
13735,Chitovirales,10000000,0.4687506710076636,CZID-nt
13736,Chlamydiales,10000000,0.516005332667933,CZID-nt
13737,Chlamydodontida,10000000,0.1457237777454832,CZID-nt
13738,Chlamydomonadales,10000000,0.0293375771738655,CZID-nt
13739,Chlorellales,10000000,0.2124026566984845,CZID-nt
13740,Chlorobiales,10000000,0.2536173174233556,CZID-nt
13741,Chlorocystidales,10000000,0.4023792470874441,CZID-nt
13742,Chlorodendrales,10000000,0.5213905500476135,CZID-nt
13743,Chloroflexales,10000000,0.3671388142111201,CZID-nt
13745,Chloropicales,10000000,0.3543672117003736,CZID-nt
13746,Chlorosarcinales,10000000,0.9922175281520066,CZID-nt
13747,Chondrillida,10000000,0.4076802095143604,CZID-nt
13748,Chordodea,10000000,0.4457032145521992,CZID-nt
13749,Choreotrichida,10000000,0.2841559688365728,CZID-nt
13750,Christensenellales,10000000,0.574940511039656,CZID-nt
13752,Chromatiales,10000000,0.0071709712606865,CZID-nt
13753,Chromulinales,10000000,0.3412103293642288,CZID-nt
13754,Chroococcales,10000000,0.1290593139573944,CZID-nt
13755,Chroococcidiopsidales,10000000,0.1925154142793419,CZID-nt
13757,Chrysiogenales,10000000,0.3054691760823145,CZID-nt
13762,Cirlivirales,10000000,0.0025876887870565,CZID-nt
13764,Cladophorales,10000000,1.13055828376531,CZID-nt
13765,Cladosporiales,10000000,0.3999550991345941,CZID-nt
13767,Clevelandellida,10000000,0.0003909753744846,CZID-nt
13768,Coccolithales,10000000,0.0036224843577587,CZID-nt
13769,Cocconeidales,10000000,0.8431261880248433,CZID-nt
13771,Coleochaetales,10000000,0.78328473651074,CZID-nt
13772,Coleofasciculales,10000000,0.3334046742938075,CZID-nt
13773,Coleoptera,10000000,0.0362483590332351,CZID-nt
13774,Colpodida,10000000,0.0008199183219415,CZID-nt
13775,Colponemida,10000000,0.6917861160464118,CZID-nt
13777,Compsopogonales,10000000,0.4310569524093106,CZID-nt
13782,Corallimorpharia,10000000,0.3092902072845643,CZID-nt
13783,Corallinales,10000000,0.4647000658641986,CZID-nt
13785,Coriobacteriales,10000000,0.4074350248927925,CZID-nt
13789,Corticiales,10000000,0.9516017901694196,CZID-nt
13790,Coscinodiscales,10000000,0.1767364508572688,CZID-nt
13792,Craspedida,10000000,0.1140968678941629,CZID-nt
13793,Crassiclitellata,10000000,0.0837799583295437,CZID-nt
13794,Crassvirales,10000000,0.4701745733110057,CZID-nt
13796,Crossosomatales,10000000,0.0005161049205494,CZID-nt
13797,Cryomonadida,10000000,0.6384200488770464,CZID-nt
13798,Cryptomonadales,10000000,0.1532626560322539,CZID-nt
13800,Cucurbitales,10000000,0.2932855444516576,CZID-nt
13802,Cumacea,10000000,0.4705356406812519,CZID-nt
13803,Cupressales,10000000,0.1075111463498523,CZID-nt
13804,Cyanidiales,10000000,0.4065723943646003,CZID-nt
13806,Cyathomonadacea,10000000,0.4326079127454511,CZID-nt
13808,Cyclophorales,10000000,0.620336911392827,CZID-nt
13809,Cyclophyllidea,10000000,0.1260562385179374,CZID-nt
13810,Cyclopoida,10000000,0.3747142581685758,CZID-nt
13813,Cymatosirales,10000000,0.8061653322543905,CZID-nt
13814,Cymbellales,10000000,0.0805458410776499,CZID-nt
13817,Cystofilobasidiales,10000000,0.3429760298935251,CZID-nt
13818,Cytophagales,10000000,0.0193446977351947,CZID-nt
13819,Dacrymycetales,10000000,0.6949797888417624,CZID-nt
13821,Dasycladales,10000000,0.7654933695099987,CZID-nt
13822,Decapoda,10000000,0.1075867828417126,CZID-nt
13823,Deferribacterales,10000000,0.2359023987602934,CZID-nt
13825,Dehalococcoidales,10000000,0.6403917865349634,CZID-nt
13826,Deinococcales,10000000,0.1695520534556004,CZID-nt
13831,Desmarestiales,10000000,0.4746584157641328,CZID-nt
13832,Desmidiales,10000000,0.3446173928764184,CZID-nt
13833,Desulfarculales,10000000,0.405919116840824,CZID-nt
13835,Desulfobaccales,10000000,1.0482965017448864,CZID-nt
13836,Desulfobacterales,10000000,0.0370934834886196,CZID-nt
13837,Desulfobulbales,10000000,0.0679278155945023,CZID-nt
13838,Desulfomonilales,10000000,0.24920789286421,CZID-nt
13839,Desulfovibrionales,10000000,0.1257985852305732,CZID-nt
13840,Desulfurellales,10000000,0.4546914469245555,CZID-nt
13842,Desulfurobacteriales,10000000,0.5587514861123674,CZID-nt
13843,Desulfurococcales,10000000,0.4002792468696799,CZID-nt
13844,Desulfuromonadales,10000000,0.0853789883733285,CZID-nt
13845,Dethiobacterales,10000000,0.6412415284025541,CZID-nt
13846,Diaporthales,10000000,0.3670142144112379,CZID-nt
13849,Dictyochales,10000000,0.8532108285544425,CZID-nt
13850,Dictyoglomales,10000000,0.5815529723245195,CZID-nt
13851,Dictyosteliales,10000000,0.3703357696749936,CZID-nt
13854,Dinophysales,10000000,0.4746924616394903,CZID-nt
13856,Dioscoreales,10000000,0.5090050662844992,CZID-nt
13857,Diphyllobothriidea,10000000,0.3984751273641154,CZID-nt
13859,Diplostraca,10000000,0.2021959167031027,CZID-nt
13860,Dipodascales,10000000,0.2115692475770359,CZID-nt
13862,Diptera,10000000,0.0417978069478517,CZID-nt
13865,Dixoniellales,10000000,0.0009772649649458,CZID-nt
13866,Dolichomastigales,10000000,0.5588694685274446,CZID-nt
13867,Dothideales,10000000,0.4781415815236058,CZID-nt
13869,Dysteriida,10000000,0.8284134056156023,CZID-nt
13873,Ectocarpales,10000000,0.4701972593079906,CZID-nt
13874,Eggerthellales,10000000,0.3235854990442234,CZID-nt
13875,Egibacterales,10000000,0.2780349155051633,CZID-nt
13876,Egicoccales,10000000,0.2928088595993264,CZID-nt
13878,Emcibacterales,10000000,0.1091533871971689,CZID-nt
13880,Endogenida,10000000,0.4265282851097541,CZID-nt
13882,Endomicrobiales,10000000,0.4737543659860231,CZID-nt
13884,Enterobacterales,10000000,0.0297962473736659,CZID-nt
13886,Entomobryomorpha,10000000,0.2275314576886906,CZID-nt
13887,Entomophthorales,10000000,0.0026518770486377,CZID-nt
13888,Entomoplasmatales,10000000,0.1530943556562431,CZID-nt
13891,Entylomatales,10000000,0.243874097472807,CZID-nt
13893,Ephemeroptera,10000000,0.2289378955052635,CZID-nt
13894,Equisetales,10000000,0.0009772649649458,CZID-nt
13895,Eremomycetales,10000000,0.4352629534226282,CZID-nt
13896,Ericales,10000000,0.1195185735670472,CZID-nt
13897,Erysipelotrichales,10000000,0.165412404070146,CZID-nt
13898,Erysiphales,10000000,0.6657379072882763,CZID-nt
13899,Erythropeltidales,10000000,0.6703239987291834,CZID-nt
13901,Eubacteriales,10000000,0.0861607935716182,CZID-nt
13902,Eubodonida,10000000,0.0026518770486377,CZID-nt
13903,Eucoccidiorida,10000000,0.1819007169957844,CZID-nt
13904,Euglenales,10000000,0.1516140780312435,CZID-nt
13905,Euglyphida,10000000,0.5914893392858133,CZID-nt
13906,Eugregarinorida,10000000,0.4696436223100332,CZID-nt
13907,Eunicida,10000000,0.691182796755521,CZID-nt
13908,Eunotiales,10000000,0.2610824441724717,CZID-nt
13910,Euplotida,10000000,0.2554503232294581,CZID-nt
13911,Eupodiscales,10000000,0.2619224033281072,CZID-nt
13912,Eurotiales,10000000,0.1878489824579439,CZID-nt
13913,Eustigmatales,10000000,0.4979860507991218,CZID-nt
13914,Eutreptiales,10000000,0.0411695468065962,CZID-nt
13915,Euzebyales,10000000,0.2196288725010622,CZID-nt
13917,Exobasidiales,10000000,0.2633217539383892,CZID-nt
13919,Exogenida,10000000,0.9853109627377596,CZID-nt
13920,Fabales,10000000,0.1073983267871747,CZID-nt
13921,Fagales,10000000,0.0593555740501954,CZID-nt
13922,Ferrovales,10000000,0.205689381877179,CZID-nt
13924,Fibrobacterales,10000000,0.4265282851097541,CZID-nt
13926,Fimbriimonadales,10000000,0.4422522942812706,CZID-nt
13927,Flavobacteriales,10000000,0.0048563286099357,CZID-nt
13928,Florenciellales,10000000,0.182539434510127,CZID-nt
13930,Fragilariales,10000000,0.2200563443374191,CZID-nt
13931,Frankiales,10000000,0.2024716440427075,CZID-nt
13932,Fucales,10000000,0.4460872087124033,CZID-nt
13933,Funariales,10000000,0.7286443606011597,CZID-nt
13934,Fusobacteriales,10000000,0.1172991739454312,CZID-nt
13937,Galdieriales,10000000,0.5682624726179577,CZID-nt
13939,Geitlerinematales,10000000,0.6501992926173628,CZID-nt
13940,Gelidiales,10000000,0.5266905672722493,CZID-nt
13941,Geminicoccales,10000000,0.2020534098350214,CZID-nt
13942,Gemmatales,10000000,0.057099396259761,CZID-nt
13943,Gemmatimonadales,10000000,0.2149457782455787,CZID-nt
13944,Gentianales,10000000,0.3184703774056314,CZID-nt
13945,Geobacterales,10000000,0.0918863937879071,CZID-nt
13946,Geodermatophilales,10000000,0.090839662855522,CZID-nt
13947,Geoglossales,10000000,0.4708364296234831,CZID-nt
13948,Geophilomorpha,10000000,0.5824027152627621,CZID-nt
13949,Georgefischeriales,10000000,0.3433417496659924,CZID-nt
13953,Gigartinales,10000000,0.4795794577921152,CZID-nt
13954,Glaucocystales,10000000,0.4985122500952538,CZID-nt
13955,Glaucosphaerales,10000000,0.0003909753744846,CZID-nt
13958,Gloeobacterales,10000000,0.3848861409980919,CZID-nt
13960,Gloeomargaritales,10000000,0.3435457503346469,CZID-nt
13961,Gloeophyllales,10000000,0.0003382587656513,CZID-nt
13962,Glomerales,10000000,0.2917805986976619,CZID-nt
13963,Glomerellales,10000000,0.1599384708539742,CZID-nt
13964,Glycomycetales,10000000,0.4909908606984527,CZID-nt
13965,Gnetales,10000000,0.0029834815059133,CZID-nt
13967,Gomontiellales,10000000,0.4569287061870848,CZID-nt
13969,Goniochloridales,10000000,0.4329715662104319,CZID-nt
13970,Gonyaulacales,10000000,0.5721045128472971,CZID-nt
13971,Gracilariales,10000000,0.6431576644055695,CZID-nt
13974,Grylloblattodea,10000000,0.4740546407521481,CZID-nt
13976,Gymnodiniales,10000000,0.3120036466625693,CZID-nt
13978,Haemosporida,10000000,0.0281790958994456,CZID-nt
13979,Halanaerobiales,10000000,0.4925495372130745,CZID-nt
13980,Haliangiales,10000000,0.0987033271528223,CZID-nt
13981,Halobacteriales,10000000,0.1320594738824162,CZID-nt
13984,Halymeniales,10000000,0.5393516217613368,CZID-nt
13985,Hapalidiales,10000000,0.5914893392858133,CZID-nt
13987,Haplosclerida,10000000,0.1608729142769245,CZID-nt
13988,Haplosporida,10000000,0.0022542498662348,CZID-nt
13990,Harpacticoida,10000000,0.6286521764468432,CZID-nt
13992,Helotiales,10000000,0.1762085756025356,CZID-nt
13993,Hemiaulales,10000000,0.0996299599059187,CZID-nt
13994,Hemiptera,10000000,0.0785979638569388,CZID-nt
13995,Herpesvirales,10000000,0.6531792383560361,CZID-nt
13996,Herpetosiphonales,10000000,0.810819738403954,CZID-nt
13998,Heteronemertea,10000000,0.5587225250532221,CZID-nt
14000,Hibberdiales,10000000,0.0013682400780374,CZID-nt
14001,Hildenbrandiales,10000000,0.0006390063049121,CZID-nt
14003,Hirudinida,10000000,0.1064981789885175,CZID-nt
14004,Holophagales,10000000,0.1550514220946363,CZID-nt
14005,Holosporales,10000000,0.293121831579728,CZID-nt
14006,Homosclerophorida,10000000,0.5287319118374666,CZID-nt
14008,Hydrogenophilales,10000000,0.5057460189819132,CZID-nt
14009,Hymenochaetales,10000000,0.389911237388388,CZID-nt
14011,Hymenoptera,10000000,0.0485382990599292,CZID-nt
14012,Hymenostomatida,10000000,0.4297318531677005,CZID-nt
14013,Hyphomicrobiales,10000000,0.0170677557541827,CZID-nt
14014,Hyphomonadales,10000000,0.0474934526169313,CZID-nt
14015,Hypnales,10000000,0.2125179577294916,CZID-nt
14016,Hypocreales,10000000,0.0948102145316036,CZID-nt
14019,Ichthyophonida,10000000,0.5007368742364455,CZID-nt
14020,Ignatiales,10000000,0.0023117919481689,CZID-nt
14021,Ignavibacteriales,10000000,0.2368594274638247,CZID-nt
14022,Imitervirales,10000000,0.0867439949302861,CZID-nt
14023,Immundisolibacterales,10000000,0.0867749814234191,CZID-nt
14025,Isochrysidales,10000000,0.1041487135305388,CZID-nt
14027,Isopoda,10000000,0.7073604449244971,CZID-nt
14028,Isosphaerales,10000000,0.0808845007801568,CZID-nt
14029,Ixodida,10000000,0.3787121824477109,CZID-nt
14031,Jakobida,10000000,0.6935741786291665,CZID-nt
14032,Jatrophihabitantales,10000000,0.2914223282093777,CZID-nt
14033,Jiangellales,10000000,0.1013468794695668,CZID-nt
14037,Kangiellales,10000000,0.2150827130628678,CZID-nt
14038,Kathablepharidacea,10000000,0.78328473651074,CZID-nt
14039,Kickxellales,10000000,0.2829724186486205,CZID-nt
14041,Kineosporiales,10000000,0.3675359246085136,CZID-nt
14042,Kiritimatiellales,10000000,0.2790272250797054,CZID-nt
14043,Kitasatosporales,10000000,0.0271787976150953,CZID-nt
14044,Klebsormidiales,10000000,0.2460730250138611,CZID-nt
14045,Koleobacterales,10000000,0.3473078437019606,CZID-nt
14046,Kordiimonadales,10000000,0.2138803576041457,CZID-nt
14047,Kosmotogales,10000000,0.86867048957766,CZID-nt
14049,Ktedonobacterales,10000000,0.4987783373887018,CZID-nt
14051,Labyrinthulida,10000000,0.4717051712790196,CZID-nt
14052,Lachnospirales,10000000,0.0967339498138762,CZID-nt
14053,Lactobacillales,10000000,0.0272697802879945,CZID-nt
14054,Lagenidiales,10000000,0.963914122509304,CZID-nt
14055,Lamiales,10000000,0.097194102600856,CZID-nt
14056,Laminariales,10000000,0.3351503085162325,CZID-nt
14058,Lecanorales,10000000,0.6184559446740342,CZID-nt
14061,Legionellales,10000000,0.0737357430056316,CZID-nt
14062,Lentisphaerales,10000000,0.3100643142123965,CZID-nt
14064,Lepetellida,10000000,0.236651188893708,CZID-nt
14065,Lepidoptera,10000000,0.0310689430692211,CZID-nt
14066,Leptocylindrales,10000000,0.4442148153599614,CZID-nt
14067,Leptolyngbyales,10000000,0.0684033127618717,CZID-nt
14069,Leptospirales,10000000,0.2724593468256348,CZID-nt
14070,Leptothecata,10000000,0.4339760942799762,CZID-nt
14075,Licmophorales,10000000,0.2790527978225344,CZID-nt
14076,Liliales,10000000,0.5151460072995616,CZID-nt
14077,Limisphaerales,10000000,0.2448307694796809,CZID-nt
14078,Limnochordales,10000000,0.4071547909706894,CZID-nt
14081,Lingulida,10000000,0.3533442885969849,CZID-nt
14082,Lipomycetales,10000000,0.5456520751135667,CZID-nt
14083,Lithodesmiales,10000000,0.1370838445522674,CZID-nt
14084,Littorinimorpha,10000000,0.4647000658641986,CZID-nt
14087,Longamoebia,10000000,0.4016359022854176,CZID-nt
14088,Longimicrobiales,10000000,0.221844658552967,CZID-nt
14090,Lucinida,10000000,0.3998529053396482,CZID-nt
14093,Lunulariales,10000000,0.5692144212781031,CZID-nt
14095,Lycopodiales,10000000,0.7078394767526981,CZID-nt
14096,Lysobacterales,10000000,0.0253454464939186,CZID-nt
14100,Magnaporthales,10000000,0.2318132230415612,CZID-nt
14101,Magnetococcales,10000000,0.3253021679833531,CZID-nt
14102,Magnoliales,10000000,0.5035691948342322,CZID-nt
14103,Malacalcyonacea,10000000,0.3518981779515569,CZID-nt
14104,Malasseziales,10000000,0.2327469082741248,CZID-nt
14105,Malawimonadida,10000000,0.6304261476300319,CZID-nt
14106,Malpighiales,10000000,0.060966537496392,CZID-nt
14107,Malvales,10000000,0.0736744505734884,CZID-nt
14108,Mamiellales,10000000,0.0092912149951872,CZID-nt
14109,Mantodea,10000000,0.4690517435801282,CZID-nt
14111,Marchantiales,10000000,0.5997143826664202,CZID-nt
14112,Maricaulales,10000000,0.161623507283604,CZID-nt
14114,Marinilabiliales,10000000,0.0378608968859389,CZID-nt
14115,Mariprofundales,10000000,0.3488469256064068,CZID-nt
14116,Marsupiomonadales,10000000,0.1331763118545023,CZID-nt
14117,Mastigamoebida,10000000,0.2609604189843698,CZID-nt
14118,Mastogloiales,10000000,1.0023214263922928,CZID-nt
14119,Megaloptera,10000000,0.1525289947583668,CZID-nt
14120,Melosirales,10000000,0.2898558087333119,CZID-nt
14122,Mesostigmata,10000000,0.5949809920202236,CZID-nt
14123,Mesostigmatales,10000000,0.3727318004772281,CZID-nt
14124,Methanobacteriales,10000000,0.6698165674726154,CZID-nt
14126,Methanocellales,10000000,0.4076524227676334,CZID-nt
14127,Methanococcales,10000000,0.5061869612153947,CZID-nt
14128,Methanomassiliicoccales,10000000,0.5883585336288546,CZID-nt
14129,Methanomicrobiales,10000000,0.1227796351901901,CZID-nt
14131,Methanosarcinales,10000000,0.2395489822906275,CZID-nt
14132,Methanotrichales,10000000,0.4741456715202706,CZID-nt
14133,Methylacidiphilales,10000000,0.4958426004886494,CZID-nt
14134,Methylococcales,10000000,0.0754497497745353,CZID-nt
14136,Microascales,10000000,0.6927804919882661,CZID-nt
14138,Micrococcales,10000000,0.0315529787167168,CZID-nt
14139,Micromonosporales,10000000,0.0767701041690353,CZID-nt
14141,Microstromatales,10000000,0.3998710466398636,CZID-nt
14142,Microthamniales,10000000,0.4326079127454511,CZID-nt
14145,Miliolida,10000000,0.4339760942799762,CZID-nt
14146,Miltoncostaeales,10000000,0.2687041728360132,CZID-nt
14147,Minwuiales,10000000,0.2295049088248173,CZID-nt
14149,Mixiales,10000000,0.0026518770486377,CZID-nt
14150,Mobilida,10000000,0.6927804919882661,CZID-nt
14151,Monhysterida,10000000,0.3468852141568638,CZID-nt
14156,Monomastigales,10000000,0.6202641132793101,CZID-nt
14158,Moorellales,10000000,0.6160535854468308,CZID-nt
14159,Moraxellales,10000000,0.0084843049292693,CZID-nt
14161,Mortierellales,10000000,0.2383978564622386,CZID-nt
14163,Mucorales,10000000,0.1967066075195707,CZID-nt
14164,Mycobacteriales,10000000,0.0408900552848011,CZID-nt
14165,Mycoplasmatales,10000000,0.2046154849240397,CZID-nt
14166,Mycoplasmoidales,10000000,0.0895698998936289,CZID-nt
14167,Mycosphaerellales,10000000,0.2949444687571383,CZID-nt
14168,Myida,10000000,0.1461979054597615,CZID-nt
14171,Myrtales,10000000,0.2298188446122848,CZID-nt
14172,Mysida,10000000,0.002254249866235,CZID-nt
14173,Mytilida,10000000,0.0803405713133079,CZID-nt
14174,Mytilinidiales,10000000,0.342486124158642,CZID-nt
14175,Myxococcales,10000000,0.0488333943098356,CZID-nt
14177,Nakamurellales,10000000,0.2414916070093072,CZID-nt
14178,Nannocystales,10000000,0.0902527459685579,CZID-nt
14181,Nassellaria,10000000,0.0007292340919151,CZID-nt
14182,Nassulida,10000000,0.0003382587656513,CZID-nt
14183,Natranaerobiales,10000000,0.965155996256494,CZID-nt
14185,Nautiliales,10000000,0.3516346407241795,CZID-nt
14187,Naviculales,10000000,0.0089972899882937,CZID-nt
14188,Nebulidida,10000000,0.0006390063049121,CZID-nt
14190,Neisseriales,10000000,0.0796344519130726,CZID-nt
14191,Nemaliales,10000000,0.2131131634227704,CZID-nt
14194,Neobodonida,10000000,0.0026518770486377,CZID-nt
14196,Neogastropoda,10000000,0.4705356406812521,CZID-nt
14198,Neomphalida,10000000,0.396427612570996,CZID-nt
14200,Nephroselmidales,10000000,0.7245995926061473,CZID-nt
14201,Neuroptera,10000000,0.2671726338427867,CZID-nt
14202,Nevskiales,10000000,0.1202712842023278,CZID-nt
14204,Nitrosomonadales,10000000,0.0130983406557568,CZID-nt
14205,Nitrosopumilales,10000000,0.0612704404152215,CZID-nt
14206,Nitrososphaerales,10000000,0.1905011614482506,CZID-nt
14208,Nitrospinales,10000000,0.2937028430449189,CZID-nt
14209,Nitrospirales,10000000,0.1586628218880977,CZID-nt
14210,Noctilucales,10000000,0.0007292340919151,CZID-nt
14211,Nodosilineales,10000000,0.539554580381978,CZID-nt
14212,Nostocales,10000000,0.0654144171561585,CZID-nt
14213,Notostraca,10000000,0.4319354849226099,CZID-nt
14214,Nuculanida,10000000,0.4320909020284598,CZID-nt
14215,Nuculida,10000000,0.4737543659860232,CZID-nt
14216,Nudibranchia,10000000,0.4746217599187669,CZID-nt
14217,Nymphaeales,10000000,0.5769026428976918,CZID-nt
14219,Oceanospirillales,10000000,0.0103553737630921,CZID-nt
14221,Octopoda,10000000,0.170669228369432,CZID-nt
14222,Oculatellales,10000000,0.2622747296467196,CZID-nt
14223,Odonata,10000000,0.2886075781343381,CZID-nt
14224,Oedogoniales,10000000,0.9991204919490276,CZID-nt
14230,Oltmannsiellopsidales,10000000,1.0007329974147037,CZID-nt
14231,Oltmansiellopsidales,10000000,0.1753661996434244,CZID-nt
14232,Onygenales,10000000,0.3679103313969081,CZID-nt
14233,Opalinata,10000000,0.6586521419578261,CZID-nt
14235,Ophiostomatales,10000000,0.3937632858704306,CZID-nt
14236,Opiliones,10000000,0.3470994280482443,CZID-nt
14238,Opitutales,10000000,0.1206782096935594,CZID-nt
14239,Orbales,10000000,0.0292681998455557,CZID-nt
14240,Orbiliales,10000000,0.0007017819220766,CZID-nt
14241,Ortervirales,10000000,0.9705298982159904,CZID-nt
14243,Orthoptera,10000000,0.2005532295957506,CZID-nt
14244,Orthotrichales,10000000,0.4995764675758055,CZID-nt
14245,Oscillatoriales,10000000,0.1874167682648328,CZID-nt
14246,Ostreida,10000000,0.2912767611336889,CZID-nt
14247,Ostropales,10000000,0.4708364296234831,CZID-nt
14253,Palmophyllales,10000000,0.0003909753744846,CZID-nt
14256,Parachela,10000000,0.3473176057800625,CZID-nt
14257,Parachlamydiales,10000000,0.2026413001207598,CZID-nt
14259,Paraliales,10000000,0.3327396859450699,CZID-nt
14260,Parmales,10000000,0.3098932465595796,CZID-nt
14261,Parvularculales,10000000,0.1885811813351574,CZID-nt
14262,Pasteurellales,10000000,0.0523889077003315,CZID-nt
14265,Pavlovales,10000000,0.6660196086113551,CZID-nt
