,1K,10K,100K,1M,10M
Rhizobium sp. Leaf155,,,,,1e-07
Sphingomonas sp. Leaf198,,,,,1e-07
Rhodococcus sp. Leaf233,,,,,1e-07
Agreia sp. Leaf244,,,,,1e-07
Leifsonia sp. Leaf325,,,,,2e-07
Leifsonia sp. Leaf336,,,,,1e-07
Rhizobium sp. Leaf384,,,,,1e-07
Methylobacterium sp. Leaf399,,,,,1e-07
Methylobacterium sp. Leaf456,,,,,1.5e-07
Methylobacterium sp. Leaf465,,,,,1e-07
Methylobacterium sp. Leaf469,,,,,1e-07
Arthrobacter sp. Soil736,,,,,1e-07
Arthrobacter sp. Soil763,,,,,1e-07
Bacillus sp. Soil768D1,,,,,1e-07
Terrabacter sp. Soil810,,,,,1e-07
Terrabacter sp. Soil811,,,,,1e-07
Mesorhizobium sp. Root102,,,,,1.25e-07
Acinetobacter sp. Root1280,,,,,1e-07
Nocardioides sp. Root140,,,,,3e-07
Aeromicrobium sp. Root236,,,,,2.6666666666666667e-07
Caulobacter sp. Root487D2Y,,,,,1e-07
Lysobacter sp. Root604,,,,,1e-07
Bosea sp. Root670,,,,,1.3333333333333334e-07
Lysobacter sp. Root983,,,,,1e-07
Streptomyces sp. AVP053U2,,,,,1e-07
Nanohaloarchaea archaeon SG9,,,,,1e-07
Paenibacillus senegalimassiliensis,,,,,1.5e-07
Acetobacter fallax,,,,,2e-07
Porphyromonas sp. HMSC065F10,,,,,1.25e-07
Neisseria sp. HMSC064F04,,,,,1e-07
Haemophilus sp. HMSC068C11,,,,,1e-07
Neisseria sp. HMSC065D04,,,,,1e-07
Bacillus sp. FJAT-27225,,,,,1.75e-07
Polynucleobacter campilacus,,,,,1.5e-07
Polynucleobacter sp. QLW-P1DATA-2,,,,,1.5e-07
Mycobacterium sp. IEC1808,,,,,1.5e-07
Arthrobacter sp. EPSL27,,,,,1e-07
Cylindrospermopsis sp. CR12,,,,,1e-07
Solibacillus kalamii,,,,,1.5e-07
Thermotoga sp. Ku-13t,,,,,1e-07
Fervidobacterium sp. 2310opik-2,,,,,1e-07
Acinetobacter sp. ACNIH2,,,,,1.75e-07
Halorubrum aethiopicum,,,,,1e-07
Polynucleobacter sp. Fuers-14,,,,,1e-07
Polynucleobacter sp. TSB-Sco08W16,,,,,1e-07
Polynucleobacter sp. JS-JIR-II-b4,,,,,1e-07
Arthrobacter sp. ok362,,,,,1e-07
Butyrivibrio sp. ob235,,,,,1e-07
Clostridium sp. DSM 8431,,,,,1.3333333333333334e-07
Lysobacter sp. cf310,,,,,1.5e-07
Methylobacterium sp. yr668,,,,,1e-07
Mycobacterium sp. 455mf,,,,,1e-07
Prevotella sp. lc2012,,,,,1e-07
Thermoactinomyces sp. DSM 45891,,,,,1e-07
Paenibacillus crassostreae,,,,,1.5e-07
Saccharibacillus qingshengii,,,,,2e-07
Acidibacillus sulfuroxidans,,,,,1.6666666666666665e-07
Sphingomonas sp. CCH9-E2,,,,,1e-07
Sphingomonas sp. CCH9-F2,,,,,1e-07
Methylobacterium sp. CCH7-A2,,,,,1e-07
Mycobacterium sp. GA-1285,,,,,1e-07
Mycobacterium sp. IS-1742,,,,,1e-07
Mycobacterium sp. IS-1590,,,,,1e-07
Mycobacterium sp. GA-1199,,,,,1.3333333333333334e-07
Cupriavidus sp. UYMMa02A,,,,,1.3333333333333334e-07
Clostridium sp. C105KSO15,,,,,1e-07
Hadesarchaea archaeon YNP_N21,,,,,1.5e-07
Paenibacillus phocaensis,,,,,1e-07
uncultured bacterium UPO61,,,,,1e-07
Streptococcus sp. DD10,,,,,1e-07
Nocardia sp. GTS18,,,,,1.25e-07
Dickeya fangzhongdai,,,,,1e-07
Vannella croatica,,,,,1e-07
Curtobacterium sp. WW7,,,,,1e-07
Clostridiales bacterium CHKCI001,,,,,1e-07
Lipingzhangella halophila,,,,,1e-07
Streptomyces qaidamensis,,,,,1e-07
Candidatus Frackibacter sp. T328-2,,,,,1e-07
Rhodococcus sp. SC4,,,,,1.5e-07
Methanohalophilus sp. T328-1,,,,,1e-07
Methanolobus sp. T82-4,,,,,1e-07
Burkholderia sp. PAMC 26561,,,,,1e-07
Marinobacter sp. Hex_13,,,,,1e-07
Frisingicoccus caecimuris,,,,,1e-07
Actinobacteria bacterium RBG_19FT_COMBO_54_7,,,,,1e-07
Alphaproteobacteria bacterium RIFCSPHIGHO2_01_FULL_40_8,,,,,2.5e-07
Alphaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_40_34,,,,,1e-07
Alphaproteobacteria bacterium RIFCSPHIGHO2_12_42_13,,,,,1e-07
Candidatus Aminicenantes bacterium RBG_13_64_14,,,,,2e-07
Candidatus Andersenbacteria bacterium RIFCSPHIGHO2_12_FULL_45_11,,,,,1e-07
Bacteroidetes bacterium GWA2_40_14,,,,,1e-07
Bacteroidetes bacterium GWE2_42_39,,,,,1.5e-07
Bacteroidetes bacterium GWF2_43_11,,,,,1e-07
Bacteroidetes bacterium RIFOXYA12_FULL_38_20,,,,,1e-07
Candidatus Bathyarchaeota archaeon RBG_16_48_13,,,,,1e-07
Bdellovibrionales bacterium GWA1_52_35,,,,,1e-07
Bdellovibrionales bacterium RIFOXYC2_FULL_39_8,,,,,1.25e-07
Candidatus Beckwithbacteria bacterium RBG_13_42_9,,,,,1e-07
Candidatus Buchananbacteria bacterium RBG_13_36_9,,,,,1.3333333333333334e-07
Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_01_FULL_47_11b,,,,,1e-07
Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_02_FULL_56_16,,,,,1.6666666666666665e-07
Caulobacterales bacterium RIFOXYB1_FULL_67_16,,,,,1e-07
Chloroflexi bacterium RBG_13_56_8b,,,,,1.5e-07
Chloroflexi bacterium RBG_16_58_8,,,,,1e-07
Chloroflexi bacterium RIFCSPLOWO2_02_FULL_71_16,,,,,1.3333333333333334e-07
Candidatus Curtissbacteria bacterium RIFCSPLOWO2_01_FULL_38_11b,,,,,1e-07
Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_01_FULL_41_13,,,,,1e-07
Deltaproteobacteria bacterium GWB2_65_81,,,,,1.5e-07
Deltaproteobacteria bacterium RBG_16_42_7,,,,,1e-07
Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_50_15,,,,,1.5e-07
Deltaproteobacteria bacterium RIFCSPLOWO2_01_44_7,,,,,1e-07
Deltaproteobacteria bacterium RIFCSPLOWO2_12_FULL_38_8,,,,,1e-07
Elusimicrobia bacterium GWA2_64_40,,,,,1e-07
Elusimicrobia bacterium RIFOXYB2_FULL_62_6,,,,,1.6666666666666665e-07
Euryarchaeota archaeon RBG_16_68_12,,,,,1e-07
Euryarchaeota archaeon RBG_19FT_COMBO_56_21,,,,,1e-07
Leptolyngbya sp. ISBN3-Nov-94-8,,,,,1e-07
Pseudobutyrivibrio sp. OR37,,,,,1.6666666666666665e-07
Jiangella sp. DSM 45060,,,,,1e-07
Gallionellales bacterium GWA2_54_124,,,,,1.75e-07
Gallionellales bacterium RIFCSPLOWO2_12_FULL_59_22,,,,,1.6666666666666665e-07
Gammaproteobacteria bacterium RIFCSPLOWO2_12_FULL_47_76,,,,,1e-07
Gemmatimonadetes bacterium RIFCSPLOWO2_02_FULL_71_11,,,,,2.25e-07
Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_44_11,,,,,1e-07
Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_01_FULL_46_13,,,,,1e-07
Ignavibacteria bacterium GWC2_35_8,,,,,1e-07
Ignavibacteria bacterium RIFOXYB2_FULL_36_7,,,,,1e-07
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_49_16,,,,,1e-07
Candidatus Kuenenbacteria bacterium RBG_16_41_7,,,,,1e-07
Lentisphaerae bacterium RIFOXYB12_FULL_60_10,,,,,1.25e-07
Candidatus Levybacteria bacterium RIFCSPHIGHO2_01_FULL_40_10,,,,,1e-07
Candidatus Levybacteria bacterium RIFCSPHIGHO2_01_FULL_41_15,,,,,1.3333333333333334e-07
Candidatus Liptonbacteria bacterium RIFCSPLOWO2_01_FULL_45_15,,,,,1e-07
Candidatus Liptonbacteria bacterium RIFCSPLOWO2_01_FULL_53_13,,,,,1e-07
Candidatus Liptonbacteria bacterium RIFCSPLOWO2_12_FULL_60_15,,,,,1e-07
Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_02_FULL_50_13,,,,,1e-07
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_01_FULL_47_8,,,,,1e-07
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_47_14,,,,,1e-07
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_50_9b,,,,,1e-07
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_51_14,,,,,1.75e-07
Candidatus Magasanikbacteria bacterium RIFOXYC2_FULL_40_16,,,,,1e-07
Candidatus Nitrosocosmicus franklandus,,,,,2e-07
Candidatus Melainabacteria bacterium RIFOXYA2_FULL_32_9,,,,,1e-07
Candidatus Micrarchaeota archaeon RBG_16_49_10,,,,,1e-07
Nitrospinae bacterium RIFCSPLOWO2_01_FULL_39_10,,,,,1e-07
Nitrospirae bacterium RBG_19FT_COMBO_55_12,,,,,2e-07
Nitrospirae bacterium RBG_19FT_COMBO_58_9,,,,,2.25e-07
Nitrospirae bacterium RIFCSPHIGHO2_02_FULL_40_19,,,,,1.5e-07
Nitrospirae bacterium RIFCSPLOWO2_01_FULL_62_17,,,,,1e-07
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_40_20,,,,,1e-07
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_33_12,,,,,1e-07
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_35_13,,,,,1.3333333333333334e-07
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_38_15,,,,,1e-07
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_40_18,,,,,1e-07
Omnitrophica bacterium RIFCSPLOWO2_01_FULL_45_10,,,,,1.5e-07
Omnitrophica WOR_2 bacterium GWF2_43_52,,,,,1.6666666666666665e-07
Omnitrophica WOR_2 bacterium RIFCSPHIGHO2_02_FULL_67_20,,,,,1e-07
Omnitrophica WOR_2 bacterium RIFCSPLOWO2_01_FULL_41_12,,,,,1e-07
Omnitrophica WOR_2 bacterium RIFCSPLOWO2_02_FULL_45_28,,,,,1e-07
Omnitrophica WOR_2 bacterium RIFCSPLOWO2_02_FULL_50_19,,,,,1.3333333333333334e-07
Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_8,,,,,1e-07
Omnitrophica WOR_2 bacterium RIFOXYA2_FULL_45_12,,,,,1e-07
Omnitrophica WOR_2 bacterium RIFOXYB2_FULL_45_11,,,,,1e-07
Candidatus Pacearchaeota archaeon RBG_16_35_8,,,,,1e-07
Candidatus Peribacteria bacterium RIFOXYD2_FULL_58_15,,,,,1e-07
Planctomycetes bacterium RBG_16_41_13,,,,,1e-07
Rhodospirillales bacterium RIFCSPLOWO2_12_FULL_58_28,,,,,1.25e-07
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_02_FULL_38_11,,,,,1e-07
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_12_FULL_33_9,,,,,1e-07
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_12_FULL_44_10,,,,,1e-07
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_40_32,,,,,1e-07
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_45_11,,,,,1e-07
Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_73_56,,,,,1e-07
Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_69_21,,,,,1e-07
Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_47_16b,,,,,1.25e-07
Spirochaetes bacterium GWF2_52_7,,,,,1e-07
Sulfurimonas sp. GWF2_37_8,,,,,1.3333333333333334e-07
Sulfurimonas sp. RIFOXYB12_FULL_35_9,,,,,1.5e-07
Candidatus Sungbacteria bacterium RIFCSPHIGHO2_01_FULL_50_25,,,,,1e-07
Candidatus Tagabacteria bacterium RIFCSPLOWO2_01_FULL_42_9,,,,,1e-07
Tenericutes bacterium GWD2_38_27,,,,,1e-07
Tenericutes bacterium GWF2_38_8,,,,,1e-07
Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_48_12,,,,,1e-07
Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_44_32,,,,,1e-07
Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_10,,,,,1.5e-07
Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_47_17b,,,,,1e-07
Candidatus Woykebacteria bacterium RBG_13_40_15,,,,,1.25e-07
Candidatus Woykebacteria bacterium RIFCSPHIGHO2_01_FULL_39_12,,,,,1e-07
candidate division WWE3 bacterium RBG_16_37_10,,,,,1e-07
candidate division WWE3 bacterium RBG_19FT_COMBO_34_6,,,,,2e-07
candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_42_13,,,,,1e-07
candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_48_15,,,,,1e-07
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_43_22,,,,,1e-07
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_45_10,,,,,1e-07
Mallomonas sp. BC-2016,,,,,1e-07
Candidatus Fokinia solitaria,,,,,1e-07
Acidobacteria bacterium 13_1_20CM_4_57_11,,,,,1e-07
Acidobacteria bacterium 13_1_20CM_58_21,,,,,1e-07
Acidobacteria bacterium 13_1_40CM_3_55_6,,,,,1e-07
Acidobacteria bacterium 13_2_20CM_57_7,,,,,1e-07
Acidobacteriales bacterium 13_2_20CM_55_8,,,,,1e-07
Actinobacteria bacterium 13_1_20CM_2_65_11,,,,,1e-07
archaeon 13_1_20CM_2_51_12,,,,,1.5e-07
Chloroflexi bacterium 13_1_20CM_2_70_9,,,,,1e-07
Chloroflexi bacterium 13_1_20CM_4_66_7,,,,,1e-07
Crenarchaeota archaeon 13_1_40CM_3_52_10,,,,,1e-07
Dehalococcoidia bacterium CG2_30_46_19,,,,,1.5e-07
Elusimicrobia bacterium CG1_02_56_21,,,,,3e-07
Elusimicrobia bacterium CG1_02_63_36,,,,,1e-07
Gammaproteobacteria bacterium 13_2_20CM_66_19,,,,,1e-07
Gemmatimonadetes bacterium 13_2_20CM_2_65_7,,,,,1e-07
Gemmatimonadetes bacterium 13_2_20CM_70_9,,,,,1e-07
Gemmatimonas sp. 13_1_20CM_3_60_15,,,,,1.25e-07
Ktedonobacter sp. 13_1_40CM_4_52_4,,,,,1e-07
Candidatus Micrarchaeota archaeon CG1_02_55_22,,,,,1e-07
Candidatus Moranbacteria bacterium CG2_30_45_14,,,,,1e-07
Candidatus Pacearchaeota archaeon CG1_02_32_132,,,,,1.5e-07
Parcubacteria group bacterium CG1_02_42_13,,,,,1e-07
Candidatus Rokubacteria bacterium 13_1_20CM_2_69_58,,,,,1e-07
Candidatus Rokubacteria bacterium 13_1_40CM_2_68_8,,,,,1.3333333333333334e-07
Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11,,,,,1e-07
Thaumarchaeota archaeon 13_1_40CM_2_39_7,,,,,1e-07
bacterium CG2_30_40_12,,,,,1e-07
Verrucomicrobia bacterium 13_1_20CM_4_54_11,,,,,1e-07
Verrucomicrobia bacterium 13_2_20CM_2_54_15,,,,,1e-07
Verrucomicrobia bacterium 13_2_20CM_55_10,,,,,1.6666666666666665e-07
Moramonas marocensis,,,,,1.25e-07
uncultured bacterium IN-09,,,,,1e-07
Achromobacter sp. 2789STDY5608615,,,,,1.25e-07
Rhodococcus sp. BH4,,,,,1.5e-07
Methanosaeta sp. PtaB.Bin018,,,,,1e-07
Pelotomaculum sp. PtaU1.Bin065,,,,,1e-07
Methanomassiliicoccales archaeon PtaB.Bin134,,,,,1e-07
Stenotrophomonas sp. PE591,,,,,1e-07
Geobacillus sp. JS12,,,,,1e-07
Neisseria musculi,,,,,1.3333333333333334e-07
Candidatus Collierbacteria bacterium RIFCSPHIGHO2_02_FULL_49_10,,,,,1e-07
Parcubacteria group bacterium RIFCSPHIGHO2_01_FULL_56_18,,,,,1e-07
Parcubacteria group bacterium RIFCSPHIGHO2_02_FULL_40_12,,,,,1e-07
Parcubacteria group bacterium RIFCSPHIGHO2_02_FULL_48_10b,,,,,1.5e-07
Parcubacteria group bacterium RIFCSPLOWO2_01_FULL_48_18,,,,,1e-07
Microgenomates group bacterium RBG_16_45_19,,,,,1.25e-07
Pseudomonadales bacterium GWC2_63_15,,,,,1e-07
Candidatus Wallbacteria bacterium GWC2_49_35,,,,,3.2499999999999996e-07
Candidatus Abawacabacteria bacterium RIFCSPHIGHO2_01_FULL_46_8,,,,,1e-07
Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_49_9,,,,,1e-07
Candidatus Doudnabacteria bacterium RIFCSPLOWO2_01_FULL_44_21,,,,,1e-07
Candidatus Firestonebacteria bacterium GWA2_43_8,,,,,1.75e-07
Candidatus Schekmanbacteria bacterium RIFCSPLOWO2_12_FULL_38_15,,,,,1e-07
Polynucleobacter sp. es-GGE-1,,,,,1e-07
Polynucleobacter sp. UB-Raua-W9,,,,,1.75e-07
Methanomassiliicoccales archaeon Mx-06,,,,,1e-07
Erythrobacter sp. HI0074,,,,,1e-07
Sulfitobacter sp. HI0129,,,,,1e-07
Rhizobium sp. WYCCWR10014,,,,,1e-07
Fushitsunagia catenata,,,,,1e-07
Delftia sp. GW456-R20,,,,,1.5e-07
Chryseobacterium sp. MYb7,,,,,1.25e-07
Streptomyces sp. ms115,,,,,1.25e-07
Streptomyces sp. or20,,,,,1e-07
Streptomyces sp. uw30,,,,,1e-07
Microcystis sp. LEGE 08355,,,,,1e-07
Alicyclobacillus montanus,,,,,1e-07
Mycobacterium sp. 1465703.0,,,,,1.25e-07
Gordonia sp. 852002-10350_SCH5691597,,,,,1e-07
Mycobacterium sp. 852002-51961_SCH5331710,,,,,1.25e-07
Mycobacterium sp. 852014-52144_SCH5372336,,,,,1.3333333333333334e-07
Mycobacterium sp. E2733,,,,,1e-07
Mycobacterium sp. GA-1841,,,,,1.3333333333333334e-07
Mycobacterium sp. IS-1264,,,,,1e-07
Saccharothrix sp. CB00851,,,,,2e-07
Frankia sp. AgW1.1,,,,,1e-07
Deinococcus seoulensis,,,,,1e-07
Aliivibrio sp. 1S128,,,,,1e-07
Nostoc sp. ATCC 43529,,,,,1.25e-07
Rhizobium sp. AC27/96,,,,,1.6666666666666665e-07
Mycobacterium terramassiliense,,,,,1e-07
Agrobacterium sp. RAC06,,,,,1e-07
Pseudomonas sp. 22 E 5,,,,,1e-07
Pseudomonas sp. 58 R 12,,,,,1e-07
Companilactobacillus allii,,,,,1e-07
Methylacidiphilum sp. Phi,,,,,1e-07
Mesorhizobium sp. LCM 4576,,,,,1e-07
Candidatus Phytoplasma meliae,,,,,1e-07
Exiguobacterium sp. U13-1,,,,,1e-07
Saliphagus infecundisoli,,,,,1e-07
Microbacterium sp. SZ1,,,,,1e-07
Rahnella sp. ChDrAdgB13,,,,,1.3333333333333334e-07
Sphingobium sp. SA916,,,,,1e-07
Christensenella intestinihominis,,,,,1.25e-07
Photorhabdus namnaonensis,,,,,1e-07
Xenorhabdus sp. KJ12.1,,,,,1e-07
Raoultibacter massiliensis,,,,,1e-07
Massiliimalia massiliensis,,,,,1e-07
Candidatus Dependentiae bacterium ADurb.Bin246,,,,,1e-07
Candidatus Omnitrophica bacterium ADurb.Bin205,,,,,3e-07
Euryarchaeota archaeon ADurb.Bin190,,,,,1e-07
Firmicutes bacterium ADurb.Bin467,,,,,1.5e-07
Tenericutes bacterium ADurb.Bin024,,,,,1e-07
Tenericutes bacterium ADurb.Bin087,,,,,1.25e-07
Microgenomates group bacterium ADurb.Bin219,,,,,1e-07
Parcubacteria group bacterium ADurb.Bin305,,,,,1.5e-07
Citrobacter sp. FP75,,,,,1e-07
Symbiochloris handae,,,,,1e-07
Streptomyces huasconensis,,,,,1e-07
Pseudobutyrivibrio sp. JW11,,,,,1e-07
Oribacterium sp. WCC10,,,,,1.25e-07
Porphyromonadaceae bacterium KHP3R9,,,,,2.25e-07
Porphyromonadaceae bacterium NLAE-zl-C104,,,,,1.3333333333333334e-07
Polynucleobacter sp. MWH-Hall10,,,,,1e-07
Polynucleobacter sp. MWH-S4W17,,,,,1e-07
Actinomyces vulturis,,,,,1.5e-07
Sphingobacterium sp. UME9,,,,,1.3333333333333334e-07
Torularia puiggariana,,,,,1e-07
Synechococcus sp. A18-46.1,,,,,1.3333333333333334e-07
Deinococcus sedimenti,,,,,1e-07
Elizabethkingia occulta,,,,,3.2499999999999996e-07
Eutreptiella sp. CCMP1491,,,,,1e-07
Hariotina sp. MMOGRB0030F,,,,,1e-07
Rickettsiales bacterium (ex Bugula neritina AB1),,,,,1e-07
Anaerococcus mediterraneensis,,,,,1e-07
Arabiibacter massiliensis,,,,,1e-07
Collinsella vaginalis,,,,,1e-07
Acidaminococcus timonensis,,,,,1e-07
Actinomyces mediterranea,,,,,1e-07
Alkalibacterium sp.,,,,,1e-07
Xenorhabdus sp. TS4,,,,,1e-07
Streptomyces hydrogenans,,,,,1e-07
Conexivisphaera calida,,,,,1e-07
Achnanthes sp. SZCZCH113,,,,,1e-07
Cocconeis cf. cupulifera SZCZCH662,,,,,1e-07
Vibrio sp. 10N.286.45.B6,,,,,1e-07
Planothidium sp. SZCZCH26,,,,,1e-07
Streptomyces sp. TLI_105,,,,,1.5e-07
Paenibacillus sp. BC26,,,,,1e-07
Mitsuaria sp. PDC51,,,,,1e-07
Phyllobacterium sp. YR620,,,,,1e-07
Streptomyces sp. CG 926,,,,,1e-07
Thalassospira sp. MIT1004,,,,,1e-07
Bacillus sp. OV166,,,,,1e-07
Phyllobacterium sp. OV277,,,,,3e-07
Variovorax sp. OV084,,,,,1e-07
Cohnella sp.,,,,,1e-07
Paenibacillus sp. OV219,,,,,1e-07
Variovorax sp. YR634,,,,,1e-07
Salibacterium halotolerans,,,,,1e-07
Vibrio sp. 10N.222.55.C12,,,,,1e-07
Vibrio sp. 10N.222.55.F9,,,,,1e-07
Epulopiscium sp. Nuni2H_MBin001,,,,,1.5e-07
Pseudonocardia sp. Ae706_Ps2,,,,,1e-07
Luteibacter sp.,,,,,3e-07
Dictyota sp.,,,,,1.3333333333333334e-07
Amoebozoa sp.,,,,,1.25e-07
Salinivibrio sp. DV,,,,,1.5e-07
Herbaspirillum camelliae,,,,,1e-07
Bacillus sp. FJAT-29953,,,,,1e-07
Salinivibrio sp. BNH,,,,,2.5e-07
Campylobacter sp. P0088,,,,,1e-07
Campylobacter sp. RM8970,,,,,1e-07
Clostridiales bacterium 43-6,,,,,1.75e-07
Devosia sp. 66-14,,,,,1e-07
Rhizobium sp. 60-20,,,,,1e-07
Shinella sp. 65-6,,,,,1.25e-07
Sphingobacteriales bacterium 39-19,,,,,2.25e-07
Mortierella sp. GBA39,,,,,1e-07
Fibrobacter sp. UWB12,,,,,1e-07
Acetobacter sp. 46_36,,,,,1.25e-07
Oscillibacter sp. 57_20,,,,,1e-07
Bacteroides sp. 43_46,,,,,1e-07
Riquetophycus sp.,,,,,1e-07
Haplosporangium sp. Z 27,,,,,1e-07
Clostridiaceae bacterium,,,,,1e-07
Streptomyces fodineus,,,,,1e-07
Stenotrophomonas sp. LM091,,,,,1.3333333333333334e-07
Helicobacter sp. 13S00401-1,,,,,1.5e-07
Bosea sp. TND4EK4,,,,,1e-07
Ophiocordycipitaceae sp.,,,,,1e-07
Lelliottia jeotgali,,,,,1e-07
Nemalion sp. H.1444,,,,,1e-07
Mycobacterium syngnathidarum,,,,,1.75e-07
Rodentibacter trehalosifermentans,,,,,1e-07
Gilliamella bombi,,,,,1e-07
Rodentibacter sp. Ppn85,,,,,1e-07
Salinivibrio sp. AR640,,,,,1.5e-07
Salinivibrio sp. IB643,,,,,1e-07
Salinivibrio sp. MA440,,,,,1e-07
Ensifer sp. 1H6,,,,,1e-07
Veillonella sp. T14073-2,,,,,1e-07
Sodalis sp. TME1,,,,,1e-07
Blautia argi,,,,,1e-07
Nematocida major,,,,,1e-07
Candidatus Melainabacteria bacterium LEY3_CP_29_8,,,,,1e-07
Arthrobacter sp. AQ5-06,,,,,1e-07
Exiguobacterium sp. KRL4,,,,,1e-07
Enterobacter sp. SA187,,,,,1e-07
Serratia sp. OLDL1,,,,,1e-07
Methylococcaceae bacterium HT3,,,,,1e-07
Synechococcus sp. SynAce01,,,,,1e-07
Pseudomonas sp. 06C 126,,,,,1e-07
Nissabacter archeti,,,,,1e-07
Bacteroidetes bacterium QS_7_67_15,,,,,1e-07
Cyanobacteria bacterium QH_1_48_107,,,,,1e-07
Cyanobacteria bacterium QS_9_48_30,,,,,1.3333333333333334e-07
Cyanobacteria bacterium SW_8_48_13,,,,,1e-07
Halobacteriales archaeon QH_7_65_31,,,,,1e-07
Halobacteriales archaeon QH_8_64_26,,,,,1.3333333333333334e-07
Halobacteriales archaeon QS_5_70_15,,,,,1e-07
Halobacteriales archaeon SW_9_67_25,,,,,1e-07
Candidatus Saccharibacteria bacterium SW_7_54_9,,,,,1e-07
Delftia sp. HK171,,,,,1e-07
Rhizobium sp. P44RR-XXIV,,,,,2.5e-07
Geobacillus genomosp. 3,,,,,1e-07
Salpingoeca kvevrii,,,,,1e-07
SAR202 cluster bacterium Ae2-Chloro-G3,,,,,1e-07
SAR202 cluster bacterium Io17-Chloro-G4,,,,,1.5e-07
SAR202 cluster bacterium Io17-Chloro-G5,,,,,1e-07
SAR202 cluster bacterium Io17-Chloro-G8,,,,,1e-07
Schizochytrium sp. ATCC PTA-9695,,,,,1.25e-07
Sporosarcina sp. P33,,,,,1e-07
Pseudomonas sp. PA27(2017),,,,,1.5e-07
Mycoplasma marinum,,,,,1e-07
Mycoplasma todarodis,,,,,1e-07
Ogataea haglerorum,,,,,1.6666666666666665e-07
Rathayibacter sp. VKM Ac-2630,,,,,1e-07
Vibrio sp. V08_P9A1T1,,,,,1e-07
Vibrio sp. V43_P6S15P86,,,,,1e-07
Arthrobacter sp. P2b,,,,,1e-07
Serratia sp. JKS296,,,,,1e-07
Streptomyces sp. 1331.2,,,,,1e-07
Streptomyces sp. 2323.1,,,,,1e-07
Streptomyces sp. Ag109_G2-15,,,,,1.3333333333333334e-07
Streptomyces sp. TLI_146,,,,,1e-07
Lithothamnion sp.,,,,,1e-07
Pseudomonas sp. VI4.1,,,,,1.3333333333333334e-07
Parabacteroides provencensis,,,,,1.5e-07
Campylodiscus daemelianus,,,,,1e-07
Campylodiscus cf. decorus,,,,,1e-07
Emergomyces pasteurianus,,,,,1.6666666666666665e-07
Thalassomonas sp.,,,,,1.6666666666666665e-07
Pseudomonas floridensis,,,,,1.6666666666666665e-07
Actinomyces gaoshouyii,,,,,1.75e-07
Diploneis cf. smithii,,,,,1e-07
Haslea howeana,,,,,1.5e-07
Pseudomonas sp. MF4836,,,,,1.3333333333333334e-07
Prochlorococcus sp. HOT208_60m_813B04,,,,,2e-07
Prochlorococcus sp. HOT208_60m_813G15,,,,,1e-07
Anaerolineae bacterium UTCFX5,,,,,1e-07
Bacillus intestinalis,,,,,1e-07
Fibrobacter sp. UWB4,,,,,1e-07
Erysipelatoclostridium sp. An173,,,,,1e-07
Lachnoclostridium sp. An181,,,,,1e-07
Muribaculum sp. An287,,,,,1e-07
Bacteroides sp. An51A,,,,,1e-07
Lachnoclostridium sp. An76,,,,,1e-07
