,genus,read count,relative error,type
95314,Cyberlindnera,100000,0.391373490850143,CZID-nt
95316,Cybosia,100000,1.2366488768533093,CZID-nt
95317,Cyclestheria,100000,0.1857178451697324,CZID-nt
95318,Cyclidiopsis,100000,1.1845332875958827,CZID-nt
95321,Cyclobacterium,100000,0.2375302405932121,CZID-nt
95322,Cycloclasticus,100000,0.207966257005,CZID-nt
95325,Cyclommatus,100000,1.5088119574506578,CZID-nt
95326,Cyclonatronum,100000,0.7396553403217165,CZID-nt
95327,Cyclophora,100000,0.841200745461766,CZID-nt
95328,Cyclops,100000,0.174478037427939,CZID-nt
95329,Cyclospora,100000,0.4342061050585812,CZID-nt
95330,Cyclostephanos,100000,1.3083519428537185,CZID-nt
95331,Cyclotella,100000,0.4090769024637738,CZID-nt
95332,Cyclotrichium,100000,0.0024512615580004,CZID-nt
95334,Cydalima,100000,0.4922018221020748,CZID-nt
95335,Cydia,100000,1.0427355875923874,CZID-nt
95342,Cylindrospermopsis,100000,1.037208314807729,CZID-nt
95343,Cylindrospermum,100000,0.4691894423578173,CZID-nt
95344,Cylindrotheca,100000,0.1115629286463084,CZID-nt
95345,Cymatoneis,100000,0.7692387727445933,CZID-nt
95346,Cymatopleura,100000,0.2685860072870207,CZID-nt
95348,Cymbella,100000,1.745027837925267,CZID-nt
95350,Cymbomonas,100000,1.4255725393148528,CZID-nt
95352,Cynara,100000,1.5013926284610954,CZID-nt
95353,Cynomorium,100000,0.0042321073379265,CZID-nt
95354,Cyperus,100000,0.3065927832634783,CZID-nt
95355,Cyphellophora,100000,1.6975071114773008,CZID-nt
95357,Cyphomyrmex,100000,0.000221281050629,CZID-nt
95359,Cyprideis,100000,0.1227081028340214,CZID-nt
95363,Cysteiniphilum,100000,0.3397121439034921,CZID-nt
95364,Cystobacter,100000,0.4868153074580756,CZID-nt
95365,Cystobasidium,100000,0.2668014761586053,CZID-nt
95371,Cytobacillus,100000,0.2703133372142186,CZID-nt
95372,Cytophaga,100000,0.4363358549461864,CZID-nt
95375,Dacryopinax,100000,0.520516860814767,CZID-nt
95377,Dactylellina,100000,0.2076798393012514,CZID-nt
95379,Dactylococcopsis,100000,0.6818779478993932,CZID-nt
95381,Dactylosporangium,100000,0.3770815716180249,CZID-nt
95386,Daktulosphaira,100000,1.3443344615081851,CZID-nt
95388,Daldinia,100000,0.5106980537882333,CZID-nt
95392,Danaus,100000,1.4268266157126532,CZID-nt
95394,Daphnia,100000,0.399857117538087,CZID-nt
95395,Daptonema,100000,0.4002215070015765,CZID-nt
95396,Darwinula,100000,0.1628176321377056,CZID-nt
95398,Dascillus,100000,1.1081376235134883,CZID-nt
95399,Dasya,100000,0.2156754744471608,CZID-nt
95405,Dasysiphonia,100000,0.3338109013158837,CZID-nt
95406,Dasysyrphus,100000,0.6392113526634658,CZID-nt
95409,Daucus,100000,0.7441458614509949,CZID-nt
95411,Debaryomyces,100000,0.906784342575069,CZID-nt
95414,Dechloromonas,100000,0.3189359846334416,CZID-nt
95416,Deefgea,100000,0.3188215301667428,CZID-nt
95417,Deferribacter,100000,0.4590898663557576,CZID-nt
95420,Defluviicoccus,100000,0.3019826041766009,CZID-nt
95423,Defluviitoga,100000,1.813281013997456,CZID-nt
95424,Dehalobacter,100000,0.7696845473505776,CZID-nt
95425,Dehalobacterium,100000,0.4236762332184411,CZID-nt
95426,Dehalococcoides,100000,1.274935390415382,CZID-nt
95427,Dehalogenimonas,100000,0.7974847197414054,CZID-nt
95428,Deilephila,100000,0.7932123756980706,CZID-nt
95430,Deinococcus,100000,0.3961292220170211,CZID-nt
95431,Deinopis,100000,1.16665063697704,CZID-nt
95433,Delftia,100000,0.1684441913393486,CZID-nt
95434,Delia,100000,0.2673698144767046,CZID-nt
95439,Deltalsia,100000,0.2165259783314023,CZID-nt
95441,Demequina,100000,0.8803065613841208,CZID-nt
95446,Dendrobium,100000,0.353531317882117,CZID-nt
95447,Dendroctonus,100000,1.0352816576555783,CZID-nt
95448,Dendrolimus,100000,0.945476619796063,CZID-nt
95450,Dendronephthya,100000,0.6960187835088503,CZID-nt
95454,Denitratisoma,100000,0.3385021077672843,CZID-nt
95455,Denitrificimonas,100000,0.3442621182510602,CZID-nt
95456,Denitrobacterium,100000,0.3430413714635399,CZID-nt
95459,Denitrovibrio,100000,0.4663776700214274,CZID-nt
95462,Denticula,100000,0.2082084448663979,CZID-nt
95466,Derbesia,100000,1.5560240677440171,CZID-nt
95468,Dermabacter,100000,0.802516348852578,CZID-nt
95469,Dermacentor,100000,0.6751261912202834,CZID-nt
95470,Dermacoccus,100000,1.3291144466404174,CZID-nt
95471,Dermatobacter,100000,0.3353297270893928,CZID-nt
95472,Dermatophagoides,100000,0.5061733191167344,CZID-nt
95473,Dermatophilus,100000,0.5017403594325156,CZID-nt
95480,Desemzia,100000,0.5606790125222225,CZID-nt
95486,Desmarestia,100000,0.4834700343909744,CZID-nt
95487,Desmochloris,100000,0.1855077915499037,CZID-nt
95488,Desmodesmus,100000,0.0018717157312243,CZID-nt
95496,Desulfarculus,100000,0.5186134593569526,CZID-nt
95497,Desulfatibacillum,100000,0.5827854406574141,CZID-nt
95502,Desulfitobacterium,100000,1.0488222189824177,CZID-nt
95503,Desulfobacca,100000,0.7551171300892948,CZID-nt
95504,Desulfobacter,100000,0.4101524517319321,CZID-nt
95505,Desulfobacterium,100000,0.3274423320936069,CZID-nt
95506,Desulfobacula,100000,0.1980365780870108,CZID-nt
95507,Desulfobaculum,100000,1.2243311431898796,CZID-nt
95509,Desulfobulbus,100000,0.2820726696123865,CZID-nt
95510,Desulfocapsa,100000,0.5438951145485895,CZID-nt
95514,Desulfococcus,100000,0.5977054200021884,CZID-nt
95516,Desulfocurvibacter,100000,0.7803185384830971,CZID-nt
95519,Desulfofarcimen,100000,0.5706285659290078,CZID-nt
95521,Desulfofundulus,100000,1.5293800296930242,CZID-nt
95522,Desulfofustis,100000,0.3450545063479281,CZID-nt
95523,Desulfoglaeba,100000,0.3995804102409282,CZID-nt
95525,Desulfohalobium,100000,0.8576900005976058,CZID-nt
95527,Desulfolithobacter,100000,0.6063768545879978,CZID-nt
95529,Desulfoluna,100000,0.3168957457754602,CZID-nt
95530,Desulfolutivibrio,100000,0.5270067476084438,CZID-nt
95531,Desulfomarina,100000,0.5774539195298496,CZID-nt
95532,Desulfomicrobium,100000,0.7186957000031001,CZID-nt
95533,Desulfomonile,100000,0.4322359337308098,CZID-nt
95538,Desulfonema,100000,0.3745149341462476,CZID-nt
95544,Desulforamulus,100000,0.3863821053119852,CZID-nt
95545,Desulforapulum,100000,0.550876365414362,CZID-nt
95548,Desulforhopalus,100000,0.0002917116888648,CZID-nt
95550,Desulfosarcina,100000,0.0715432361715353,CZID-nt
95551,Desulfoscipio,100000,1.004166147797913,CZID-nt
95552,Desulfosediminicola,100000,0.2646146149746555,CZID-nt
95555,Desulfosporosinus,100000,0.7412969138973277,CZID-nt
95556,Desulfosudis,100000,0.3889255299221031,CZID-nt
95557,Desulfotalea,100000,0.4169760240831132,CZID-nt
95559,Desulfotomaculum,100000,0.5931438745254779,CZID-nt
95562,Desulfovibrio,100000,0.2579215640238733,CZID-nt
95565,Desulfurella,100000,1.04786057472184,CZID-nt
95568,Desulfurispirillum,100000,0.5368201604141012,CZID-nt
95570,Desulfurivibrio,100000,0.3590279970095175,CZID-nt
95571,Desulfurobacterium,100000,0.34485082333908,CZID-nt
95572,Desulfuromonas,100000,0.1772200773495431,CZID-nt
95578,Detonula,100000,1.066159087604304,CZID-nt
95579,Detrevirus,100000,0.270291002363124,CZID-nt
95582,Developayella,100000,0.8936590414978238,CZID-nt
95583,Develorapax,100000,0.0002212810506291,CZID-nt
95584,Devosia,100000,0.084369291786925,CZID-nt
95585,Devriesea,100000,0.4750193360413969,CZID-nt
95588,Diabrotica,100000,0.4454026695975838,CZID-nt
95589,Diachasma,100000,0.6355582099534874,CZID-nt
95591,Diachrysia,100000,0.9099775710880468,CZID-nt
95592,Diacronema,100000,0.5373238820015387,CZID-nt
95593,Diadumene,100000,0.4423441718358815,CZID-nt
95595,Dialister,100000,0.9744951882717862,CZID-nt
95598,Diaminobutyricimonas,100000,0.938457017287884,CZID-nt
95602,Diaphora,100000,0.7142893676761493,CZID-nt
95603,Diaphorina,100000,1.6264402459035705,CZID-nt
95604,Diaphorobacter,100000,0.1397045012145458,CZID-nt
95605,Diaporthe,100000,0.7025576437202509,CZID-nt
95606,Diarsia,100000,0.3534317656835569,CZID-nt
95608,Diatraea,100000,0.7554131830750375,CZID-nt
95611,Dichelobacter,100000,0.6959171255110913,CZID-nt
95613,Dichomitus,100000,0.5037628464499427,CZID-nt
95614,Dichotomaria,100000,0.4211488741635291,CZID-nt
95618,Dichotomosiphon,100000,0.5748846664248151,CZID-nt
95619,Dickeya,100000,0.1008784846948726,CZID-nt
95621,Dicloster,100000,0.6489173721822938,CZID-nt
95624,Dicrateria,100000,0.4485806784180087,CZID-nt
95625,Dicrocoelium,100000,0.3053911758711561,CZID-nt
95629,Dictyocha,100000,0.8517749059496564,CZID-nt
95632,Dictyoglomus,100000,0.6596785237878214,CZID-nt
95634,Dictyophora,100000,0.5647641279036004,CZID-nt
95637,Dictyostelium,100000,0.3643646054767304,CZID-nt
95638,Dictyota,100000,0.5640754137546338,CZID-nt
95640,Dicycla,100000,0.6933702223317842,CZID-nt
95641,Dicyrtomina,100000,0.6052346192289866,CZID-nt
95643,Didymella,100000,0.4427441244846204,CZID-nt
95647,Didymoeca,100000,0.5742421497184361,CZID-nt
95648,Didymosphaeria,100000,1.0926445367480642,CZID-nt
95649,Didymosphenia,100000,0.5636814963428314,CZID-nt
95651,Dietzia,100000,0.8382439739728493,CZID-nt
95652,Digenea,100000,0.2065097118977994,CZID-nt
95653,Digitaria,100000,0.5351953297597757,CZID-nt
95655,Diloba,100000,0.9168886538413168,CZID-nt
95656,Dilophus,100000,0.8859539559711239,CZID-nt
95658,Dimeregramma,100000,0.6222324113019737,CZID-nt
95662,Dinobryon,100000,0.6169292182156529,CZID-nt
95665,Dinophysis,100000,0.4507570182490673,CZID-nt
95666,Dinoponera,100000,0.4849208196503,CZID-nt
95668,Dinoroseobacter,100000,0.1575827799472353,CZID-nt
95670,Diochus,100000,0.2321525580953655,CZID-nt
95673,Dione,100000,0.0022271905048046,CZID-nt
95676,Diorhabda,100000,0.5463782265948579,CZID-nt
95677,Dioscorea,100000,0.7268963710575268,CZID-nt
95678,Diospyros,100000,1.0201707416747987,CZID-nt
95679,Dioszegia,100000,0.2092130635765327,CZID-nt
95682,Diphelypaea,100000,1.16665063697704,CZID-nt
95683,Diphylleia,100000,0.3930244851505551,CZID-nt
95686,Diplodia,100000,0.9934289851772036,CZID-nt
95688,Diploneis,100000,1.0019596764216083,CZID-nt
95689,Diplonema,100000,1.2653833005364048,CZID-nt
95694,Dipodascopsis,100000,0.2377039145962395,CZID-nt
95695,Diprion,100000,0.4177039155602704,CZID-nt
95697,Dipsacus,100000,0.2065097118977994,CZID-nt
95698,Dipterocladia,100000,0.91504732236747,CZID-nt
95699,Dipterosiphonia,100000,0.6977653442751248,CZID-nt
95700,Dirofilaria,100000,0.0012823572514556,CZID-nt
95701,Dischissus,100000,0.0052606619634197,CZID-nt
95703,Discoplastis,100000,0.005552369391961,CZID-nt
95704,Discostella,100000,0.4530719721102599,CZID-nt
95708,Dissoconium,100000,0.4457742839853491,CZID-nt
95711,Dissulfurimicrobium,100000,0.5255334404400372,CZID-nt
95713,Dissulfurispira,100000,0.430386293698543,CZID-nt
95716,Ditylum,100000,0.4136599966651397,CZID-nt
95718,Diuraphis,100000,0.4391263739811424,CZID-nt
95719,Diutina,100000,0.2686426762924009,CZID-nt
95722,Dixoniella,100000,0.2961682662045654,CZID-nt
95724,Dokdonella,100000,0.1934161200217925,CZID-nt
95725,Dokdonia,100000,0.0342168669982769,CZID-nt
95726,Dolichoderus,100000,0.4735821617826578,CZID-nt
95727,Dolichospermum,100000,0.4269797665322926,CZID-nt
95728,Dolichovespula,100000,0.456376751068488,CZID-nt
95730,Dolosigranulum,100000,1.3638598343178503,CZID-nt
95733,Dongdastvirus,100000,0.5043188495397797,CZID-nt
95736,Dongshaea,100000,0.7160067693873985,CZID-nt
95737,Donkinia,100000,0.963735298699008,CZID-nt
95739,Dorcus,100000,0.9175440436314396,CZID-nt
95740,Dorea,100000,2.1428921172000863,CZID-nt
95742,Dothidotthia,100000,0.2362312576826171,CZID-nt
95746,Draconibacterium,100000,0.2735055091714402,CZID-nt
95750,Drawida,100000,0.0052606619634197,CZID-nt
95751,Drechmeria,100000,1.2017629506861884,CZID-nt
95753,Dreissena,100000,0.6943113825294436,CZID-nt
95754,Drepana,100000,0.3730834251986897,CZID-nt
95757,Drepanopeziza,100000,0.3369398645759994,CZID-nt
95758,Drepanosiphum,100000,0.348383178195241,CZID-nt
95762,Drosophila,100000,0.2503066028200533,CZID-nt
95763,Drouetia,100000,0.2675831798986368,CZID-nt
95766,Drymonia,100000,0.7338505632317476,CZID-nt
95768,Dryobota,100000,0.3887461399342138,CZID-nt
95769,Dryobotodes,100000,0.5248474342698765,CZID-nt
95772,Dryomyza,100000,0.8036898748616721,CZID-nt
95774,Ductifera,100000,0.2724388780488803,CZID-nt
95775,Duffyella,100000,0.4820974162889226,CZID-nt
95776,Dufourea,100000,0.6367285408981692,CZID-nt
95777,Duganella,100000,0.3974718862527384,CZID-nt
95778,Dugesia,100000,1.4331858403338953,CZID-nt
95780,Dumortiera,100000,0.1826326903117814,CZID-nt
95781,Dunaliella,100000,0.2608300154563769,CZID-nt
95782,Duncaniella,100000,0.7543190224189934,CZID-nt
95784,Duodenibacillus,100000,0.921551574224444,CZID-nt
95785,Durinskia,100000,0.2627682865371745,CZID-nt
95786,Durio,100000,1.2175871545238164,CZID-nt
95787,Durotheca,100000,0.2673401749570651,CZID-nt
95789,Dyadobacter,100000,0.2498461736617908,CZID-nt
95790,Dyella,100000,0.4002320714107167,CZID-nt
95792,Dysgonomonas,100000,0.9758896940868064,CZID-nt
95794,Dysmachus,100000,0.6123391877009609,CZID-nt
95796,Dysosmobacter,100000,0.4273445627878047,CZID-nt
95797,Dysteria,100000,1.1824428938722895,CZID-nt
95799,Ebria,100000,0.4176597129843161,CZID-nt
95800,Ecdyonurus,100000,0.6540785777978797,CZID-nt
95802,Echinicola,100000,0.1667122796325096,CZID-nt
95805,Echinococcus,100000,0.0012614876541627,CZID-nt
95808,Echinoplana,100000,0.3118378512019824,CZID-nt
95810,Echinothamnion,100000,0.3372757107412933,CZID-nt
95812,Ecklonia,100000,0.3654732365756367,CZID-nt
95814,Ecliptopera,100000,0.98157814118766,CZID-nt
95816,Ectemnius,100000,0.835242321070056,CZID-nt
95817,Ectenopsis,100000,0.4704796658148559,CZID-nt
95818,Ectobacillus,100000,0.7398398102592749,CZID-nt
95819,Ectocarpus,100000,0.5852919447243864,CZID-nt
95820,Ectopseudomonas,100000,0.130936122684856,CZID-nt
95822,Ectothiorhodosinus,100000,0.4754188688460682,CZID-nt
95823,Ectothiorhodospira,100000,0.390720664410445,CZID-nt
95825,Edaphobacter,100000,0.7675264690182377,CZID-nt
95827,Edaphochlorella,100000,0.2006654135844356,CZID-nt
95831,Edwardsiella,100000,0.3824951849290325,CZID-nt
95832,Effusibacillus,100000,0.6897153329368972,CZID-nt
95833,Efquatrovirus,100000,0.4372388334157092,CZID-nt
95834,Eggerthella,100000,0.4833659322242966,CZID-nt
95836,Egibacter,100000,0.4319820122014129,CZID-nt
95837,Egicoccus,100000,0.4393182427145332,CZID-nt
95839,Ehrlichia,100000,1.080656118157693,CZID-nt
95840,Eikenella,100000,0.4518716984094998,CZID-nt
95842,Eilema,100000,0.4158927294882678,CZID-nt
95843,Eimeria,100000,0.2839680365527513,CZID-nt
95844,Eirene,100000,1.1628312277732034,CZID-nt
95851,Elaeis,100000,0.9565751581313596,CZID-nt
95855,Electra,100000,0.4995343618928968,CZID-nt
95857,Electrophaes,100000,0.4830032156028792,CZID-nt
95858,Eleftheria,100000,0.3395460142428316,CZID-nt
95859,Elegia,100000,1.0866589215146512,CZID-nt
95863,Elioraea,100000,0.4308412238503515,CZID-nt
95864,Elizabethkingia,100000,0.2907897965666638,CZID-nt
95867,Elliptochloris,100000,0.6987350928790249,CZID-nt
95868,Elmis,100000,0.3682395081676615,CZID-nt
95870,Elophila,100000,0.4126883163192208,CZID-nt
95875,Elysia,100000,0.0018717157312243,CZID-nt
95876,Emaravirus,100000,0.0031331996864157,CZID-nt
95882,Emergencia,100000,0.9818930079620208,CZID-nt
95884,Emericellopsis,100000,0.5867554453394082,CZID-nt
95885,Emiliania,100000,0.3204805102696769,CZID-nt
95886,Emmelina,100000,0.6009049953802541,CZID-nt
95889,Empedobacter,100000,0.370819578463852,CZID-nt
95890,Empis,100000,0.5038968933158721,CZID-nt
95892,Emticicia,100000,0.3206800129005072,CZID-nt
95893,Emydomyces,100000,0.4390115843697335,CZID-nt
95895,Encentrum,100000,0.2729327983422437,CZID-nt
95896,Encephalitozoon,100000,0.2377554704755605,CZID-nt
95899,Encyclometra,100000,0.2726519406118878,CZID-nt
95900,Encyonema,100000,1.3715733348271169,CZID-nt
95901,Endarachne,100000,0.4689647458461856,CZID-nt
95906,Endocarpon,100000,1.3147179116070844,CZID-nt
95908,Endomicrobium,100000,0.0024512615580004,CZID-nt
95910,Endotricha,100000,0.7250973702772253,CZID-nt
95911,Endozoicomonas,100000,0.3036346200035518,CZID-nt
95913,Eneladusvirus,100000,0.2078244649468177,CZID-nt
95916,Enhydrobacter,100000,0.3018950338527545,CZID-nt
95918,Ennometes,100000,0.0027429722661682,CZID-nt
95919,Ennomos,100000,0.4142561369265231,CZID-nt
95923,Enquatrovirus,100000,1.3213105353182268,CZID-nt
95926,Ensifer,100000,0.3761645875802827,CZID-nt
95927,Entamoeba,100000,0.8196687081060983,CZID-nt
95930,Enterobacter,100000,0.246524228990398,CZID-nt
95932,Enterocloster,100000,0.9872392047835588,CZID-nt
95933,Enterococcus,100000,0.3571882150120732,CZID-nt
95939,Enterovibrio,100000,0.4535139060960144,CZID-nt
95943,Entomobacter,100000,0.5610217721025811,CZID-nt
95945,Entomomonas,100000,0.3977251905292973,CZID-nt
95946,Entomoneis,100000,0.2887734511035591,CZID-nt
95950,Entomospira,100000,0.3818970553175175,CZID-nt
95955,Entwisleia,100000,0.2718713452855122,CZID-nt
95965,Ephelota,100000,0.9227565481355644,CZID-nt
95967,Ephemeroptericola,100000,0.5647854074848251,CZID-nt
95969,Epibacterium,100000,1.3081862630905852,CZID-nt
95971,Epicampocera,100000,0.6115519514713409,CZID-nt
95973,Epichloe,100000,0.3459148770141719,CZID-nt
95975,Epidapus,100000,0.001040206748717,CZID-nt
95976,Epidermidibacterium,100000,0.5913243903985611,CZID-nt
95978,Epilithonimonas,100000,0.4563494456365213,CZID-nt
95981,Epinotia,100000,0.369551528935419,CZID-nt
95983,Epirrhoe,100000,0.4758854406073319,CZID-nt
95984,Epirrita,100000,0.2411661004391244,CZID-nt
95985,Episcapha,100000,0.5598493750197501,CZID-nt
95986,Epistrophe,100000,0.9519634704285906,CZID-nt
95987,Epistrophella,100000,1.5022815419304003,CZID-nt
95990,Episyrphus,100000,0.6935029946198221,CZID-nt
95991,Epithele,100000,1.512702346585464,CZID-nt
95992,Epithemia,100000,0.2643492930003323,CZID-nt
95994,Equisetum,100000,0.5737133765512452,CZID-nt
95996,Erannis,100000,0.6717334760083501,CZID-nt
95997,Erebia,100000,0.9042001060360388,CZID-nt
95998,Ereboglobus,100000,0.7058110806725366,CZID-nt
95999,Eremobia,100000,0.5431520095144209,CZID-nt
96002,Eremomyces,100000,0.4435394986742581,CZID-nt
96003,Eremothecium,100000,0.9218429144018196,CZID-nt
96004,Eretes,100000,0.2686426762924009,CZID-nt
96007,Ergobibamus,100000,0.0042321073379265,CZID-nt
96011,Erigeron,100000,1.00194809282784,CZID-nt
96014,Eriocheir,100000,0.5266689990554718,CZID-nt
96016,Eristalinus,100000,0.4423344854593311,CZID-nt
96017,Eristalis,100000,0.5076461215562389,CZID-nt
96022,Erskinevirus,100000,0.2673698144767046,CZID-nt
96024,Erwinia,100000,0.2661055691080276,CZID-nt
96025,Erynnis,100000,1.2077390486533757,CZID-nt
96026,Erysipelothrix,100000,0.6462945336397092,CZID-nt
96028,Erythranthe,100000,0.3799342452619711,CZID-nt
96029,Erythrobacter,100000,0.0765546548528591,CZID-nt
96031,Erythrocystis,100000,0.3345720583241247,CZID-nt
96032,Erythroglossum,100000,0.2750238529259181,CZID-nt
96033,Erythrolobus,100000,1.7052254040791888,CZID-nt
96035,Erythrotrichia,100000,0.7488172838677871,CZID-nt
96039,Escherichia,100000,0.1989168980183864,CZID-nt
96041,Eshraghiella,100000,0.5422779496724177,CZID-nt
96042,Esperia,100000,0.8320888392338405,CZID-nt
96043,Esquamula,100000,0.7554913244924425,CZID-nt
96044,Estrella,100000,0.000221281050629,CZID-nt
96045,Eteone,100000,0.5533597762842789,CZID-nt
96046,Ethanoligenens,100000,1.1527343614685286,CZID-nt
96048,Ettlia,100000,0.7461401879970306,CZID-nt
96049,Eubacterium,100000,0.8976957350614183,CZID-nt
96050,Eubosmina,100000,0.2327221928056989,CZID-nt
96051,Eucalyptus,100000,0.6375940945496201,CZID-nt
96052,Eucampia,100000,0.5115147542838552,CZID-nt
96053,Eucheuma,100000,1.2068539610404512,CZID-nt
96054,Euchlanis,100000,0.0028648019196064,CZID-nt
96056,Eucinetus,100000,0.2668014761586053,CZID-nt
96058,Euclidia,100000,0.5785330422942581,CZID-nt
96059,Eudactylopus,100000,1.4268044664884876,CZID-nt
96060,Eudemis,100000,0.4822500777485031,CZID-nt
96061,Eudendrium,100000,0.0012823572514554,CZID-nt
96062,Euderus,100000,0.2340089615363257,CZID-nt
96064,Eudonia,100000,0.3637149853602223,CZID-nt
96065,Eudoraea,100000,0.2155897769874741,CZID-nt
96066,Eudorina,100000,0.2989364730791863,CZID-nt
96069,Eufriesea,100000,0.4466914751454205,CZID-nt
96070,Euglena,100000,1.3751883749688398,CZID-nt
96071,Euglenaformis,100000,0.2673698144767046,CZID-nt
96073,Eugnorisma,100000,1.1281760592887726,CZID-nt
96074,Euhalothece,100000,0.4760336448824968,CZID-nt
96076,Eulimnadia,100000,1.373422689493433,CZID-nt
96077,Eulithis,100000,1.270002968115752,CZID-nt
96078,Eumerus,100000,0.6959335309838608,CZID-nt
96080,Eumida,100000,0.0012614876541627,CZID-nt
96083,Eunotia,100000,0.3846012302229156,CZID-nt
96084,Eunotogramma,100000,0.5040284323593388,CZID-nt
96085,Eupeodes,100000,0.5072930403187694,CZID-nt
96087,Euphorbia,100000,1.1530201172671848,CZID-nt
96088,Euphrasia,100000,0.3864548265659798,CZID-nt
96090,Eupithecia,100000,0.642749949134832,CZID-nt
96091,Euplexia,100000,0.6731758599289213,CZID-nt
96092,Euploea,100000,0.0024512615580004,CZID-nt
96093,Euplotes,100000,0.2659169064047456,CZID-nt
96095,Euproctis,100000,0.5642081866372038,CZID-nt
96098,Eupsilia,100000,0.6278480030282038,CZID-nt
96103,Eurois,100000,0.3777991887193805,CZID-nt
96106,Eurycercus,100000,0.2372336106838802,CZID-nt
96110,Eurytemora,100000,0.536824700723931,CZID-nt
96113,Euspilapteryx,100000,0.5260296285613016,CZID-nt
96114,Eustigmatos,100000,0.3474852472420183,CZID-nt
96115,Eutintinnus,100000,0.1636297384126532,CZID-nt
96117,Eutrema,100000,0.3526064626382676,CZID-nt
96119,Eutreptiella,100000,0.2176143754258889,CZID-nt
96121,Euxiphydria,100000,0.0005893591870613,CZID-nt
96122,Euzebya,100000,0.2794266380759629,CZID-nt
96123,Euzebyella,100000,0.2980060236364473,CZID-nt
96124,Euzophera,100000,1.3480984605093045,CZID-nt
96125,Evadne,100000,0.2688559661998366,CZID-nt
96126,Evansella,100000,0.873815472441479,CZID-nt
96128,Ewingella,100000,1.471690441688835,CZID-nt
96130,Exaiptasia,100000,1.4399696768823926,CZID-nt
96131,Exephanes,100000,0.3797223612098621,CZID-nt
96134,Exiguobacterium,100000,0.2884363156200644,CZID-nt
96137,Exobasidium,100000,1.2552498461433577,CZID-nt
96140,Exogone,100000,0.2084693193879505,CZID-nt
96141,Exophiala,100000,0.511510676136176,CZID-nt
96142,Exserohilum,100000,0.7775575237851039,CZID-nt
96145,Ezakiella,100000,1.121925271987924,CZID-nt
96146,Fabriciana,100000,0.8647103585026295,CZID-nt
96149,Fadolivirus,100000,1.4094455465501068,CZID-nt
96151,Faecalibacter,100000,0.3157973607282985,CZID-nt
96152,Faecalibacterium,100000,0.9782525190822836,CZID-nt
96153,Faecalibaculum,100000,1.5561371137408126,CZID-nt
96154,Faecalicatena,100000,1.5467769627214518,CZID-nt
96161,Fagus,100000,0.8906243919809061,CZID-nt
96162,Falcaria,100000,2.116177519081837,CZID-nt
96165,Fallacia,100000,0.4827569668116405,CZID-nt
96169,Falsihalocynthiibacter,100000,0.3810960825041237,CZID-nt
96170,Falsirhodobacter,100000,0.3572217655395221,CZID-nt
96177,Fannyhessea,100000,1.2819509524336343,CZID-nt
96181,Fastidiosipila,100000,0.2974156476625028,CZID-nt
96189,Fermentimonas,100000,0.8245935717517258,CZID-nt
96192,Ferribacterium,100000,0.2860424902294927,CZID-nt
96193,Ferrigenium,100000,0.4597383056323526,CZID-nt
96195,Ferrimonas,100000,0.3365519692273662,CZID-nt
96196,Ferriphaselus,100000,1.0503372729782507,CZID-nt
96200,Ferroplasma,100000,0.238523133805619,CZID-nt
96201,Ferrovibrio,100000,0.4314720010535253,CZID-nt
96202,Ferrovum,100000,0.4761254433676312,CZID-nt
96203,Ferruginibacter,100000,0.3283540155765633,CZID-nt
96207,Fervidibacillus,100000,0.7824445750346934,CZID-nt
96211,Fervidobacterium,100000,1.0111247774998835,CZID-nt
96212,Fibrella,100000,0.4761649746183546,CZID-nt
96215,Fibrobacter,100000,1.1774521694282092,CZID-nt
96216,Fibrocapsa,100000,0.490270561022353,CZID-nt
96217,Fibroporia,100000,1.3187048552482463,CZID-nt
96219,Fictibacillus,100000,0.6745212741152842,CZID-nt
96224,Filifactor,100000,1.3875930472702949,CZID-nt
96225,Filimonas,100000,0.317366416180789,CZID-nt
96227,Filobasidium,100000,0.2726519406118878,CZID-nt
96228,Filomicrobium,100000,0.4750702969811223,CZID-nt
96231,Fimbriimonas,100000,0.5196037795192752,CZID-nt
96232,Fimicolochytrium,100000,0.9921211504717584,CZID-nt
96234,Finegoldia,100000,1.2691425083762162,CZID-nt
96236,Fischerella,100000,0.4569956844607871,CZID-nt
96237,Fissipunctia,100000,1.288801748168582,CZID-nt
96238,Fistulifera,100000,0.4246035003728203,CZID-nt
96242,Flagellatimonas,100000,0.3286245643629124,CZID-nt
96243,Flagellimonas,100000,0.143885670544812,CZID-nt
96245,Flammeovirga,100000,0.1886135319918501,CZID-nt
96247,Flammulina,100000,0.2108067639037788,CZID-nt
96252,Flaviflexus,100000,1.2612987180888005,CZID-nt
96253,Flavihumibacter,100000,0.3708287668900406,CZID-nt
96260,Flaviramulus,100000,0.1337826185781614,CZID-nt
96261,Flavisolibacter,100000,0.2701330942024637,CZID-nt
96262,Flavivirga,100000,0.0823400062317191,CZID-nt
96263,Flavobacterium,100000,0.021907842898759,CZID-nt
96264,Flavonifractor,100000,0.8171975077745376,CZID-nt
96269,Flexiglena,100000,0.3348135721646235,CZID-nt
96271,Flexistipes,100000,0.8393495845904677,CZID-nt
96274,Flintibacter,100000,0.5743532298983428,CZID-nt
96276,Flocculibacter,100000,0.3964165870244552,CZID-nt
96277,Florenciella,100000,0.4616980776112689,CZID-nt
96278,Floricoccus,100000,1.1822288533621004,CZID-nt
